,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Blue-billed Black-tyrant,Knipolegus cyanirostris,passeriformes,tyrannidae,knipolegus,"(Vieillot, 1818)",3.6 years,"2,200 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Blue-billed Black-tyrant, Blue-billed Black Tyrant, Blue-billed Black-Tyrant",https://www.iucnredlist.org/species/22700239/130206001
0,Cinereous Black-tyrant,Knipolegus striaticeps,passeriformes,tyrannidae,knipolegus,"(D'Orbigny & Lafresnaye, 1837)",3.6 years,"1,900 metres",Decreasing,"Forest, Shrubland",Least Concern,"Cinereous Black-tyrant, Cinereous Tyrant",https://www.iucnredlist.org/species/22700220/93764627
0,Hudson's Black-tyrant,Knipolegus hudsoni,passeriformes,tyrannidae,knipolegus,"Sclater, 1872",3.6 years,500 metres,Stable,"Shrubland, Artificial/Terrestrial",Least Concern,"Hudson's Black-tyrant, Hudson's Black Tyrant, Hudson's Black-Tyrant",https://www.iucnredlist.org/species/22700223/93764804
0,White-winged Black-tyrant,Knipolegus aterrimus,passeriformes,tyrannidae,knipolegus,"Kaup, 1853",3.6 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,White-winged Black-tyrant,https://www.iucnredlist.org/species/103683052/95012475
0,White-rumped Black-tyrant,Knipolegus heterogyna,passeriformes,tyrannidae,knipolegus,"von Berlepsch, 1907",3.6 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,White-rumped Black-tyrant,https://www.iucnredlist.org/species/103683096/112475358
0,Yellow-browed Tyrant,Satrapa icterophrys,passeriformes,tyrannidae,satrapa,"(Vieillot, 1818)",3.6 years,"2,600 metres",Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Yellow-browed Tyrant,https://www.iucnredlist.org/species/22700315/93768627
0,Little Ground-tyrant,Muscisaxicola fluviatilis,passeriformes,tyrannidae,muscisaxicola,"Sclater & Salvin, 1866",3.6 years,800 metres,Stable,"Shrubland, Grassland, Wetlands (inland)",Least Concern,"Little Ground-tyrant, Little Ground Tyrant, Little Ground-Tyrant",https://www.iucnredlist.org/species/22700137/93762013
0,Spot-billed Ground-tyrant,Muscisaxicola maculirostris,passeriformes,tyrannidae,muscisaxicola,"d'Orbigny & Lafresnaye, 1837",3.6 years,"4,000 metres",Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Spot-billed Ground-tyrant, Spot-billed Ground Tyrant, Spot-billed Ground-Tyrant",https://www.iucnredlist.org/species/22700132/93761808
0,Taczanowski's Ground-tyrant,Muscisaxicola griseus,passeriformes,tyrannidae,muscisaxicola,"Taczanowski, 1884",3.6 years,"4,800 metres",Stable,Grassland,Least Concern,"Taczanowski's Ground-tyrant, Plain-capped Ground Tyrant, Taczanowski's Ground-Tyrant",https://www.iucnredlist.org/species/22733765/95064381
0,Puna Ground-tyrant,Muscisaxicola juninensis,passeriformes,tyrannidae,muscisaxicola,"Taczanowski, 1884",3.6 years,"5,000 metres",Stable,"Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Puna Ground-tyrant, Puna Ground Tyrant, Puna Ground-Tyrant",https://www.iucnredlist.org/species/22700168/93762841
0,Cinereous Ground-tyrant,Muscisaxicola cinereus,passeriformes,tyrannidae,muscisaxicola,"Philippi & Landbeck, 1864",3.6 years,"5,000 metres",Stable,"Shrubland, Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Cinereous Ground-tyrant, Cinereous Ground Tyrant, Cinereous Ground-Tyrant",https://www.iucnredlist.org/species/22700183/93763249
0,White-fronted Ground-tyrant,Muscisaxicola albifrons,passeriformes,tyrannidae,muscisaxicola,"(Tschudi, 1844)",3.6 years,"5,600 metres",Stable,"Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"White-fronted Ground-tyrant, White-fronted Ground Tyrant, White-fronted Ground-Tyrant",https://www.iucnredlist.org/species/22700193/93763472
0,Ochre-naped Ground-tyrant,Muscisaxicola flavinucha,passeriformes,tyrannidae,muscisaxicola,"Lafresnaye, 1855",3.6 years,"4,500 metres",Stable,"Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Ochre-naped Ground-tyrant, Ochre-naped Ground Tyrant, Ochre-naped Ground-Tyrant",https://www.iucnredlist.org/species/22700198/93763651
0,Rufous-naped Ground-tyrant,Muscisaxicola rufivertex,passeriformes,tyrannidae,muscisaxicola,"d'Orbigny & Lafresnaye, 1837",3.6 years,"4,500 metres",Stable,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,Rufous-naped Ground-tyrant,https://www.iucnredlist.org/species/103683296/93762636
0,Chestnut-naped Ground-tyrant,Muscisaxicola occipitalis,passeriformes,tyrannidae,muscisaxicola,"Ridgway, 1887",3.6 years,"4,500 metres",Stable,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,Chestnut-naped Ground-tyrant,https://www.iucnredlist.org/species/103683347/112475679
0,Dark-faced Ground-tyrant,Muscisaxicola maclovianus,passeriformes,tyrannidae,muscisaxicola,"(Garnot, 1829)",3.6 years,"1,200 metres",Decreasing,"Shrubland, Grassland, Wetlands (inland), Marine Intertidal, Artificial/Terrestrial",Least Concern,"Dark-faced Ground-tyrant, Dark-faced Ground Tyrant, Dark-faced Ground-Tyrant",https://www.iucnredlist.org/species/22700142/93762202
0,White-browed Ground-tyrant,Muscisaxicola albilora,passeriformes,tyrannidae,muscisaxicola,"Lafresnaye, 1855",3.6 years,"2,500 metres",Stable,"Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"White-browed Ground-tyrant, White-browed Ground Tyrant, White-browed Ground-Tyrant",https://www.iucnredlist.org/species/22700173/93763028
0,Plain-capped Ground-tyrant,Muscisaxicola alpinus,passeriformes,tyrannidae,muscisaxicola,"(Jardine, 1849)",3.6 years,"4,700 metres",Stable,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Plain-capped Ground-tyrant, Paramo Ground Tyrant, Plain-capped Ground-Tyrant",https://www.iucnredlist.org/species/22733758/95064214
0,Cinnamon-bellied Ground-tyrant,Muscisaxicola capistratus,passeriformes,tyrannidae,muscisaxicola,"(Burmeister, 1860)",3.6 years,"4,000 metres",Unknown,"Shrubland, Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Cinnamon-bellied Ground-tyrant, Cinnamon-bellied Ground Tyrant, Cinnamon-bellied Ground-Tyrant",https://www.iucnredlist.org/species/22700152/155606600
0,Black-fronted Ground-tyrant,Muscisaxicola frontalis,passeriformes,tyrannidae,muscisaxicola,"(Burmeister, 1860)",3.6 years,"4,300 metres",Stable,Grassland,Least Concern,"Black-fronted Ground-tyrant, Black-fronted Ground Tyrant, Black-fronted Ground-Tyrant",https://www.iucnredlist.org/species/22700203/118649839
0,Red-rumped Bush-tyrant,Cnemarchus erythropygius,passeriformes,tyrannidae,cnemarchus,"(Sclater, 1853)",3.6 years,"4,100 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,"Red-rumped Bush-tyrant, Red-rumped Bush Tyrant, Red-rumped Bush-Tyrant",https://www.iucnredlist.org/species/22699978/110736007
0,Rufous-webbed Bush-tyrant,,,,,,,,,,,,https://www.iucnredlist.org/species/22700123/118650497
0,Fire-eyed Diucon,Xolmis pyrope,passeriformes,tyrannidae,xolmis,"(Kittlitz, 1830)",3.6 years,"3,050 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Fire-eyed Diucon,https://www.iucnredlist.org/species/22700007/93758538
0,Grey Monjita,Xolmis cinereus,passeriformes,tyrannidae,xolmis,"(Vieillot, 1816)",3.6 years,"1,200 metres",Decreasing,"Savanna, Grassland, Artificial/Terrestrial",Least Concern,"Grey Monjita, Gray Monjita",https://www.iucnredlist.org/species/22700010/93758738
0,Black-crowned Monjita,Xolmis coronatus,passeriformes,tyrannidae,xolmis,"(Vieillot, 1823)",3.6 years,"1,500 metres",Stable,Shrubland,Least Concern,Black-crowned Monjita,https://www.iucnredlist.org/species/22700019/93758957
0,White-rumped Monjita,Xolmis velatus,passeriformes,tyrannidae,xolmis,"(Lichtenstein, 1823)",3.6 years,"1,000 metres",Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,White-rumped Monjita,https://www.iucnredlist.org/species/22700027/93759152
0,White Monjita,Xolmis irupero,passeriformes,tyrannidae,xolmis,"(Vieillot, 1823)",3.6 years,"1,300 metres",Stable,"Savanna, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,White Monjita,https://www.iucnredlist.org/species/22700035/93759331
0,Salinas Monjita,Xolmis salinarum,passeriformes,tyrannidae,xolmis,"Nores & Yzurieta, 1979",3.6 years,200 metres,Stable,Shrubland,Near Threatened,Salinas Monjita,https://www.iucnredlist.org/species/22700045/93759744
0,Rusty-backed Monjita,Xolmis rubetra,passeriformes,tyrannidae,xolmis,"(Burmeister, 1860)",3.6 years,"1,000 metres",Decreasing,"Shrubland, Grassland, Wetlands (inland)",Least Concern,Rusty-backed Monjita,https://www.iucnredlist.org/species/22700038/93759552
0,Black-and-white Monjita,Xolmis dominicanus,passeriformes,tyrannidae,xolmis,"(Vieillot, 1823)",3.6 years,500 metres,Decreasing,"Grassland, Wetlands (inland), Marine Coastal/Supratidal, Artificial/Terrestrial",Vulnerable,Black-and-white Monjita,https://www.iucnredlist.org/species/22700052/118650884
0,Black-billed Shrike-tyrant,Agriornis montanus,passeriformes,tyrannidae,agriornis,"(D'Orbigny & Lafresnaye, 1837)",3.6 years,"4,500 metres",Stable,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Black-billed Shrike-tyrant, Black-billed Shrike-Tyrant",https://www.iucnredlist.org/species/22700072/93760506
0,White-tailed Shrike-tyrant,Agriornis albicauda,passeriformes,tyrannidae,agriornis,"Sclater, 1860",3.7 years,"4,300 metres",Decreasing,"Shrubland, Grassland, Artificial/Terrestrial",Vulnerable,"White-tailed Shrike-tyrant, White-tailed Shrike-Tyrant",https://www.iucnredlist.org/species/22700081/191925726
0,Great Shrike-tyrant,Agriornis lividus,passeriformes,tyrannidae,agriornis,"(Kittlitz, 1835)",3.6 years,"1,800 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,"Great Shrike-tyrant, Great Shrike-Tyrant",https://www.iucnredlist.org/species/22700095/93761030
0,Grey-bellied Shrike-tyrant,Agriornis micropterus,passeriformes,tyrannidae,agriornis,"Gould, 1839",3.6 years,"5,000 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Grey-bellied Shrike-tyrant, Gray-bellied Shrike-Tyrant, Grey-bellied Shrike-Tyrant",https://www.iucnredlist.org/species/22700104/110736264
0,Lesser Shrike-tyrant,Agriornis murinus,passeriformes,tyrannidae,agriornis,"(D'Orbigny & Lafresnaye, 1837)",3.6 years,"2,500 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Lesser Shrike-tyrant, Lesser Shrike-Tyrant",https://www.iucnredlist.org/species/22700114/110736785
0,Chocolate-vented Tyrant,Neoxolmis rufiventris,passeriformes,tyrannidae,neoxolmis,"(Vieillot, 1823)",3.6 years,"1,200 metres",Unknown,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Chocolate-vented Tyrant,https://www.iucnredlist.org/species/22700069/93760286
0,Streak-throated Bush-tyrant,Myiotheretes striaticollis,passeriformes,tyrannidae,myiotheretes,"(Sclater, 1853)",3.6 years,"3,700 metres",Stable,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Streak-throated Bush-tyrant, Streak-throated Bush Tyrant, Streak-throated Bush-Tyrant",https://www.iucnredlist.org/species/22699987/93757674
0,Santa Marta Bush-tyrant,Myiotheretes pernix,passeriformes,tyrannidae,myiotheretes,"(Bangs, 1899)",3.6 years,"2,900 metres",Decreasing,"Forest, Shrubland",Endangered,"Santa Marta Bush-tyrant, Santa Marta Bush Tyrant, Santa Marta Bush-Tyrant",https://www.iucnredlist.org/species/22699992/132069586
0,Smoky Bush-tyrant,Myiotheretes fumigatus,passeriformes,tyrannidae,myiotheretes,"(Boissonneau, 1840)",3.6 years,"3,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Smoky Bush-tyrant, Smoky Bush Tyrant, Smoky Bush-Tyrant",https://www.iucnredlist.org/species/22699997/93758197
0,Rufous-bellied Bush-tyrant,Myiotheretes fuscorufus,passeriformes,tyrannidae,myiotheretes,"(Sclater & Salvin, 1876)",3.6 years,"3,550 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Rufous-bellied Bush-tyrant, Rufous-bellied Bush Tyrant, Rufous-bellied Bush-Tyrant",https://www.iucnredlist.org/species/22700002/93758374
0,Drab Water-tyrant,Ochthornis littoralis,passeriformes,tyrannidae,ochthornis,"(Pelzeln, 1868)",3.6 years,600 metres,Stable,Wetlands (inland),Least Concern,"Drab Water-tyrant, Drab Water Tyrant",https://www.iucnredlist.org/species/22699970/93757309
0,Fuscous Flycatcher,Cnemotriccus fuscatus,passeriformes,tyrannidae,cnemotriccus,"(Wied, 1831)",3.6 years,"1,100 metres",Decreasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Fuscous Flycatcher,https://www.iucnredlist.org/species/22699748/118651319
0,Tawny-chested Flycatcher,Aphanotriccus capitalis,passeriformes,tyrannidae,aphanotriccus,"(Salvin, 1865)",2.32 years,"1,100 metres",Decreasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Vulnerable,Tawny-chested Flycatcher,https://www.iucnredlist.org/species/22699767/179513007
0,Black-billed Flycatcher,Aphanotriccus audax,passeriformes,tyrannidae,aphanotriccus,"(Nelson, 1912)",3.6 years,600 metres,Decreasing,"Forest, Wetlands (inland)",Near Threatened,Black-billed Flycatcher,https://www.iucnredlist.org/species/22699770/93746672
0,Euler's Flycatcher,Lathrotriccus euleri,passeriformes,tyrannidae,lathrotriccus,"(Cabanis, 1868)",3.6 years,"1,500 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Euler's Flycatcher,https://www.iucnredlist.org/species/22699751/93745766
0,Grey-breasted Flycatcher,Lathrotriccus griseipectus,passeriformes,tyrannidae,lathrotriccus,"(Lawrence, 1870)",3.6 years,"1,750 metres",Decreasing,Forest,Vulnerable,"Grey-breasted Flycatcher, Gray-breasted Flycatcher",https://www.iucnredlist.org/species/22699757/93746065
0,Tufted Flycatcher,Mitrephanes phaeocercus,passeriformes,tyrannidae,mitrephanes,"(Sclater, 1859)",2.43 years,"3,600 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Tufted Flycatcher, Northern Tufted Flycatcher",https://www.iucnredlist.org/species/22699779/138046990
0,Olive Flycatcher,Mitrephanes olivaceus,passeriformes,tyrannidae,mitrephanes,"Berlepsch & Stolzmann, 1894",3.6 years,"2,000 metres",Stable,Forest,Least Concern,"Olive Flycatcher, Olive Tufted Flycatcher",https://www.iucnredlist.org/species/22699783/93747667
0,Black Phoebe,Sayornis nigricans,passeriformes,tyrannidae,sayornis,"(Swainson, 1827)",2.1 years,"3,000 metres",Increasing,"Shrubland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Black Phoebe,https://www.iucnredlist.org/species/22699892/137981772
0,Eastern Phoebe,Sayornis phoebe,passeriformes,tyrannidae,sayornis,"(Latham, 1790)",2.62 years,"2,500 metres",Increasing,"Forest, Shrubland",Least Concern,Eastern Phoebe,https://www.iucnredlist.org/species/22699886/137980753
0,Say's Phoebe,Sayornis saya,passeriformes,tyrannidae,sayornis,"(Bonaparte, 1825)",2.5 years,"2,850 metres",Increasing,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Say's Phoebe,https://www.iucnredlist.org/species/22699889/187298299
0,Acadian Flycatcher,Empidonax virescens,passeriformes,tyrannidae,empidonax,"(Vieillot, 1818)",2.92 years,"1,200 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Acadian Flycatcher,https://www.iucnredlist.org/species/22699842/138028636
0,Yellow-bellied Flycatcher,Empidonax flaviventris,passeriformes,tyrannidae,empidonax,"(Baird & Girard, 1843)",2.9 years,,Increasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Yellow-bellied Flycatcher,https://www.iucnredlist.org/species/22699839/138029777
0,Yellowish Flycatcher,Empidonax flavescens,passeriformes,tyrannidae,empidonax,"Lawrence, 1865",2.58 years,"3,000 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Yellowish Flycatcher,https://www.iucnredlist.org/species/22699877/137985750
0,Pacific-slope Flycatcher,Empidonax difficilis,passeriformes,tyrannidae,empidonax,"Baird, 1858",2.1 years,"3,500 metres",Stable,"Forest, Wetlands (inland)",Least Concern,Pacific-slope Flycatcher,https://www.iucnredlist.org/species/22699871/187283001
0,Cordilleran Flycatcher,Empidonax occidentalis,passeriformes,tyrannidae,empidonax,"Nelson, 1897",2.44 years,"3,500 metres",Stable,Forest,Least Concern,Cordilleran Flycatcher,https://www.iucnredlist.org/species/22699874/187284003
0,White-throated Flycatcher,Empidonax albigularis,passeriformes,tyrannidae,empidonax,"Sclater & Salvin, 1859",2.19 years,"3,000 metres",Decreasing,"Shrubland, Grassland, Wetlands (inland)",Least Concern,White-throated Flycatcher,https://www.iucnredlist.org/species/22699851/138004457
0,Willow Flycatcher,Empidonax traillii,passeriformes,tyrannidae,empidonax,"(Audubon, 1828)",2.73 years,"2,500 metres",Decreasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Willow Flycatcher,https://www.iucnredlist.org/species/22699848/138005562
0,Alder Flycatcher,Empidonax alnorum,passeriformes,tyrannidae,empidonax,"Brewster, 1895",2.06 years,"1,300 metres",Decreasing,"Forest, Shrubland, Wetlands (inland)",Least Concern,Alder Flycatcher,https://www.iucnredlist.org/species/22699845/138007144
0,Buff-breasted Flycatcher,Empidonax fulvifrons,passeriformes,tyrannidae,empidonax,"(Giraud, 1841)",2.01 years,"3,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Buff-breasted Flycatcher,https://www.iucnredlist.org/species/22699880/137983740
0,Black-capped Flycatcher,Empidonax atriceps,passeriformes,tyrannidae,empidonax,"Salvin, 1870",3.7 years,"3,300 metres",Decreasing,"Forest, Grassland, Artificial/Terrestrial",Least Concern,Black-capped Flycatcher,https://www.iucnredlist.org/species/22699883/93753778
0,American Grey Flycatcher,Empidonax wrightii,passeriformes,tyrannidae,empidonax,"Baird, 1858",2.4 years,"2,500 metres",Increasing,"Forest, Shrubland",Least Concern,"American Grey Flycatcher, Gray Flycatcher, Grey Flycatcher",https://www.iucnredlist.org/species/22699860/137997593
0,Least Flycatcher,Empidonax minimus,passeriformes,tyrannidae,empidonax,"(Baird & Baird, 1843)",1.99 years,"1,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Least Flycatcher,https://www.iucnredlist.org/species/22699854/138003012
0,Hammond's Flycatcher,Empidonax hammondii,passeriformes,tyrannidae,empidonax,"(Xántus de Vesey, 1858)",2.05 years,"3,000 metres",Increasing,"Forest, Shrubland",Least Concern,Hammond's Flycatcher,https://www.iucnredlist.org/species/22699857/138000204
0,American Dusky Flycatcher,Empidonax oberholseri,passeriformes,tyrannidae,empidonax,"Phillips, 1939",2.1 years,"3,000 metres",Stable,"Forest, Shrubland",Least Concern,"American Dusky Flycatcher, Dusky Flycatcher",https://www.iucnredlist.org/species/22699864/137996609
0,Pine Flycatcher,Empidonax affinis,passeriformes,tyrannidae,empidonax,"(Swainson, 1827)",3.7 years,"3,500 metres",Stable,Forest,Least Concern,Pine Flycatcher,https://www.iucnredlist.org/species/22699868/93752814
0,Olive-sided Flycatcher,Contopus cooperi,passeriformes,tyrannidae,contopus,"(Swainson, 1832)",3.5 years,"3,400 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Near Threatened,Olive-sided Flycatcher,https://www.iucnredlist.org/species/22699787/110734937
0,Greater Pewee,Contopus pertinax,passeriformes,tyrannidae,contopus,"Cabanis & Heine, 1859",3.5 years,"3,500 metres",Decreasing,Forest,Least Concern,Greater Pewee,https://www.iucnredlist.org/species/22699798/93748222
0,Dark Pewee,Contopus lugubris,passeriformes,tyrannidae,contopus,"Lawrence, 1865",3.5 years,"2,700 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Dark Pewee,https://www.iucnredlist.org/species/22699801/130205728
0,Smoke-colored Pewee,Contopus fumigatus,passeriformes,tyrannidae,contopus,"(D'Orbigny & Lafresnaye, 1837)",3.5 years,"2,800 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Smoke-colored Pewee, Smoke-coloured Pewee",https://www.iucnredlist.org/species/22699804/93748584
0,Ochraceous Pewee,Contopus ochraceus,passeriformes,tyrannidae,contopus,"Sclater & Salvin, 1869",3.5 years,"3,000 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Ochraceous Pewee,https://www.iucnredlist.org/species/22699808/93748792
0,Western Wood-pewee,Contopus sordidulus,passeriformes,tyrannidae,contopus,"Sclater, 1859",2.41 years,"3,000 metres",Decreasing,Forest,Least Concern,"Western Wood-pewee, Western Wood Pewee, Western Wood-Pewee",https://www.iucnredlist.org/species/22699811/138037174
0,Eastern Wood-pewee,Contopus virens,passeriformes,tyrannidae,contopus,"(Linnaeus, 1766)",2.46 years,"1,500 metres",Decreasing,"Forest, Shrubland",Least Concern,"Eastern Wood-pewee, Eastern Wood Pewee, Eastern Wood-Pewee",https://www.iucnredlist.org/species/22699816/138032856
0,Northern Tropical Pewee,Contopus bogotensis,passeriformes,tyrannidae,contopus,"(Bonaparte, 1850)",3.5 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Northern Tropical Pewee,https://www.iucnredlist.org/species/103683917/104083732
0,Western Tropical Pewee,Contopus punensis,passeriformes,tyrannidae,contopus,"Lawrence, 1869",2.4 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Western Tropical Pewee,https://www.iucnredlist.org/species/103683897/168382735
0,Southern Tropical Pewee,Contopus cinereus,passeriformes,tyrannidae,contopus,"(von Spix, 1825)",3.5 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Southern Tropical Pewee,https://www.iucnredlist.org/species/103683886/93749578
0,Cuban Pewee,Contopus caribaeus,passeriformes,tyrannidae,contopus,"(d'Orbigny, 1839)",3.5 years,"1,800 metres",Stable,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Cuban Pewee, Greater Antillean Pewee",https://www.iucnredlist.org/species/22699830/93750251
0,Jamaican Pewee,Contopus pallidus,passeriformes,tyrannidae,contopus,"(Gosse, 1847)",3.5 years,"2,000 metres",Decreasing,Forest,Least Concern,Jamaican Pewee,https://www.iucnredlist.org/species/22724415/94865971
0,Hispaniolan Pewee,Contopus hispaniolensis,passeriformes,tyrannidae,contopus,"(Bryant, 1867)",3.5 years,"1,800 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Hispaniolan Pewee,https://www.iucnredlist.org/species/22724420/94866127
0,Lesser Antillean Pewee,Contopus latirostris,passeriformes,tyrannidae,contopus,"(Verreaux, 1866)",3.5 years,900 metres,Decreasing,"Forest, Shrubland",Least Concern,Lesser Antillean Pewee,https://www.iucnredlist.org/species/22699836/110735697
0,White-throated Pewee,Contopus albogularis,passeriformes,tyrannidae,contopus,"(Berlioz, 1962)",3.5 years,700 metres,Stable,Forest,Least Concern,White-throated Pewee,https://www.iucnredlist.org/species/22699827/93750078
0,Blackish Pewee,Contopus nigrescens,passeriformes,tyrannidae,contopus,"(Sclater & Salvin, 1880)",3.5 years,"3,000 metres",Decreasing,"Forest, Wetlands (inland)",Least Concern,Blackish Pewee,https://www.iucnredlist.org/species/22699824/118651881
0,Belted Flycatcher,Xenotriccus callizonus,passeriformes,tyrannidae,xenotriccus,"Dwight & Griscom, 1927",3.6 years,"2,000 metres",Decreasing,Forest,Least Concern,Belted Flycatcher,https://www.iucnredlist.org/species/22699773/153819157
0,Pileated Flycatcher,Xenotriccus mexicanus,passeriformes,tyrannidae,xenotriccus,"(Zimmer, 1938)",2.76 years,"2,000 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Pileated Flycatcher,https://www.iucnredlist.org/species/22699776/138049605
0,Albert's Lyrebird,Menura alberti,passeriformes,menuridae,menura,"Bonaparte, 1850",14.8 years,,Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Albert's Lyrebird,https://www.iucnredlist.org/species/22703602/93929234
0,Superb Lyrebird,Menura novaehollandiae,passeriformes,menuridae,menura,"Latham, 1801",11.1 years,,Decreasing,Forest,Least Concern,Superb Lyrebird,https://www.iucnredlist.org/species/22703605/132071218
0,Rufous Scrub-bird,Atrichornis rufescens,passeriformes,atrichornithidae,atrichornis,"(Ramsay, 1867)",5 years,"1,300 metres",Decreasing,Forest,Endangered,"Rufous Scrub-bird, Rufous Scrubbird",https://www.iucnredlist.org/species/22703608/93929693
0,Noisy Scrub-bird,Atrichornis clamosus,passeriformes,atrichornithidae,atrichornis,"(Gould, 1844)",5 years,500 metres,Decreasing,"Forest, Shrubland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks)",Endangered,"Noisy Scrub-bird, Noisy Scrubbird, Western Scrubird",https://www.iucnredlist.org/species/22703612/93929997
0,White-eared Catbird,Ailuroedus buccoides,passeriformes,ptilonorhynchidae,ailuroedus,"(Temminck, 1835)",8 years,,Decreasing,Forest,Least Concern,White-eared Catbird,https://www.iucnredlist.org/species/22703618/130218705
0,Black-eared Catbird,Ailuroedus melanotis,passeriformes,ptilonorhynchidae,ailuroedus,"(Gray, 1858)",8 years,,Decreasing,"Forest, Shrubland",Least Concern,"Black-eared Catbird, Spotted Catbird",https://www.iucnredlist.org/species/22703621/130218986
0,Green Catbird,Ailuroedus crassirostris,passeriformes,ptilonorhynchidae,ailuroedus,"(Paykull, 1815)",8 years,,Decreasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Green Catbird,https://www.iucnredlist.org/species/22703624/93930659
0,Tooth-billed Bowerbird,Scenopoeetes dentirostris,passeriformes,ptilonorhynchidae,scenopoeetes,"(Ramsay, 1876)",9 years,900 metres,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Tooth-billed Bowerbird, Tooth-billed Catbird",https://www.iucnredlist.org/species/22703627/93930848
0,Archbold's Bowerbird,Archboldia papuensis,passeriformes,ptilonorhynchidae,archboldia,"Rand, 1940",9.2 years,"3,660 metres",Decreasing,Forest,Near Threatened,Archbold's Bowerbird,https://www.iucnredlist.org/species/22731912/95038729
0,MacGregor's Bowerbird,Amblyornis macgregoriae,passeriformes,ptilonorhynchidae,amblyornis,"De Vis, 1890",9.2 years,,Decreasing,Forest,Least Concern,MacGregor's Bowerbird,https://www.iucnredlist.org/species/22703651/93931188
