,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Kirtland's Warbler,Setophaga kirtlandii,passeriformes,parulidae,setophaga,"(Baird, 1852)",2.44 years,,Increasing,"Forest, Shrubland",Near Threatened,Kirtland's Warbler,https://www.iucnredlist.org/species/22721722/181855135
0,Cape May Warbler,Setophaga tigrina,passeriformes,parulidae,setophaga,"(Gmelin, 1789)",1.97 years,,Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Cape May Warbler,https://www.iucnredlist.org/species/22721670/137276381
0,Cerulean Warbler,Setophaga cerulea,passeriformes,parulidae,setophaga,"(Wilson, 1810)",2.0 years,"2,000 metres",Decreasing,Forest,Near Threatened,Cerulean Warbler,https://www.iucnredlist.org/species/22721740/174436982
0,Northern Parula,Setophaga americana,passeriformes,parulidae,setophaga,"(Linnaeus, 1758)",1.93 years,,Increasing,Forest,Least Concern,Northern Parula,https://www.iucnredlist.org/species/22721639/138880067
0,Tropical Parula,Setophaga pitiayumi,passeriformes,parulidae,setophaga,"(Vieillot, 1817)",2.0 years,"2,600 metres",Decreasing,"Forest, Savanna",Least Concern,Tropical Parula,https://www.iucnredlist.org/species/103798640/168863963
0,Socorro Parula,Setophaga graysoni,passeriformes,parulidae,setophaga,"(Ridgway, 1887)",1.99 years,"2,600 metres",Unknown,"Forest, Savanna",Near Threatened,Socorro Parula,https://www.iucnredlist.org/species/103798676/180119340
0,Magnolia Warbler,Setophaga magnolia,passeriformes,parulidae,setophaga,"(Wilson, 1811)",2.03 years,,Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Magnolia Warbler,https://www.iucnredlist.org/species/22721667/137273211
0,Bay-breasted Warbler,Setophaga castanea,passeriformes,parulidae,setophaga,"(Wilson, 1810)",2.38 years,,Increasing,Forest,Least Concern,Bay-breasted Warbler,https://www.iucnredlist.org/species/22721734/138876918
0,Blackburnian Warbler,Setophaga fusca,passeriformes,parulidae,setophaga,"(Müller, 1776)",2.3 years,,Increasing,Forest,Least Concern,Blackburnian Warbler,https://www.iucnredlist.org/species/22721695/137271384
0,American Yellow Warbler,Setophaga petechia,passeriformes,parulidae,setophaga,"(Linnaeus, 1766)",2.72 years,"3,000 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"American Yellow Warbler, Golden Warbler, Yellow Warbler",https://www.iucnredlist.org/species/22721657/137268484
0,Chestnut-sided Warbler,Setophaga pensylvanica,passeriformes,parulidae,setophaga,"(Linnaeus, 1766)",1.97 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Chestnut-sided Warbler,https://www.iucnredlist.org/species/22721664/137263338
0,Blackpoll Warbler,Setophaga striata,passeriformes,parulidae,setophaga,"(Forster, 1772)",3.5 years,"3,000 metres",Decreasing,"Forest, Shrubland",Near Threatened,Blackpoll Warbler,https://www.iucnredlist.org/species/22721737/131459482
0,Black-throated Blue Warbler,Setophaga caerulescens,passeriformes,parulidae,setophaga,"(Gmelin, 1789)",2.51 years,,Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Black-throated Blue Warbler,https://www.iucnredlist.org/species/22721673/138798556
0,Palm Warbler,Setophaga palmarum,passeriformes,parulidae,setophaga,"(Gmelin, 1789)",1.97 years,,Increasing,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Palm Warbler,https://www.iucnredlist.org/species/22721731/138795720
0,Olive-capped Warbler,Setophaga pityophila,passeriformes,parulidae,setophaga,"(Gundlach, 1858)",3.6 years,"2,000 metres",Decreasing,Forest,Least Concern,Olive-capped Warbler,https://www.iucnredlist.org/species/22721716/94725309
0,Pine Warbler,Setophaga pinus,passeriformes,parulidae,setophaga,"(Linnaeus, 1766)",2.63 years,"2,100 metres",Increasing,Forest,Least Concern,Pine Warbler,https://www.iucnredlist.org/species/22721719/137255800
0,Audubon's Warbler,Setophaga auduboni,passeriformes,parulidae,setophaga,"(Townsend, 1837)",3.5 years,,Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Audubon's Warbler,https://www.iucnredlist.org/species/103798482/119479505
0,Myrtle Warbler,Setophaga coronata,passeriformes,parulidae,setophaga,"(Linnaeus, 1766)",3.5 years,,Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Myrtle Warbler,https://www.iucnredlist.org/species/103798425/119479879
0,Yellow-throated Warbler,Setophaga dominica,passeriformes,parulidae,setophaga,"(Linnaeus, 1766)",1.97 years,,Increasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Yellow-throated Warbler,https://www.iucnredlist.org/species/22724793/138788318
0,Bahama Warbler,Setophaga flavescens,passeriformes,parulidae,setophaga,"Todd, 1909",2 years,,Decreasing,Forest,Endangered,Bahama Warbler,https://www.iucnredlist.org/species/22724802/153768531
0,Vitelline Warbler,Setophaga vitellina,passeriformes,parulidae,setophaga,"Cory, 1886",2.33 years,,Decreasing,"Forest, Shrubland",Near Threatened,Vitelline Warbler,https://www.iucnredlist.org/species/22721728/180134306
0,Prairie Warbler,Setophaga discolor,passeriformes,parulidae,setophaga,"(Vieillot, 1809)",2.21 years,"1,220 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Prairie Warbler,https://www.iucnredlist.org/species/22721725/137240441
0,Adelaide's Warbler,Setophaga adelaidae,passeriformes,parulidae,setophaga,"(Baird, 1865)",3.7 years,700 metres,Stable,"Forest, Shrubland",Least Concern,Adelaide's Warbler,https://www.iucnredlist.org/species/22721711/94725147
0,Barbuda Warbler,Setophaga subita,passeriformes,parulidae,setophaga,"Riley, 1904",2.3 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Vulnerable,Barbuda Warbler,https://www.iucnredlist.org/species/22729426/180385702
0,St Lucia Warbler,Setophaga delicata,passeriformes,parulidae,setophaga,"Ridgway, 1883",3.6 years,,Stable,"Forest, Shrubland",Least Concern,"St Lucia Warbler, St. Lucia Warbler",https://www.iucnredlist.org/species/22729431/95014973
0,Grace's Warbler,Setophaga graciae,passeriformes,parulidae,setophaga,"Baird, 1865",2.1 years,"2,500 metres",Decreasing,Forest,Least Concern,Grace's Warbler,https://www.iucnredlist.org/species/22721708/137238271
0,Black-throated Grey Warbler,Setophaga nigrescens,passeriformes,parulidae,setophaga,"(Townsend, 1837)",2.44 years,"1,800 metres",Decreasing,"Forest, Shrubland",Least Concern,"Black-throated Grey Warbler, Black-throated Gray Warbler",https://www.iucnredlist.org/species/22721679/137231762
0,Townsend's Warbler,Setophaga townsendi,passeriformes,parulidae,setophaga,"(Townsend, 1837)",2.26 years,,Decreasing,Forest,Least Concern,Townsend's Warbler,https://www.iucnredlist.org/species/22721683/137225271
0,Hermit Warbler,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Hermit%20Warbler&searchType=species
0,Golden-cheeked Warbler,Setophaga chrysoparia,passeriformes,parulidae,setophaga,"(Sclater & Salvin, 1861)",2.80 years,"2,550 metres",Decreasing,"Forest, Shrubland",Endangered,Golden-cheeked Warbler,https://www.iucnredlist.org/species/22721692/181039629
0,Black-throated Green Warbler,Setophaga virens,passeriformes,parulidae,setophaga,"(Gmelin, 1789)",1.95 years,,Stable,"Forest, Wetlands (inland)",Least Concern,Black-throated Green Warbler,https://www.iucnredlist.org/species/22721689/138782707
0,Northern Citrine Warbler,Myiothlypis luteoviridis,passeriformes,parulidae,myiothlypis,"(Bonaparte, 1845)",3.9 years,"3,400 metres",Decreasing,Forest,Least Concern,Northern Citrine Warbler,https://www.iucnredlist.org/species/105296047/119448867
0,Peruvian Citrine Warbler,Myiothlypis striaticeps,passeriformes,parulidae,myiothlypis,"(Cabanis, 1873)",3.9 years,"3,400 metres",Decreasing,Forest,Least Concern,Peruvian Citrine Warbler,https://www.iucnredlist.org/species/105296089/119449242
0,Bolivian Citrine Warbler,Myiothlypis euophrys,passeriformes,parulidae,myiothlypis,"(Sclater & Salvin, 1876)",3.9 years,"3,400 metres",Decreasing,Forest,Least Concern,Bolivian Citrine Warbler,https://www.iucnredlist.org/species/105296143/119448627
0,Santa Marta Warbler,Myiothlypis basilica,passeriformes,parulidae,myiothlypis,"(Todd, 1913)",2.55 years,"3,000 metres",Stable,"Forest, Shrubland",Near Threatened,Santa Marta Warbler,https://www.iucnredlist.org/species/22721982/192245427
0,White-striped Warbler,Myiothlypis leucophrys,passeriformes,parulidae,myiothlypis,"Pelzeln, 1868",3.9 years,"1,100 metres",Decreasing,"Forest, Wetlands (inland)",Least Concern,White-striped Warbler,https://www.iucnredlist.org/species/22722035/94745299
0,Flavescent Warbler,Myiothlypis flaveola,passeriformes,parulidae,myiothlypis,"(Baird, 1865)",3.9 years,"1,000 metres",Decreasing,Forest,Least Concern,Flavescent Warbler,https://www.iucnredlist.org/species/22722038/132149900
0,White-rimmed Warbler,Myiothlypis leucoblephara,passeriformes,parulidae,myiothlypis,"(Vieillot, 1817)",3.9 years,"1,600 metres",Decreasing,"Forest, Shrubland, Wetlands (inland)",Least Concern,"White-rimmed Warbler, White-browed Warbler",https://www.iucnredlist.org/species/22722031/132149695
0,Pale-legged Warbler,Myiothlypis signata,passeriformes,parulidae,myiothlypis,"Berlepsch & Stolzmann, 1906",3.9 years,"2,800 metres",Decreasing,Forest,Least Concern,Pale-legged Warbler,https://www.iucnredlist.org/species/22721969/132149518
0,Black-crested Warbler,Myiothlypis nigrocristata,passeriformes,parulidae,myiothlypis,"(Lafresnaye, 1840)",3.9 years,"3,400 metres",Decreasing,"Forest, Shrubland",Least Concern,Black-crested Warbler,https://www.iucnredlist.org/species/22721975/94742032
0,Buff-rumped Warbler,Myiothlypis fulvicauda,passeriformes,parulidae,myiothlypis,"(Spix, 1825)",2.7 years,"1,000 metres",Decreasing,"Forest, Wetlands (inland)",Least Concern,Buff-rumped Warbler,https://www.iucnredlist.org/species/22722041/137222658
0,Northern Riverbank Warbler,Myiothlypis mesoleuca,passeriformes,parulidae,myiothlypis,"(Sclater, 1865)",3.9 years,,Decreasing,"Forest, Wetlands (inland)",Least Concern,Northern Riverbank Warbler,https://www.iucnredlist.org/species/103799622/119469697
0,Southern Riverbank Warbler,Myiothlypis rivularis,passeriformes,parulidae,myiothlypis,"(Wied, 1821)",3.9 years,,Decreasing,"Forest, Wetlands (inland)",Least Concern,Southern Riverbank Warbler,https://www.iucnredlist.org/species/103799599/119469933
0,Roraiman Warbler,Myiothlypis roraimae,passeriformes,parulidae,myiothlypis,"(Sharpe, 1885)",3.9 years,,Unknown,Forest,Least Concern,Roraiman Warbler,https://www.iucnredlist.org/species/103799761/119470160
0,Two-banded Warbler,Myiothlypis bivittata,passeriformes,parulidae,myiothlypis,"(d'Orbigny & Lafresnaye, 1837)",3.9 years,,Unknown,Forest,Least Concern,Two-banded Warbler,https://www.iucnredlist.org/species/103799746/119468978
0,Choco Warbler,Myiothlypis chlorophrys,passeriformes,parulidae,myiothlypis,"(von Berlepsch, 1907)",3.9 years,,Unknown,Forest,Least Concern,Choco Warbler,https://www.iucnredlist.org/species/103800433/119469234
0,Golden-bellied Warbler,Myiothlypis chrysogaster,passeriformes,parulidae,myiothlypis,"(Tschudi, 1844)",3.9 years,,Unknown,Forest,Least Concern,Golden-bellied Warbler,https://www.iucnredlist.org/species/103799796/119469476
0,White-lored Warbler,Myiothlypis conspicillata,passeriformes,parulidae,myiothlypis,"Salvin & Godman, 1880",3.9 years,"2,200 metres",Decreasing,Forest,Near Threatened,White-lored Warbler,https://www.iucnredlist.org/species/22721989/94743004
0,Grey-throated Warbler,Myiothlypis cinereicollis,passeriformes,parulidae,myiothlypis,"Sclater, 1865",3.9 years,"2,100 metres",Decreasing,Forest,Near Threatened,"Grey-throated Warbler, Gray-throated Warbler",https://www.iucnredlist.org/species/22721985/94742758
0,Grey-and-gold Warbler,Myiothlypis fraseri,passeriformes,parulidae,myiothlypis,"Sclater, 1884",3.9 years,"1,900 metres",Decreasing,"Forest, Shrubland",Least Concern,"Grey-and-gold Warbler, Gray-and-gold Warbler",https://www.iucnredlist.org/species/22721958/94741148
0,Russet-crowned Warbler,Myiothlypis coronata,passeriformes,parulidae,myiothlypis,"(Tschudi, 1844)",3.9 years,"2,800 metres",Decreasing,Forest,Least Concern,Russet-crowned Warbler,https://www.iucnredlist.org/species/22721992/94743263
0,Fan-tailed Warbler,Basileuterus lachrymosus,passeriformes,parulidae,basileuterus,"(Bonaparte, 1850)",2.9 years,"1,200 metres",Decreasing,Forest,Least Concern,Fan-tailed Warbler,https://www.iucnredlist.org/species/22721955/137221917
0,Rufous-capped Warbler,Basileuterus rufifrons,passeriformes,parulidae,basileuterus,"(Swainson, 1838)",2.5 years,"2,500 metres",Decreasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Rufous-capped Warbler,https://www.iucnredlist.org/species/22722016/138776209
0,Black-cheeked Warbler,Basileuterus melanogenys,passeriformes,parulidae,basileuterus,"Baird, 1865",2.7 years,"3,500 metres",Decreasing,Forest,Least Concern,Black-cheeked Warbler,https://www.iucnredlist.org/species/22722022/137218012
0,Pirre Warbler,Basileuterus ignotus,passeriformes,parulidae,basileuterus,"Nelson, 1912",2.9 years,"1,650 metres",Stable,Forest,Vulnerable,Pirre Warbler,https://www.iucnredlist.org/species/22722025/180381440
0,Golden-browed Warbler,Basileuterus belli,passeriformes,parulidae,basileuterus,"(Giraud, 1841)",2.6 years,"3,100 metres",Decreasing,Forest,Least Concern,Golden-browed Warbler,https://www.iucnredlist.org/species/22722019/137216224
0,Stripe-crowned Warbler,Basileuterus culicivorus,passeriformes,parulidae,basileuterus,"(Deppe, 1830)",2.4 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Stripe-crowned Warbler,https://www.iucnredlist.org/species/103801509/139147079
0,Yellow-crowned Warbler,Basileuterus cabanisi,passeriformes,parulidae,basileuterus,"von Berlepsch, 1879",2.0 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Yellow-crowned Warbler,https://www.iucnredlist.org/species/103801561/163925029
0,Golden-crowned Warbler,Basileuterus auricapilla,passeriformes,parulidae,basileuterus,"Swainson, 1838",3.9 years,,Unknown,"Forest, Artificial/Terrestrial",Least Concern,Golden-crowned Warbler,https://www.iucnredlist.org/species/103801609/119447885
0,White-bellied Warbler,Basileuterus hypoleucus,passeriformes,parulidae,basileuterus,"Bonaparte, 1850",3.9 years,"1,100 metres",Decreasing,Forest,Least Concern,White-bellied Warbler,https://www.iucnredlist.org/species/22722008/132010477
0,Three-banded Warbler,Basileuterus trifasciatus,passeriformes,parulidae,basileuterus,"Taczanowski, 1881",3.9 years,"2,000 metres",Decreasing,Forest,Least Concern,Three-banded Warbler,https://www.iucnredlist.org/species/22722005/94743723
0,Three-striped Warbler,Basileuterus tristriatus,passeriformes,parulidae,basileuterus,"(Tschudi, 1844)",3.9 years,"2,000 metres",Decreasing,Forest,Least Concern,Three-striped Warbler,https://www.iucnredlist.org/species/22722028/132010906
0,Grey-headed Warbler,Basileuterus griseiceps,passeriformes,parulidae,basileuterus,"Sclater & Salvin, 1869",3.9 years,"2,440 metres",Decreasing,Forest,Endangered,"Grey-headed Warbler, Gray-headed Warbler",https://www.iucnredlist.org/species/22721978/94742211
0,Canada Warbler,Cardellina canadensis,passeriformes,parulidae,cardellina,"(Linnaeus, 1766)",2.4 years,,Decreasing,"Forest, Shrubland",Least Concern,Canada Warbler,https://www.iucnredlist.org/species/22721882/137213211
0,Wilson's Warbler,Cardellina pusilla,passeriformes,parulidae,cardellina,"(Wilson, 1811)",2.03 years,"3,500 metres",Decreasing,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Wilson's Warbler,https://www.iucnredlist.org/species/22721879/137211627
0,Red-faced Warbler,Cardellina rubrifrons,passeriformes,parulidae,cardellina,"(Giraud, 1841)",4 years,"3,100 metres",Decreasing,Forest,Least Concern,Red-faced Warbler,https://www.iucnredlist.org/species/22721885/94737888
0,Red Warbler,Cardellina rubra,passeriformes,parulidae,cardellina,"(Swainson, 1827)",2.3 years,"3,200 metres",Decreasing,Forest,Least Concern,Red Warbler,https://www.iucnredlist.org/species/22721888/137209395
0,Pink-headed Warbler,Cardellina versicolor,passeriformes,parulidae,cardellina,"(Salvin, 1864)",2.4 years,"3,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Pink-headed Warbler,https://www.iucnredlist.org/species/22721891/180376953
0,Painted Whitestart,Myioborus pictus,passeriformes,parulidae,myioborus,"(Swainson, 1829)",1.9 years,"3,100 metres",Decreasing,Forest,Least Concern,"Painted Whitestart, Painted Redstart",https://www.iucnredlist.org/species/22721894/137115733
0,Slate-throated Whitestart,Myioborus miniatus,passeriformes,parulidae,myioborus,"(Swainson, 1827)",2.5 years,"2,500 metres",Decreasing,"Forest, Grassland",Least Concern,"Slate-throated Whitestart, Slate-throated Redstart",https://www.iucnredlist.org/species/22721898/138775194
0,Brown-capped Whitestart,Myioborus brunniceps,passeriformes,parulidae,myioborus,"(d'Orbigny & Lafresnaye, 1837)",3.5 years,"3,000 metres",Decreasing,Forest,Least Concern,"Brown-capped Whitestart, Brown-capped Redstart",https://www.iucnredlist.org/species/22721915/94739219
0,Yellow-crowned Whitestart,Myioborus flavivertex,passeriformes,parulidae,myioborus,"(Salvin, 1887)",3.5 years,"3,000 metres",Decreasing,Forest,Least Concern,"Yellow-crowned Whitestart, Yellow-crowned Redstart",https://www.iucnredlist.org/species/22721951/94740799
0,White-fronted Whitestart,Myioborus albifrons,passeriformes,parulidae,myioborus,"(Sclater & Salvin, 1871)",3.5 years,"3,200 metres",Decreasing,Forest,Near Threatened,"White-fronted Whitestart, White-fronted Redstart",https://www.iucnredlist.org/species/22721947/94740555
0,Golden-fronted Whitestart,Myioborus chrysops,passeriformes,parulidae,myioborus,"Salvin, 1878",3.5 years,,Unknown,Forest,Least Concern,Golden-fronted Whitestart,https://www.iucnredlist.org/species/103804115/119553559
0,Yellow-fronted Whitestart,Myioborus ornatus,passeriformes,parulidae,myioborus,"(Boissonneau, 1840)",3.5 years,,Decreasing,Forest,Least Concern,Yellow-fronted Whitestart,https://www.iucnredlist.org/species/103804095/119553812
0,Spectacled Whitestart,Myioborus melanocephalus,passeriformes,parulidae,myioborus,"(Tschudi, 1844)",3.5 years,"3,300 metres",Decreasing,"Forest, Shrubland",Least Concern,"Spectacled Whitestart, Spectacled Redstart, Spectacled Whirtestart",https://www.iucnredlist.org/species/22721938/94740217
0,Collared Whitestart,Myioborus torquatus,passeriformes,parulidae,myioborus,"(Baird, 1865)",2.5 years,"3,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Collared Whitestart, Collared Redstart",https://www.iucnredlist.org/species/22721934/137114670
0,Paria Whitestart,Myioborus pariae,passeriformes,parulidae,myioborus,"Phelps & Phelps, 1949",2.8 years,"1,150 metres",Decreasing,"Forest, Artificial/Terrestrial",Endangered,"Paria Whitestart, Paria Redstart, Yellow-faced Redstart, Yellow-faced Whitestart",https://www.iucnredlist.org/species/22721919/182371224
0,White-faced Whitestart,Myioborus albifacies,passeriformes,parulidae,myioborus,"Phelps & Phelps, 1946",3.5 years,"2,250 metres",Decreasing,Forest,Least Concern,"White-faced Whitestart, White-faced Redstart",https://www.iucnredlist.org/species/22721925/94739670
0,Guaiquinima Whitestart,Myioborus cardonai,passeriformes,parulidae,myioborus,"Zimmer & Phelps, 1945",3.5 years,"1,800 metres",Decreasing,Forest,Near Threatened,"Guaiquinima Whitestart, Guaiquinima Whtestart, Saffron-breasted Redstart",https://www.iucnredlist.org/species/22721929/94739834
0,Tepui Whitestart,Myioborus castaneocapilla,passeriformes,parulidae,myioborus,"(Cabanis, 1849)",3.5 years,"2,200 metres",Decreasing,"Forest, Shrubland, Grassland",Least Concern,"Tepui Whitestart, Tepui Redstart",https://www.iucnredlist.org/species/22721902/94739021
0,Black-crowned Palm-tanager,Phaenicophilus palmarum,passeriformes,phaenicophilidae,phaenicophilus,"(Linnaeus, 1766)",3.7 years,"2,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Black-crowned Palm-tanager, Black-crowned Palm-Tanager, Black-crowned Tanager",https://www.iucnredlist.org/species/22722296/132151473
0,Grey-crowned Palm-tanager,Phaenicophilus poliocephalus,passeriformes,phaenicophilidae,phaenicophilus,"(Bonaparte, 1851)",2.86 years,"2,400 metres",Decreasing,Forest,Near Threatened,"Grey-crowned Palm-tanager, Gray-crowned Palm-Tanager, Grey-crowned Palm-Tanager, Grey-crowned Tanager",https://www.iucnredlist.org/species/22722301/180140497
0,White-winged Warbler,Xenoligea montana,passeriformes,phaenicophilidae,xenoligea,"(Chapman, 1917)",2.88 years,"2,000 metres",Decreasing,"Forest, Shrubland",Vulnerable,"White-winged Warbler, White-winged Ground-warbler",https://www.iucnredlist.org/species/22722076/180141409
0,Green-tailed Warbler,Microligea palustris,passeriformes,phaenicophilidae,microligea,"(Cory, 1884)",3.9 years,"2,000 metres",Decreasing,Forest,Least Concern,Green-tailed Warbler,https://www.iucnredlist.org/species/22721864/132149079
0,Western Spindalis,Spindalis zena,passeriformes,spindalidae,spindalis,"(Linnaeus, 1766)",3.29 years,"2,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Western Spindalis,https://www.iucnredlist.org/species/22722522/137033144
0,Hispaniolan Spindalis,Spindalis dominicensis,passeriformes,spindalidae,spindalis,"(Bryant, 1866)",3.7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Hispaniolan Spindalis,https://www.iucnredlist.org/species/22729097/95005775
0,Puerto Rican Spindalis,Spindalis portoricensis,passeriformes,spindalidae,spindalis,"(Bryant, 1866)",3.7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Puerto Rican Spindalis,https://www.iucnredlist.org/species/22729102/95005948
0,Jamaican Spindalis,Spindalis nigricephala,passeriformes,spindalidae,spindalis,"(Jameson, 1835)",3.7 years,,Stable,"Forest, Shrubland",Least Concern,Jamaican Spindalis,https://www.iucnredlist.org/species/22729092/95005617
0,Puerto Rican Tanager,Nesospingus speculiferus,passeriformes,nesospingidae,nesospingus,"(Lawrence, 1875)",3.7 years,"1,200 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Puerto Rican Tanager,https://www.iucnredlist.org/species/22722159/94752830
0,Western Chat-tanager,Calyptophilus tertius,passeriformes,calyptophilidae,calyptophilus,"Wetmore, 1929",3.3 years,"2,200 metres",Decreasing,"Forest, Shrubland",Vulnerable,Western Chat-tanager,https://www.iucnredlist.org/species/22729082/190919306
0,Eastern Chat-tanager,Calyptophilus frugivorus,passeriformes,calyptophilidae,calyptophilus,"(Cory, 1883)",3.7 years,"2,200 metres",Decreasing,"Forest, Shrubland",Near Threatened,Eastern Chat-tanager,https://www.iucnredlist.org/species/22731255/132033840
0,Red-billed Pied Tanager,Lamprospiza melanoleuca,passeriformes,mitrospingidae,lamprospiza,"(Vieillot, 1817)",3.7 years,700 metres,Decreasing,"Forest, Savanna",Least Concern,Red-billed Pied Tanager,https://www.iucnredlist.org/species/22722139/94751810
0,Dusky-faced Tanager,Mitrospingus cassinii,passeriformes,mitrospingidae,mitrospingus,"(Lawrence, 1861)",3.4 years,"1,200 metres",Decreasing,"Forest, Shrubland",Least Concern,Dusky-faced Tanager,https://www.iucnredlist.org/species/22722317/137034380
0,Olive-backed Tanager,Mitrospingus oleagineus,passeriformes,mitrospingidae,mitrospingus,"(Salvin, 1886)",3.7 years,"1,800 metres",Decreasing,Forest,Least Concern,Olive-backed Tanager,https://www.iucnredlist.org/species/22722320/94761062
0,Olive-green Tanager,Orthogonys chloricterus,passeriformes,mitrospingidae,orthogonys,"(Vieillot, 1819)",3.7 years,"1,800 metres",Decreasing,Forest,Least Concern,Olive-green Tanager,https://www.iucnredlist.org/species/22722340/132152129
0,Yellow Grosbeak,Pheucticus chrysopeplus,passeriformes,cardinalidae,pheucticus,"(Vigors, 1832)",3.3 years,"2,800 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Yellow Grosbeak, Mexican Yellow Grosbeak",https://www.iucnredlist.org/species/22723799/138390528
0,Black-thighed Grosbeak,Pheucticus tibialis,passeriformes,cardinalidae,pheucticus,"Lawrence, 1867",3.3 years,"2,600 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Black-thighed Grosbeak,https://www.iucnredlist.org/species/22723807/136705157
0,Golden Grosbeak,Pheucticus chrysogaster,passeriformes,cardinalidae,pheucticus,"(Lesson, 1832)",4.8 years,"3,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Golden Grosbeak, Golden-bellied Grosbeak, Southern Yellow Grosbeak",https://www.iucnredlist.org/species/22723803/132168425
0,Black-backed Grosbeak,Pheucticus aureoventris,passeriformes,cardinalidae,pheucticus,"(d'Orbigny & Lafresnaye, 1837)",4.8 years,"3,200 metres",Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Black-backed Grosbeak,https://www.iucnredlist.org/species/22723810/132168646
0,Rose-breasted Grosbeak,Pheucticus ludovicianus,passeriformes,cardinalidae,pheucticus,"(Linnaeus, 1766)",4.7 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Rose-breasted Grosbeak,https://www.iucnredlist.org/species/22723813/132168899
0,Black-headed Grosbeak,Pheucticus melanocephalus,passeriformes,cardinalidae,pheucticus,"Swainson, 1827",5 years,"3,400 metres",Increasing,Forest,Least Concern,Black-headed Grosbeak,https://www.iucnredlist.org/species/22723816/94835325
0,Red-breasted Chat,Granatellus venustus,passeriformes,cardinalidae,granatellus,"Bonaparte, 1850",2.5 years,"1,200 metres",Decreasing,Forest,Least Concern,Red-breasted Chat,https://www.iucnredlist.org/species/103804301/138432968
0,Tres Marias Chat,Granatellus francescae,passeriformes,cardinalidae,granatellus,"Baird, 1865",2.80 years,,Stable,"Forest, Shrubland",Near Threatened,Tres Marias Chat,https://www.iucnredlist.org/species/103804320/180171116
0,Grey-throated Chat,Granatellus sallaei,passeriformes,cardinalidae,granatellus,"Bonaparte, 1856",2.4 years,,Decreasing,"Forest, Shrubland",Least Concern,"Grey-throated Chat, Gray-throated Chat",https://www.iucnredlist.org/species/22722065/136770682
0,Rose-breasted Chat,Granatellus pelzelni,passeriformes,cardinalidae,granatellus,"Sclater, 1865",3.9 years,850 metres,Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Rose-breasted Chat,https://www.iucnredlist.org/species/103804346/119464229
0,Rose-bellied Chat,Granatellus paraensis,passeriformes,cardinalidae,granatellus,"Rothschild, 1906",3.9 years,850 metres,Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Rose-bellied Chat,https://www.iucnredlist.org/species/103804365/119463952
0,Dickcissel,Spiza americana,passeriformes,cardinalidae,spiza,"(Gmelin, 1789)",2.7 years,"1,500 metres",Stable,"Savanna, Grassland, Artificial/Terrestrial",Least Concern,Dickcissel,https://www.iucnredlist.org/species/22723796/94833705
0,Indigo Bunting,Passerina cyanea,passeriformes,cardinalidae,passerina,"(Linnaeus, 1766)",4.1 years,,Decreasing,"Forest, Shrubland",Least Concern,Indigo Bunting,https://www.iucnredlist.org/species/22723951/132171198
0,Blue Grosbeak,Passerina caerulea,passeriformes,cardinalidae,passerina,"(Linnaeus, 1758)",4.2 years,"2,500 metres",Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Blue Grosbeak,https://www.iucnredlist.org/species/22723939/132170886
