,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Tan-breasted Partridge,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Tan-breasted%20Partridge&searchType=species
0,Sumatran Partridge,Arborophila sumatrana,galliformes,phasianidae,arborophila,"Ogilvie-Grant, 1891",5.4 years,"2,200 metres",Decreasing,Forest,Least Concern,"Sumatran Partridge, Sumatran Partridge",https://www.iucnredlist.org/species/22729814/95021881
0,White-faced Partridge,Arborophila orientalis,galliformes,phasianidae,arborophila,"(Horsfield, 1821)",5.4 years,"2,200 metres",Decreasing,Forest,Vulnerable,"White-faced Partridge, Grey-breasted Partridge",https://www.iucnredlist.org/species/22679038/112384502
0,Chestnut-bellied Partridge,Arborophila javanica,galliformes,phasianidae,arborophila,"(Gmelin, 1789)",5.4 years,"3,000 metres",Decreasing,Forest,Least Concern,Chestnut-bellied Partridge,https://www.iucnredlist.org/species/22679044/92800662
0,Red-billed Partridge,Arborophila rubrirostris,galliformes,phasianidae,arborophila,"(Salvadori, 1879)",5.4 years,"2,500 metres",Decreasing,"Forest, Shrubland",Least Concern,Red-billed Partridge,https://www.iucnredlist.org/species/22679060/130024385
0,Bornean Partridge,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Bornean%20Partridge&searchType=species
0,Hainan Partridge,Arborophila ardens,galliformes,phasianidae,arborophila,"(Styan, 1892)",5.4 years,"1,600 metres",Decreasing,Forest,Vulnerable,"Hainan Partridge, Hainan Hill-partridge, White-eared Hill-partridge, White-eared Partridge",https://www.iucnredlist.org/species/22679063/92802107
0,Green-legged Partridge,Tropicoperdix chloropus,galliformes,phasianidae,tropicoperdix,"(Blyth, 1859)",5 years,"1,400 metres",Decreasing,Forest,Least Concern,"Green-legged Partridge, Green-legged Hill-partridge, Green-legged Partridge, Scaly-breasted Partridge",https://www.iucnredlist.org/species/22731882/198955126
0,Tonkin Partridge,Tropicoperdix tonkinensis,galliformes,phasianidae,tropicoperdix,"Delacour, 1927",4.61 years,500 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Tonkin Partridge,https://www.iucnredlist.org/species/22727383/199156601
0,Chestnut-necklaced Partridge,Tropicoperdix charltonii,galliformes,phasianidae,tropicoperdix,"(Eyton, 1845)",4.54 years,300 metres,Decreasing,Forest,Vulnerable,"Chestnut-necklaced Partridge, Chestnut-breasted Tree-partridge, Scaly-breasted Partridge",https://www.iucnredlist.org/species/22727395/199246963
0,Sabah Partridge,,galliformes,phasianidae,tropicoperdix,,4.6 years,500 metres,Decreasing,Forest,Near Threatened,,https://www.iucnredlist.org/species/22727389/199974197
0,Long-billed Partridge,Rhizothera longirostris,galliformes,phasianidae,rhizothera,"(Temminck, 1815)",3.9 years,"1,500 metres",Decreasing,Forest,Near Threatened,Long-billed Partridge,https://www.iucnredlist.org/species/22728238/94976055
0,Dulit Partridge,Rhizothera dulitensis,galliformes,phasianidae,rhizothera,"Ogilvie-Grant, 1895",3.9 years,"1,500 metres",Decreasing,Forest,Vulnerable,Dulit Partridge,https://www.iucnredlist.org/species/22728242/94976330
0,Black Partridge,Melanoperdix niger,galliformes,phasianidae,melanoperdix,"(Vigors, 1829)",3.9 years,"1,200 metres",Decreasing,Forest,Vulnerable,"Black Partridge, Black Wood-partridge",https://www.iucnredlist.org/species/22678934/203830000
0,Crimson-headed Partridge,Haematortyx sanguiniceps,galliformes,phasianidae,haematortyx,"Sharpe, 1879",5 years,"1,500 metres",Decreasing,Forest,Least Concern,Crimson-headed Partridge,https://www.iucnredlist.org/species/22679103/92802696
0,Ferruginous Partridge,Caloperdix oculeus,galliformes,phasianidae,caloperdix,"(Temminck, 1815)",5 years,"1,200 metres",Decreasing,"Forest, Shrubland",Near Threatened,Ferruginous Partridge,https://www.iucnredlist.org/species/22679094/92802432
0,Red Spurfowl,Galloperdix spadicea,galliformes,phasianidae,galloperdix,"(Gmelin, 1789)",5 years,"2,300 metres",Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Red Spurfowl,https://www.iucnredlist.org/species/22679131/92803652
0,Painted Spurfowl,Galloperdix lunulata,galliformes,phasianidae,galloperdix,"(Valenciennes, 1825)",5 years,900 metres,Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Painted Spurfowl,https://www.iucnredlist.org/species/22679134/92803814
0,Sri Lanka Spurfowl,Galloperdix bicalcarata,galliformes,phasianidae,galloperdix,"(Forster, 1781)",5 years,"1,500 metres",Decreasing,Forest,Least Concern,"Sri Lanka Spurfowl, Ceylon Spurfowl",https://www.iucnredlist.org/species/22679137/92803967
0,Congo Peafowl,Afropavo congensis,galliformes,phasianidae,afropavo,"Chapin, 1936",6.1 years,"1,200 metres",Decreasing,Forest,Vulnerable,"Congo Peafowl, Congo Peacock",https://www.iucnredlist.org/species/22679430/92814166
0,Indian Peafowl,Pavo cristatus,galliformes,phasianidae,pavo,"Linnaeus, 1758",6.1 years,"2,000 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Indian Peafowl, Common Peafowl, Peafowl",https://www.iucnredlist.org/species/22679435/92814454
0,Green Peafowl,Pavo muticus,galliformes,phasianidae,pavo,"Linnaeus, 1766",6.1 years,"2,100 metres",Decreasing,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Endangered,"Green Peafowl, Green-necked Peafowl",https://www.iucnredlist.org/species/22679440/131749282
0,Great Argus,Argusianus argus,galliformes,phasianidae,argusianus,"(Linnaeus, 1766)",7.9 years,"1,500 metres",Decreasing,Forest,Vulnerable,Great Argus,https://www.iucnredlist.org/species/22725006/183255774
0,Vietnamese Crested Argus,Rheinardia ocellata,galliformes,phasianidae,rheinardia,"(Elliot, 1871)",5.6 years,"1,900 metres",Decreasing,Forest,Critically Endangered,Vietnamese Crested Argus,https://www.iucnredlist.org/species/200035703/200035906
0,Malaysian Crested Argus,Rheinardia nigrescens,galliformes,phasianidae,rheinardia,"(Rothschild, 1902)",5.6 years,"1,150 metres",Stable,Forest,Near Threatened,Malaysian Crested Argus,https://www.iucnredlist.org/species/200032742/200036466
0,Palawan Peacock-pheasant,Polyplectron napoleonis,galliformes,phasianidae,polyplectron,"Lesson, 1831",5 years,800 metres,Decreasing,Forest,Vulnerable,"Palawan Peacock-pheasant, Napoleon's Peacock-pheasant, Palawan Peacock-Pheasant",https://www.iucnredlist.org/species/22679398/132051467
0,Malay Peacock-pheasant,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Malay%20Peacock-pheasant&searchType=species
0,Bornean Peacock-pheasant,Polyplectron schleiermacheri,galliformes,phasianidae,polyplectron,"Brüggemann, 1877",5 years,"1,000 metres",Decreasing,Forest,Endangered,"Bornean Peacock-pheasant, Bornean Peacock-Pheasant",https://www.iucnredlist.org/species/22679393/84694321
0,Germain's Peacock-pheasant,Polyplectron germaini,galliformes,phasianidae,polyplectron,"Elliot, 1866",5 years,"1,400 metres",Decreasing,Forest,Near Threatened,"Germain's Peacock-pheasant, Germain's Peacock-Pheasant",https://www.iucnredlist.org/species/22679372/92812961
0,Hainan Peacock-pheasant,Polyplectron katsumatae,galliformes,phasianidae,polyplectron,"Rothschild, 1906",4.95 years,,Decreasing,Forest,Endangered,Hainan Peacock-pheasant,https://www.iucnredlist.org/species/22734897/95097108
0,Grey Peacock-pheasant,Polyplectron bicalcaratum,galliformes,phasianidae,polyplectron,"(Linnaeus, 1758)",5 years,"1,800 metres",Decreasing,Forest,Least Concern,"Grey Peacock-pheasant, Grey Peacock-Pheasant",https://www.iucnredlist.org/species/22736199/95127488
0,Mountain Peacock-pheasant,Polyplectron inopinatum,galliformes,phasianidae,polyplectron,"(Rothschild,1903)",5 years,"1,800 metres",Decreasing,Forest,Vulnerable,"Mountain Peacock-pheasant, Mountain Peacock-Pheasant, Rothschild's Peacock-pheasant",https://www.iucnredlist.org/species/22679365/92812683
0,Bronze-tailed Peacock-pheasant,Polyplectron chalcurum,galliformes,phasianidae,polyplectron,"Lesson, 1831",5 years,"1,700 metres",Decreasing,Forest,Least Concern,"Bronze-tailed Peacock-pheasant, Bronze-tailed Peacock-Pheasant",https://www.iucnredlist.org/species/22679361/92812514
0,Madagascar Partridge,Margaroperdix madagarensis,galliformes,phasianidae,margaroperdix,"(Scopoli, 1786)",3.9 years,"2,700 metres",Decreasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Madagascar Partridge,https://www.iucnredlist.org/species/22678927/132051022
0,Common Quail,Coturnix coturnix,galliformes,phasianidae,coturnix,"(Linnaeus, 1758)",2.8 years,"1,000 metres",Decreasing,"Grassland, Artificial/Terrestrial",Least Concern,"Common Quail, Quail",https://www.iucnredlist.org/species/22678944/131904485
0,Japanese Quail,Coturnix japonica,galliformes,phasianidae,coturnix,"Temminck & Schlegel, 1849",2.8 years,,Decreasing,"Grassland, Artificial/Terrestrial",Near Threatened,Japanese Quail,https://www.iucnredlist.org/species/22678949/95209097
0,Rain Quail,Coturnix coromandelica,galliformes,phasianidae,coturnix,"(Gmelin, 1789)",2.8 years,"2,000 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Rain Quail,https://www.iucnredlist.org/species/22678958/92795981
0,Harlequin Quail,Coturnix delegorguei,galliformes,phasianidae,coturnix,"Delegorgue, 1847",2.8 years,"1,850 metres",Stable,"Savanna, Grassland, Artificial/Terrestrial",Least Concern,Harlequin Quail,https://www.iucnredlist.org/species/22678961/92796214
0,Stubble Quail,Coturnix pectoralis,galliformes,phasianidae,coturnix,"Gould, 1837",2.8 years,,Increasing,"Grassland, Artificial/Terrestrial",Least Concern,Stubble Quail,https://www.iucnredlist.org/species/22678952/92795607
0,New Zealand Quail,Coturnix novaezelandiae,galliformes,phasianidae,coturnix,"Quoy & Gaimard, 1830",2.8 years,,Unspecified,Grassland,Extinct,New Zealand Quail,https://www.iucnredlist.org/species/22678955/92795779
0,Brown Quail,Synoicus ypsilophorus,galliformes,phasianidae,synoicus,"(Bosc, 1792)",2.8 years,,Decreasing,"Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Brown Quail,https://www.iucnredlist.org/species/22678965/92796647
0,Asian Blue Quail,Synoicus chinensis,galliformes,phasianidae,synoicus,"(Linnaeus, 1766)",2.8 years,"2,000 metres",Stable,"Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Asian Blue Quail, Blue Quail, Blue-breasted Quail, King Quail",https://www.iucnredlist.org/species/22678979/92797212
0,African Blue Quail,Synoicus adansonii,galliformes,phasianidae,synoicus,"(Verreaux & Verreaux, 1851)",2.8 years,"2,000 metres",Stable,"Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"African Blue Quail, Blue Quail",https://www.iucnredlist.org/species/22678971/92796857
0,Snow Mountain Quail,Anurophasis monorthonyx,galliformes,phasianidae,anurophasis,"van Oort, 1910",3.9 years,"4,200 metres",Decreasing,"Shrubland, Grassland",Near Threatened,"Snow Mountain Quail, Snow Mountains Quail",https://www.iucnredlist.org/species/22678993/92797522
0,Caucasian Snowcock,Tetraogallus caucasicus,galliformes,phasianidae,tetraogallus,"(Pallas, 1811)",5 years,"4,000 metres",Stable,"Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Caucasian Snowcock,https://www.iucnredlist.org/species/22678661/111767442
0,Caspian Snowcock,Tetraogallus caspius,galliformes,phasianidae,tetraogallus,"(Gmelin, 1784)",5 years,"4,000 metres",Decreasing,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Caspian Snowcock,https://www.iucnredlist.org/species/22678664/85854649
0,Himalayan Snowcock,Tetraogallus himalayensis,galliformes,phasianidae,tetraogallus,"Gray, 1843",5 years,"4,570 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Himalayan Snowcock,https://www.iucnredlist.org/species/22678673/132049858
0,Tibetan Snowcock,Tetraogallus tibetanus,galliformes,phasianidae,tetraogallus,"Gould, 1854",5 years,"5,800 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Tibetan Snowcock,https://www.iucnredlist.org/species/22678667/92783560
0,Altai Snowcock,Tetraogallus altaicus,galliformes,phasianidae,tetraogallus,"(Gebler, 1836)",5 years,,Decreasing,Grassland,Least Concern,Altai Snowcock,https://www.iucnredlist.org/species/22678670/92783743
0,Rock Partridge,Alectoris graeca,galliformes,phasianidae,alectoris,"(Meisner, 1804)",2.8 years,"2,400 metres",Decreasing,"Forest, Shrubland",Near Threatened,Rock Partridge,https://www.iucnredlist.org/species/22678684/183062253
0,Chukar,Alectoris chukar,galliformes,phasianidae,alectoris,"(Gray, 1830)",3.9 years,"4,500 metres",Stable,"Shrubland, Grassland",Least Concern,"Chukar, Chuckar, Chukar Partridge",https://www.iucnredlist.org/species/22678691/155454429
0,Przevalski's Partridge,Alectoris magna,galliformes,phasianidae,alectoris,"(Przewalski, 1876)",3.9 years,"4,000 metres",Decreasing,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Przevalski's Partridge, Przevalski's Partridge",https://www.iucnredlist.org/species/22678703/92784709
0,Philby's Partridge,Alectoris philbyi,galliformes,phasianidae,alectoris,"Lowe, 1934",3.9 years,"3,666 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Philby's Partridge, Philby's Rock Partridge",https://www.iucnredlist.org/species/22678698/92784515
0,Barbary Partridge,Alectoris barbara,galliformes,phasianidae,alectoris,"(Reichenow, 1896)",3.9 years,"3,300 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Barbary Partridge,https://www.iucnredlist.org/species/22678707/85855433
0,Red-legged Partridge,Alectoris rufa,galliformes,phasianidae,alectoris,"(Linnaeus, 1758)",2.1 years,"2,000 metres",Decreasing,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Near Threatened,Red-legged Partridge,https://www.iucnredlist.org/species/22678711/183481909
0,Arabian Partridge,Alectoris melanocephala,galliformes,phasianidae,alectoris,"(Rüppell, 1835)",3.9 years,"3,000 metres",Stable,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Arabian Partridge, Arabian Red-legged Partridge",https://www.iucnredlist.org/species/22678714/92784875
0,Snow Partridge,Lerwa lerwa,galliformes,phasianidae,lerwa,"(Hodgson, 1833)",5 years,"5,000 metres",Decreasing,"Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Snow Partridge,https://www.iucnredlist.org/species/22678649/92783114
0,See-see Partridge,Ammoperdix griseogularis,galliformes,phasianidae,ammoperdix,"(Brandt, 1843)",3.9 years,"2,000 metres",Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks), Desert",Least Concern,"See-see Partridge, See-See Partridge, See-see",https://www.iucnredlist.org/species/22678652/85924042
0,Sand Partridge,Ammoperdix heyi,galliformes,phasianidae,ammoperdix,"(Temminck, 1825)",3.9 years,"2,000 metres",Stable,"Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Desert",Least Concern,Sand Partridge,https://www.iucnredlist.org/species/22678657/92783316
0,Jungle Bush-quail,Perdicula asiatica,galliformes,phasianidae,perdicula,"(Latham, 1790)",3.9 years,"1,200 metres",Stable,"Forest, Shrubland, Grassland",Least Concern,"Jungle Bush-quail, Jungle Bush Quail, Jungle Bush-Quail",https://www.iucnredlist.org/species/22678997/131873750
0,Rock Bush-quail,Perdicula argoondah,galliformes,phasianidae,perdicula,"(Sykes, 1832)",3.9 years,600 metres,Decreasing,"Shrubland, Grassland",Least Concern,"Rock Bush-quail, Rock Bush Quail, Rock Bush-Quail",https://www.iucnredlist.org/species/22679002/92797941
0,Painted Bush-quail,Perdicula erythrorhyncha,galliformes,phasianidae,perdicula,"(Sykes, 1832)",3.9 years,"2,000 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Painted Bush-quail, Painted Bush Quail, Painted Bush-Quail",https://www.iucnredlist.org/species/22679007/92798106
0,Manipur Bush-quail,Perdicula manipurensis,galliformes,phasianidae,perdicula,"(Hume, 1880)",3.9 years,"1,000 metres",Decreasing,"Shrubland, Grassland, Wetlands (inland)",Endangered,"Manipur Bush-quail, Manipur Bush Quail, Manipur Bush-Quail",https://www.iucnredlist.org/species/22679012/112384972
0,Himalayan Quail,Ophrysia superciliosa,galliformes,phasianidae,ophrysia,"(Gray, 1846)",3.9 years,"2,400 metres",Unknown,"Shrubland, Grassland",Critically Endangered,Himalayan Quail,https://www.iucnredlist.org/species/22679141/132051220
0,Hartlaub's Francolin,Pternistis hartlaubi,galliformes,phasianidae,pternistis,"(Bocage, 1869)",3.9 years,,Stable,"Savanna, Shrubland, Grassland",Least Concern,Hartlaub's Francolin,https://www.iucnredlist.org/species/22678799/92788815
0,Double-spurred Francolin,Pternistis bicalcaratus,galliformes,phasianidae,pternistis,"(Linnaeus, 1766)",3.9 years,,Decreasing,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial",Least Concern,Double-spurred Francolin,https://www.iucnredlist.org/species/22678803/92788993
0,Heuglin's Francolin,Pternistis icterorhynchus,galliformes,phasianidae,pternistis,"(Heuglin, 1863)",3.9 years,"1,400 metres",Stable,"Savanna, Grassland, Artificial/Terrestrial",Least Concern,Heuglin's Francolin,https://www.iucnredlist.org/species/22678811/92789533
0,Clapperton's Francolin,Pternistis clappertoni,galliformes,phasianidae,pternistis,"(Children, 1826)",3.9 years,"2,300 metres",Decreasing,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Clapperton's Francolin,https://www.iucnredlist.org/species/22678807/92789284
0,Harwood's Francolin,Pternistis harwoodi,galliformes,phasianidae,pternistis,"(Blundell & Lovat, 1899)",3.9 years,"2,600 metres",Decreasing,"Shrubland, Wetlands (inland), Artificial/Terrestrial",Near Threatened,Harwood's Francolin,https://www.iucnredlist.org/species/22678815/131514381
0,Red-billed Francolin,Pternistis adspersus,galliformes,phasianidae,pternistis,"(Waterhouse, 1838)",3.9 years,,Stable,"Forest, Savanna, Shrubland",Least Concern,Red-billed Francolin,https://www.iucnredlist.org/species/22678819/92790026
0,Cape Francolin,Pternistis capensis,galliformes,phasianidae,pternistis,"(Gmelin, 1789)",3.9 years,,Stable,"Shrubland, Artificial/Terrestrial",Least Concern,Cape Francolin,https://www.iucnredlist.org/species/22678823/132050110
0,Natal Francolin,Pternistis natalensis,galliformes,phasianidae,pternistis,"(Smith, 1834)",3.9 years,"1,800 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland)",Least Concern,Natal Francolin,https://www.iucnredlist.org/species/22678831/92790642
0,Hildebrandt's Francolin,Pternistis hildebrandti,galliformes,phasianidae,pternistis,"(Cabanis, 1878)",3.9 years,"2,500 metres",Stable,"Savanna, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Hildebrandt's Francolin,https://www.iucnredlist.org/species/22678827/132050308
0,Ahanta Francolin,Pternistis ahantensis,galliformes,phasianidae,pternistis,"(Temminck, 1851)",3.9 years,,Decreasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Ahanta Francolin,https://www.iucnredlist.org/species/22678835/92790866
0,Scaly Francolin,Pternistis squamatus,galliformes,phasianidae,pternistis,"(Cassin, 1857)",3.9 years,"3,000 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Scaly Francolin,https://www.iucnredlist.org/species/22678839/92791112
0,Grey-striped Francolin,Pternistis griseostriatus,galliformes,phasianidae,pternistis,"(Ogilvie-Grant, 1890)",3.9 years,"1,200 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Grey-striped Francolin,https://www.iucnredlist.org/species/22678843/92791375
0,Yellow-necked Francolin,Pternistis leucoscepus,galliformes,phasianidae,pternistis,"(Gray, 1867)",3.9 years,,Decreasing,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Yellow-necked Francolin,https://www.iucnredlist.org/species/22678847/92791674
0,Grey-breasted Francolin,Pternistis rufopictus,galliformes,phasianidae,pternistis,"(Reichenow, 1867)",3.9 years,,Decreasing,"Savanna, Grassland",Least Concern,Grey-breasted Francolin,https://www.iucnredlist.org/species/22678851/92791903
0,Red-necked Francolin,Pternistis afer,galliformes,phasianidae,pternistis,"(Müller, 1776)",3.9 years,,Decreasing,"Forest, Savanna, Grassland",Least Concern,"Red-necked Francolin, Red-necked Francolin",https://www.iucnredlist.org/species/22678855/132050529
0,Swainson's Francolin,Pternistis swainsonii,galliformes,phasianidae,pternistis,"(Smith, 1836)",3.9 years,,Stable,"Savanna, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Swainson's Francolin, Swainson's Francolin",https://www.iucnredlist.org/species/22678860/92792338
0,Jackson's Francolin,Pternistis jacksoni,galliformes,phasianidae,pternistis,"(Ogilvie-Grant, 1891)",3.9 years,"3,700 metres",Stable,"Forest, Shrubland",Least Concern,Jackson's Francolin,https://www.iucnredlist.org/species/22678887/92793299
0,Handsome Francolin,Pternistis nobilis,galliformes,phasianidae,pternistis,"(Reichenow, 1908)",3.9 years,"3,700 metres",Decreasing,"Forest, Shrubland",Least Concern,Handsome Francolin,https://www.iucnredlist.org/species/22678883/130023191
0,Mount Cameroon Francolin,Pternistis camerunensis,galliformes,phasianidae,pternistis,"(Alexander, 1909)",3.9 years,"2,100 metres",Decreasing,Forest,Endangered,"Mount Cameroon Francolin, Cameroon Francolin",https://www.iucnredlist.org/species/22678891/92793461
0,Swierstra's Francolin,Pternistis swierstrai,galliformes,phasianidae,pternistis,"(Roberts, 1929)",3.9 years,"2,500 metres",Decreasing,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Endangered,Swierstra's Francolin,https://www.iucnredlist.org/species/22678896/92793729
0,Chestnut-naped Francolin,Pternistis castaneicollis,galliformes,phasianidae,pternistis,"Salvadori, 1888",3.9 years,"4,000 metres",Stable,"Forest, Shrubland",Least Concern,Chestnut-naped Francolin,https://www.iucnredlist.org/species/22728231/94975710
0,Black-fronted Francolin,Pternistis atrifrons,galliformes,phasianidae,pternistis,"Conover, 1930",3.9 years,"2,225 metres",Decreasing,"Forest, Shrubland",Endangered,Black-fronted Francolin,https://www.iucnredlist.org/species/22728235/131864114
0,Erckel's Francolin,Pternistis erckelii,galliformes,phasianidae,pternistis,"(Rüppell, 1835)",3.9 years,"3,500 metres",Stable,"Forest, Shrubland, Wetlands (inland)",Least Concern,Erckel's Francolin,https://www.iucnredlist.org/species/22678865/132050815
0,Djibouti Francolin,Pternistis ochropectus,galliformes,phasianidae,pternistis,"(Dorst & Jouanin, 1952)",3.9 years,"1,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Critically Endangered,"Djibouti Francolin, Ochre-breasted Francolin, Pale-bellied Francolin, Tadjoura Francolin",https://www.iucnredlist.org/species/22678869/130519228
0,Black Francolin,Francolinus francolinus,galliformes,phasianidae,francolinus,"(Linnaeus, 1766)",3.9 years,"2,500 metres",Stable,"Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Black Francolin,https://www.iucnredlist.org/species/22678719/131903818
0,Painted Francolin,Francolinus pictus,galliformes,phasianidae,francolinus,"(Jardine & Selby, 1828)",3.9 years,,Decreasing,"Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Painted Francolin,https://www.iucnredlist.org/species/22678722/92785072
0,Chinese Francolin,Francolinus pintadeanus,galliformes,phasianidae,francolinus,"(Scopoli, 1786)",3.9 years,,Stable,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Chinese Francolin,https://www.iucnredlist.org/species/22678725/92785250
0,Grey Francolin,Francolinus pondicerianus,galliformes,phasianidae,francolinus,"(Gmelin, 1789)",3.9 years,,Stable,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Grey Francolin, Gray Francolin",https://www.iucnredlist.org/species/22678728/131904182
0,Swamp Francolin,Francolinus gularis,galliformes,phasianidae,francolinus,"(Temminck, 1815)",3.9 years,350 metres,Decreasing,"Grassland, Wetlands (inland), Artificial/Terrestrial",Vulnerable,Swamp Francolin,https://www.iucnredlist.org/species/22678733/92785771
0,Crested Francolin,Dendroperdix sephaena,galliformes,phasianidae,dendroperdix,"(Smith, 1836)",3.9 years,"2,200 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland)",Least Concern,Crested Francolin,https://www.iucnredlist.org/species/22678752/92787092
0,Coqui Francolin,Peliperdix coqui,galliformes,phasianidae,peliperdix,"(Smith, 1836)",3.9 years,"2,200 metres",Stable,"Forest, Savanna, Grassland, Artificial/Terrestrial",Least Concern,Coqui Francolin,https://www.iucnredlist.org/species/22678736/111663262
0,White-throated Francolin,Peliperdix albogularis,galliformes,phasianidae,peliperdix,"(Hartlaub, 1854)",3.9 years,,Stable,Savanna,Least Concern,White-throated Francolin,https://www.iucnredlist.org/species/22678740/92786419
0,Schlegel's Francolin,Peliperdix schlegelii,galliformes,phasianidae,peliperdix,"(Heuglin, 1863)",3.9 years,,Stable,Savanna,Least Concern,Schlegel's Francolin,https://www.iucnredlist.org/species/22678744/92786646
0,Forest Francolin,Peliperdix lathami,galliformes,phasianidae,peliperdix,"(Hartlaub, 1854)",3.9 years,"1,400 metres",Decreasing,Forest,Least Concern,Forest Francolin,https://www.iucnredlist.org/species/22678748/92786819
0,Ring-necked Francolin,Scleroptila streptophora,galliformes,phasianidae,scleroptila,"(Ogilvie-Grant, 1891)",3.9 years,"1,800 metres",Decreasing,"Shrubland, Grassland, Artificial/Terrestrial",Near Threatened,Ring-necked Francolin,https://www.iucnredlist.org/species/22678756/92787372
0,Red-winged Francolin,Scleroptila levaillantii,galliformes,phasianidae,scleroptila,"(Valenciennes, 1825)",3.9 years,"3,000 metres",Stable,"Savanna, Grassland",Least Concern,Red-winged Francolin,https://www.iucnredlist.org/species/22678769/92788045
0,Grey-winged Francolin,Scleroptila afra,galliformes,phasianidae,scleroptila,"(Latham, 1790)",3.9 years,"2,750 metres",Stable,"Savanna, Shrubland, Grassland",Least Concern,"Grey-winged Francolin, Grey-wing Francolin",https://www.iucnredlist.org/species/22678764/92787853
0,Finsch's Francolin,Scleroptila finschi,galliformes,phasianidae,scleroptila,"(Barboza du Bocage, 1881)",3.9 years,"2,100 metres",Unknown,"Forest, Savanna, Grassland",Least Concern,Finsch's Francolin,https://www.iucnredlist.org/species/22678760/92787669
0,Moorland Francolin,Scleroptila psilolaema,galliformes,phasianidae,scleroptila,"(Gray, 1867)",3.9 years,"4,000 metres",Decreasing,"Forest, Shrubland, Grassland",Near Threatened,Moorland Francolin,https://www.iucnredlist.org/species/22727339/94947128
0,Elgon Francolin,Scleroptila elgonensis,galliformes,phasianidae,scleroptila,"(Ogilvie-Grant, 1891)",3.9 years,"4,000 metres",Decreasing,"Forest, Shrubland, Grassland",Near Threatened,Elgon Francolin,https://www.iucnredlist.org/species/22727349/94947382
0,Shelley's Francolin,Scleroptila shelleyi,galliformes,phasianidae,scleroptila,"(Ogilvie-Grant, 1890)",3.9 years,"3,000 metres",Decreasing,"Forest, Savanna, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Shelley's Francolin,https://www.iucnredlist.org/species/22728223/94975456
0,Whyte's Francolin,Scleroptila whytei,galliformes,phasianidae,scleroptila,"(Neumann, 1908)",3.9 years,"3,000 metres",Stable,"Forest, Savanna, Grassland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Whyte's Francolin,https://www.iucnredlist.org/species/22728215/94975247
