,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Mauritius Cuckooshrike,Lalage typica,passeriformes,campephagidae,lalage,"(Hartlaub, 1865)",4.6 years,824 metres,Stable,"Forest, Shrubland, Artificial/Terrestrial",Vulnerable,"Mauritius Cuckooshrike, Mauritius Cuckoo-shrike",https://www.iucnredlist.org/species/22706564/94077003
0,Reunion Cuckooshrike,Lalage newtoni,passeriformes,campephagidae,lalage,"(Pollen, 1866)",4.6 years,"1,800 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Critically Endangered,"Reunion Cuckooshrike, Reunion Cuckoo-shrike, Réunion Cuckoo-shrike, Réunion Cuckooshrike",https://www.iucnredlist.org/species/22706569/94077305
0,Mottled Berryhunter,Rhagologus leucostigma,passeriformes,rhagologidae,rhagologus,"(Salvadori, 1875)",6.7 years,"2,550 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Mottled Berryhunter, Mottled Whistler",https://www.iucnredlist.org/species/22705411/118733758
0,Lowland Peltops,Peltops blainvillii,passeriformes,artamidae,peltops,"(Garnot, 1827)",8.1 years,,Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Lowland Peltops, Clicking Shieldbill",https://www.iucnredlist.org/species/22706339/130418471
0,Mountain Peltops,Peltops montanus,passeriformes,artamidae,peltops,"Stresemann, 1921",8.1 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Mountain Peltops, Tinkling Shieldbill",https://www.iucnredlist.org/species/22706343/130418788
0,Black Currawong,Strepera fuliginosa,passeriformes,artamidae,strepera,"(Gould, 1837)",10.1 years,,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Black Currawong,https://www.iucnredlist.org/species/22706296/94061073
0,Pied Currawong,Strepera graculina,passeriformes,artamidae,strepera,"(White, 1790)",10.1 years,,Increasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Pied Currawong,https://www.iucnredlist.org/species/22706293/94060862
0,Grey Currawong,Strepera versicolor,passeriformes,artamidae,strepera,"(Latham, 1801)",10.1 years,,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Grey Currawong,https://www.iucnredlist.org/species/22706299/118734608
0,Black Butcherbird,Melloria quoyi,passeriformes,artamidae,melloria,"(Lesson, 1827)",6.3 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Black Butcherbird,https://www.iucnredlist.org/species/22706285/94060435
0,Australian Magpie,Gymnorhina tibicen,passeriformes,artamidae,gymnorhina,"(Latham, 1801)",12.7 years,,Increasing,"Forest, Savanna, Grassland, Artificial/Terrestrial",Least Concern,Australian Magpie,https://www.iucnredlist.org/species/22706288/131945700
0,Hooded Butcherbird,Cracticus cassicus,passeriformes,artamidae,cracticus,"(Boddaert, 1783)",6.3 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Hooded Butcherbird,https://www.iucnredlist.org/species/22706276/130417275
0,Tagula Butcherbird,Cracticus louisiadensis,passeriformes,artamidae,cracticus,"Tristram, 1889",5 years,500 metres,Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Tagula Butcherbird,https://www.iucnredlist.org/species/22706279/175652450
0,Pied Butcherbird,Cracticus nigrogularis,passeriformes,artamidae,cracticus,"(Gould, 1837)",6.3 years,,Unknown,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Pied Butcherbird,https://www.iucnredlist.org/species/22706282/94060232
0,Grey Butcherbird,Cracticus torquatus,passeriformes,artamidae,cracticus,"(Latham, 1801)",6.3 years,,Unknown,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Grey Butcherbird,https://www.iucnredlist.org/species/103703460/94059635
0,Silver-backed Butcherbird,Cracticus argenteus,passeriformes,artamidae,cracticus,"Gould, 1841",6.3 years,,Unknown,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Silver-backed Butcherbird,https://www.iucnredlist.org/species/103703525/104074732
0,Black-backed Butcherbird,Cracticus mentalis,passeriformes,artamidae,cracticus,"Salvadori & D'Albertis, 1876",6.3 years,,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Black-backed Butcherbird,https://www.iucnredlist.org/species/22706270/94059452
0,Masked Woodswallow,Artamus personatus,passeriformes,artamidae,artamus,"Gould, 1841",5 years,,Stable,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Masked Woodswallow,https://www.iucnredlist.org/species/22706321/118740415
0,White-browed Woodswallow,Artamus superciliosus,passeriformes,artamidae,artamus,"(Gould, 1837)",5 years,,Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,White-browed Woodswallow,https://www.iucnredlist.org/species/22706324/94063104
0,Dusky Woodswallow,Artamus cyanopterus,passeriformes,artamidae,artamus,"(Latham, 1801)",5 years,,Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Dusky Woodswallow,https://www.iucnredlist.org/species/22706330/94063639
0,Black-faced Woodswallow,Artamus cinereus,passeriformes,artamidae,artamus,"Vieillot, 1817",5 years,,Increasing,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Black-faced Woodswallow,https://www.iucnredlist.org/species/22706327/111049892
0,Little Woodswallow,Artamus minor,passeriformes,artamidae,artamus,"Vieillot, 1817",5 years,,Stable,"Forest, Savanna, Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Little Woodswallow,https://www.iucnredlist.org/species/22706333/118741647
0,Great Woodswallow,Artamus maximus,passeriformes,artamidae,artamus,"Meyer, 1874",5 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Great Woodswallow,https://www.iucnredlist.org/species/22706311/130417885
0,White-breasted Woodswallow,Artamus leucoryn,passeriformes,artamidae,artamus,"(Linnaeus, 1771)",5 years,,Stable,"Forest, Savanna, Grassland, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,White-breasted Woodswallow,https://www.iucnredlist.org/species/22706305/118742325
0,Fiji Woodswallow,Artamus mentalis,passeriformes,artamidae,artamus,"Jardine, 1845",5 years,,Decreasing,"Forest, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Fiji Woodswallow,https://www.iucnredlist.org/species/22706318/118743254
0,White-backed Woodswallow,Artamus insignis,passeriformes,artamidae,artamus,"Sclater, 1877",5 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"White-backed Woodswallow, Bismarck Woodswallow",https://www.iucnredlist.org/species/22706314/130418151
0,Ivory-backed Woodswallow,Artamus monachus,passeriformes,artamidae,artamus,"Bonaparte, 1851",5 years,,Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Ivory-backed Woodswallow,https://www.iucnredlist.org/species/22706308/130417628
0,Ashy Woodswallow,Artamus fuscus,passeriformes,artamidae,artamus,"Vieillot, 1817",5 years,,Stable,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Ashy Woodswallow,https://www.iucnredlist.org/species/22706302/94061518
0,Yellow-breasted Boatbill,Machaerirhynchus flaviventer,passeriformes,machaerirhynchidae,machaerirhynchus,"Gould, 1851",6.7 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Yellow-breasted Boatbill,https://www.iucnredlist.org/species/22707419/118743817
0,Black-breasted Boatbill,Machaerirhynchus nigripectus,passeriformes,machaerirhynchidae,machaerirhynchus,"Schlegel, 1871",6.7 years,,Unknown,"Forest, Artificial/Terrestrial",Least Concern,Black-breasted Boatbill,https://www.iucnredlist.org/species/22707422/118744653
0,Archbold's Newtonia,Newtonia archboldi,passeriformes,vangidae,newtonia,"Delacour & Berlioz, 1931",7.1 years,,Unknown,"Forest, Shrubland",Least Concern,Archbold's Newtonia,https://www.iucnredlist.org/species/22715090/94439742
0,Common Newtonia,Newtonia brunneicauda,passeriformes,vangidae,newtonia,"(Newton, 1863)",7.1 years,,Unknown,"Forest, Shrubland",Least Concern,Common Newtonia,https://www.iucnredlist.org/species/22715086/94439576
0,Red-tailed Newtonia,Newtonia fanovanae,passeriformes,vangidae,newtonia,"Gyldenstolpe, 1933",7.1 years,900 metres,Decreasing,Forest,Vulnerable,"Red-tailed Newtonia, Fanovana Newtonia",https://www.iucnredlist.org/species/22715094/94439893
0,Dark Newtonia,Newtonia amphichroa,passeriformes,vangidae,newtonia,"Reichenow, 1891",3 years,,Unknown,"Forest, Artificial/Terrestrial",Least Concern,Dark Newtonia,https://www.iucnredlist.org/species/22715082/181612412
0,Tylas Vanga,Tylas eduardi,passeriformes,vangidae,tylas,"Hartlaub, 1862",7.1 years,"1,800 metres",Unknown,"Forest, Artificial/Terrestrial",Least Concern,Tylas Vanga,https://www.iucnredlist.org/species/22729398/95014014
0,Red-tailed Vanga,Calicalicus madagascariensis,passeriformes,vangidae,calicalicus,"(Linnaeus, 1766)",7.1 years,,Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Red-tailed Vanga,https://www.iucnredlist.org/species/22708012/94145814
0,Red-shouldered Vanga,Calicalicus rufocarpalis,passeriformes,vangidae,calicalicus,"Goodman, Hawkins & Domergue, 1997",7.1 years,100 metres,Stable,Shrubland,Vulnerable,Red-shouldered Vanga,https://www.iucnredlist.org/species/22724537/94870980
0,Nuthatch Vanga,Hypositta corallirostris,passeriformes,vangidae,hypositta,"(Newton, 1863)",7.1 years,,Unknown,Forest,Least Concern,"Nuthatch Vanga, Coral-billed Nuthatch-Vanga",https://www.iucnredlist.org/species/22708069/94148126
0,Chabert Vanga,Leptopterus chabert,passeriformes,vangidae,leptopterus,"(Müller, 1776)",7.1 years,,Unknown,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Chabert Vanga, Chabert's Vanga",https://www.iucnredlist.org/species/22708046/94147282
0,Comoro Blue Vanga,Cyanolanius comorensis,passeriformes,vangidae,cyanolanius,"(Shelley, 1894)",7.1 years,,Unknown,"Forest, Artificial/Terrestrial",Endangered,Comoro Blue Vanga,https://www.iucnredlist.org/species/103703653/104074965
0,Madagascar Blue Vanga,Cyanolanius madagascarinus,passeriformes,vangidae,cyanolanius,"(Linnaeus, 1766)",7.1 years,,Unknown,"Forest, Artificial/Terrestrial",Least Concern,Madagascar Blue Vanga,https://www.iucnredlist.org/species/103703584/94147463
0,Crossley's Vanga,Mystacornis crossleyi,passeriformes,vangidae,mystacornis,"(Grandidier, 1870)",7.1 years,,Unknown,Forest,Least Concern,"Crossley's Vanga, Crossley's Babbler",https://www.iucnredlist.org/species/22716772/94510337
0,Ward's Flycatcher,Pseudobias wardi,passeriformes,vangidae,pseudobias,"Sharpe, 1870",7.1 years,"1,500 metres",Unknown,Forest,Least Concern,"Ward's Flycatcher, Ward's Shrike-flycatcher",https://www.iucnredlist.org/species/22707821/94138996
0,Hook-billed Vanga,Vanga curvirostris,passeriformes,vangidae,vanga,"(Linnaeus, 1766)",7.1 years,,Unknown,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Hook-billed Vanga,https://www.iucnredlist.org/species/22708020/94146138
0,Rufous Vanga,Schetba rufa,passeriformes,vangidae,schetba,"(Linnaeus, 1766)",7.1 years,,Unknown,Forest,Least Concern,Rufous Vanga,https://www.iucnredlist.org/species/22708016/94145980
0,Helmet Vanga,Euryceros prevostii,passeriformes,vangidae,euryceros,"Lesson, 1831",7.1 years,"1,000 metres",Decreasing,Forest,Endangered,"Helmet Vanga, Helmetbird",https://www.iucnredlist.org/species/22708058/131736320
0,Pollen's Vanga,Xenopirostris polleni,passeriformes,vangidae,xenopirostris,"(Schlegel, 1868)",7.1 years,"2,000 metres",Unknown,Forest,Near Threatened,Pollen's Vanga,https://www.iucnredlist.org/species/22708033/94146724
0,Lafresnaye's Vanga,Xenopirostris xenopirostris,passeriformes,vangidae,xenopirostris,"(Lafresnaye, 1850)",7.1 years,,Unknown,"Forest, Shrubland",Least Concern,Lafresnaye's Vanga,https://www.iucnredlist.org/species/22708024/94146312
0,Van Dam's Vanga,Xenopirostris damii,passeriformes,vangidae,xenopirostris,"Schlegel, 1866",7.1 years,150 metres,Decreasing,Forest,Endangered,"Van Dam's Vanga, Van Dam's",https://www.iucnredlist.org/species/22708028/155504056
0,Bernier's Vanga,Oriolia bernieri,passeriformes,vangidae,oriolia,"Geoffroy Saint-Hilaire, 1838",7.1 years,900 metres,Decreasing,Forest,Endangered,Bernier's Vanga,https://www.iucnredlist.org/species/22708054/131092516
0,Sickle-billed Vanga,Falculea palliata,passeriformes,vangidae,falculea,"Geoffroy Saint-Hilaire, 1836",7.1 years,,Unknown,"Forest, Savanna, Shrubland",Least Concern,"Sickle-billed Vanga, Sicklebill",https://www.iucnredlist.org/species/22708041/94147116
0,White-headed Vanga,Artamella viridis,passeriformes,vangidae,artamella,"(Müller, 1776)",7.1 years,,Unknown,"Forest, Savanna, Artificial/Terrestrial",Least Concern,White-headed Vanga,https://www.iucnredlist.org/species/22708037/94146940
0,White-crested Helmetshrike,Prionops plumatus,passeriformes,vangidae,prionops,"(Shaw, 1809)",7.4 years,"1,900 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"White-crested Helmetshrike, White Helmet Shrike, White Helmet-shrike, White Helmetshrike, White-crested Helmet-shrike",https://www.iucnredlist.org/species/22707753/94136454
0,Grey-crested Helmetshrike,Prionops poliolophus,passeriformes,vangidae,prionops,"Fischer & Reichenow, 1884",7.8 years,"2,200 metres",Decreasing,"Savanna, Shrubland",Near Threatened,"Grey-crested Helmetshrike, Grey-crested Helmet Shrike, Grey-crested Helmet-shrike",https://www.iucnredlist.org/species/22707760/94136849
0,Yellow-crested Helmetshrike,Prionops alberti,passeriformes,vangidae,prionops,"Schouteden, 1933",4.8 years,"2,474 metres",Decreasing,Forest,Vulnerable,"Yellow-crested Helmetshrike, Yellow-crested Helmet Shrike, Yellow-crested Helmet-shrike",https://www.iucnredlist.org/species/22707769/191683430
0,Red-billed Helmetshrike,Prionops caniceps,passeriformes,vangidae,prionops,"(Bonaparte, 1850)",7.8 years,"1,450 metres",Decreasing,"Forest, Shrubland",Least Concern,"Red-billed Helmetshrike, Chestnut-bellied Helmetshrike, Red-billed Helmet-shrike",https://www.iucnredlist.org/species/22730676/112332781
0,Rufous-bellied Helmetshrike,Prionops rufiventris,passeriformes,vangidae,prionops,"(Bonaparte, 1853)",7.8 years,"1,450 metres",Decreasing,"Forest, Shrubland",Least Concern,"Rufous-bellied Helmetshrike, Gabon Helmetshrike, Rufous-bellied Helmet-shrike",https://www.iucnredlist.org/species/22707783/112333278
0,Retz's Helmetshrike,Prionops retzii,passeriformes,vangidae,prionops,"Wahlberg, 1856",8.2 years,"1,900 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Retz's Helmetshrike, Retz's Helmet-shrike, Retz's Red-billed Helmet Shrike",https://www.iucnredlist.org/species/22707788/94137622
0,Gabela Helmetshrike,Prionops gabela,passeriformes,vangidae,prionops,"Rand, 1957",7.8 years,300 metres,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Endangered,"Gabela Helmetshrike, Angola Helmetshrike, Gabela Helmet Shrike, Gabela Helmet-shrike",https://www.iucnredlist.org/species/22707794/94137864
0,Chestnut-fronted Helmetshrike,Prionops scopifrons,passeriformes,vangidae,prionops,"(Peters, 1854)",7.8 years,500 metres,Decreasing,"Forest, Savanna, Shrubland",Least Concern,"Chestnut-fronted Helmetshrike, Chestnut-fronted Helmet Shrike, Chestnut-fronted Helmet-shrike",https://www.iucnredlist.org/species/22707801/118745716
0,Bar-winged Flycatcher-shrike,Hemipus picatus,passeriformes,vangidae,hemipus,"(Sykes, 1832)",3.1 years,,Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Bar-winged Flycatcher-shrike,https://www.iucnredlist.org/species/22706769/130352774
0,Black-winged Flycatcher-shrike,Hemipus hirundinaceus,passeriformes,vangidae,hemipus,"(Temminck, 1822)",3.1 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Black-winged Flycatcher-shrike,https://www.iucnredlist.org/species/22706772/94089151
0,Malabar Woodshrike,Tephrodornis sylvicola,passeriformes,vangidae,tephrodornis,"Jerdon, 1839",3.9 years,"1,850 metres",Stable,"Forest, Shrubland",Least Concern,"Malabar Woodshrike, Malabar Wood-shrike",https://www.iucnredlist.org/species/103703869/112334165
0,Large Woodshrike,Tephrodornis virgatus,passeriformes,vangidae,tephrodornis,"(Temminck, 1824)",3.9 years,"1,850 metres",Stable,"Forest, Shrubland",Least Concern,"Large Woodshrike, Large Wood-shrike",https://www.iucnredlist.org/species/103703834/94145293
0,Common Woodshrike,Tephrodornis pondicerianus,passeriformes,vangidae,tephrodornis,"(Gmelin, 1789)",3.9 years,400 metres,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Common Woodshrike, Common Wood-shrike",https://www.iucnredlist.org/species/103703875/112334632
0,Sri Lanka Woodshrike,Tephrodornis affinis,passeriformes,vangidae,tephrodornis,"Blyth, 1847",3.9 years,400 metres,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Sri Lanka Woodshrike, Sri Lanka Wood-shrike",https://www.iucnredlist.org/species/103703914/104075692
0,African Shrike-flycatcher,Megabyas flammulatus,passeriformes,vangidae,megabyas,"(Verreaux & Verreaux, 1855)",5.7 years,"2,150 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"African Shrike-flycatcher, Shrike-Flycatcher, Shrike-flycatcher",https://www.iucnredlist.org/species/22707807/94138390
0,Black-and-white Shrike-flycatcher,Bias musicus,passeriformes,vangidae,bias,"(Vieillot, 1818)",5.7 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Black-and-white Shrike-flycatcher, Black-and-white Flycatcher",https://www.iucnredlist.org/species/22707816/94138686
0,Rufous-winged Philentoma,Philentoma pyrhoptera,passeriformes,vangidae,philentoma,"(Temminck, 1836)",5 years,"1,000 metres",Decreasing,Forest,Least Concern,Rufous-winged Philentoma,https://www.iucnredlist.org/species/22707991/94144799
0,Maroon-breasted Philentoma,Philentoma velata,passeriformes,vangidae,philentoma,"(Temminck, 1825)",5 years,"1,400 metres",Decreasing,Forest,Near Threatened,Maroon-breasted Philentoma,https://www.iucnredlist.org/species/22707998/94144988
0,Ground Batis,Lanioturdus torquatus,passeriformes,platysteiridae,lanioturdus,"Waterhouse, 1838",5.7 years,,Increasing,"Savanna, Shrubland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,"Ground Batis, Chatshrike, White-tailed Shrike",https://www.iucnredlist.org/species/22707446/94124604
0,Ruwenzori Batis,Batis diops,passeriformes,platysteiridae,batis,"Jackson, 1905",5.5 years,"3,300 metres",Stable,"Forest, Shrubland",Least Concern,Ruwenzori Batis,https://www.iucnredlist.org/species/22707826/94139153
0,Margaret's Batis,Batis margaritae,passeriformes,platysteiridae,batis,"Boulton, 1934",5.5 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Margaret's Batis, Boulton's Batis",https://www.iucnredlist.org/species/22707830/94139334
0,Forest Batis,Batis mixta,passeriformes,platysteiridae,batis,"(Shelley, 1889)",5.5 years,"2,300 metres",Stable,"Forest, Shrubland",Least Concern,Forest Batis,https://www.iucnredlist.org/species/103704094/95100039
0,Reichenow's Batis,Batis reichenowi,passeriformes,platysteiridae,batis,"Grote, 1911",3.64 years,"2,300 metres",Decreasing,"Forest, Shrubland",Near Threatened,Reichenow's Batis,https://www.iucnredlist.org/species/22707842/197945320
0,Dark Batis,Batis crypta,passeriformes,platysteiridae,batis,"Fjeldså, Bowie & Kiure, 2006",5.5 years,"2,160 metres",Stable,"Forest, Savanna",Least Concern,Dark Batis,https://www.iucnredlist.org/species/22734421/118746565
0,Malawi Batis,Batis dimorpha,passeriformes,platysteiridae,batis,"(Shelley, 1893)",5.5 years,"2,450 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Malawi Batis,https://www.iucnredlist.org/species/22707847/104086944
0,Cape Batis,Batis capensis,passeriformes,platysteiridae,batis,"(Linnaeus, 1766)",5.5 years,"2,450 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Cape Batis,https://www.iucnredlist.org/species/22731056/112335592
0,Woodwards' Batis,Batis fratrum,passeriformes,platysteiridae,batis,"(Shelley, 1900)",5.5 years,940 metres,Decreasing,"Forest, Shrubland",Least Concern,"Woodwards' Batis, Woodward's Batis, Zululand Batis",https://www.iucnredlist.org/species/22707858/94139750
0,Chinspot Batis,Batis molitor,passeriformes,platysteiridae,batis,"Küster, 1850",5.5 years,,Stable,"Forest, Savanna, Shrubland, Grassland",Least Concern,Chinspot Batis,https://www.iucnredlist.org/species/22707864/94139926
0,Senegal Batis,Batis senegalensis,passeriformes,platysteiridae,batis,"(Linnaeus, 1766)",5.5 years,,Decreasing,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Senegal Batis,https://www.iucnredlist.org/species/22707877/118746901
0,Grey-headed Batis,Batis orientalis,passeriformes,platysteiridae,batis,"(Heuglin, 1871)",5.5 years,,Stable,"Savanna, Shrubland",Least Concern,Grey-headed Batis,https://www.iucnredlist.org/species/22707881/94140836
0,East Coast Batis,Batis soror,passeriformes,platysteiridae,batis,"Reichenow, 1903",5.5 years,,Stable,"Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"East Coast Batis, Mozambique Batis, Pale Batis",https://www.iucnredlist.org/species/22707868/94140213
0,Pririt Batis,Batis pririt,passeriformes,platysteiridae,batis,"(Vieillot, 1818)",5.5 years,,Stable,"Savanna, Shrubland",Least Concern,Pririt Batis,https://www.iucnredlist.org/species/22707873/94140401
0,Eastern Black-headed Batis,Batis minor,passeriformes,platysteiridae,batis,"Erlanger, 1901",5.5 years,,Decreasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Eastern Black-headed Batis, Black-headed Batis",https://www.iucnredlist.org/species/22725117/118747727
0,Western Black-headed Batis,Batis erlangeri,passeriformes,platysteiridae,batis,"Neumann, 1907",,,Decreasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Western Black-headed Batis,https://www.iucnredlist.org/species/22734102/118748524
0,Pygmy Batis,Batis perkeo,passeriformes,platysteiridae,batis,"Neumann, 1907",5.5 years,,Stable,"Savanna, Shrubland",Least Concern,Pygmy Batis,https://www.iucnredlist.org/species/22707897/94141057
0,Angola Batis,Batis minulla,passeriformes,platysteiridae,batis,"(Barboza du Bocage, 1874)",5.5 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Angola Batis,https://www.iucnredlist.org/species/22707920/94142061
0,Gabon Batis,Batis minima,passeriformes,platysteiridae,batis,"(Verreaux & Verreaux, 1855)",5.5 years,800 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Gabon Batis, Verreaux's Batis",https://www.iucnredlist.org/species/22707901/118479847
0,Ituri Batis,Batis ituriensis,passeriformes,platysteiridae,batis,"Chapin, 1921",5.5 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Ituri Batis,https://www.iucnredlist.org/species/22707906/94141507
0,West African Batis,Batis occulta,passeriformes,platysteiridae,batis,"Lawson, 1984",5.5 years,"2,500 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,West African Batis,https://www.iucnredlist.org/species/22707910/94141670
0,Bioko Batis,Batis poensis,passeriformes,platysteiridae,batis,"Alexander, 1903",5.5 years,"1,100 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Bioko Batis, Fernando Po Batis",https://www.iucnredlist.org/species/22707915/94141898
0,West African Wattle-eye,Dyaphorophyia hormophora,passeriformes,platysteiridae,dyaphorophyia,"Reichenow, 1901",6.4 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,West African Wattle-eye,https://www.iucnredlist.org/species/22736075/112336009
0,Chestnut Wattle-eye,Dyaphorophyia castanea,passeriformes,platysteiridae,dyaphorophyia,"Fraser, 1843",6.4 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Chestnut Wattle-eye,https://www.iucnredlist.org/species/103704564/94143481
0,White-spotted Wattle-eye,Dyaphorophyia tonsa,passeriformes,platysteiridae,dyaphorophyia,"Bates, 1911",6.4 years,,Stable,Forest,Least Concern,White-spotted Wattle-eye,https://www.iucnredlist.org/species/22707950/94143762
0,Red-cheeked Wattle-eye,Dyaphorophyia blissetti,passeriformes,platysteiridae,dyaphorophyia,"Sharpe, 1872",6.1 years,,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Red-cheeked Wattle-eye,https://www.iucnredlist.org/species/22707957/118750111
0,Black-necked Wattle-eye,Dyaphorophyia chalybea,passeriformes,platysteiridae,dyaphorophyia,"Reichenow, 1897",6.1 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Black-necked Wattle-eye,https://www.iucnredlist.org/species/22707966/94144171
0,Jameson's Wattle-eye,Dyaphorophyia jamesoni,passeriformes,platysteiridae,dyaphorophyia,"Sharpe, 1890",6.1 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Jameson's Wattle-eye,https://www.iucnredlist.org/species/22707975/94144340
0,Rufous-bellied Wattle-eye,Dyaphorophyia concreta,passeriformes,platysteiridae,dyaphorophyia,"Hartlaub, 1855",6.1 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Rufous-bellied Wattle-eye,https://www.iucnredlist.org/species/103704634/94144533
0,Yellow-bellied Wattle-eye,Dyaphorophyia ansorgei,passeriformes,platysteiridae,dyaphorophyia,"Hartert, 1905",6.1 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Yellow-bellied Wattle-eye,https://www.iucnredlist.org/species/103704667/112337064
0,Brown-throated Wattle-eye,Platysteira cyanea,passeriformes,platysteiridae,platysteira,"(Müller, 1776)",5.6 years,,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Brown-throated Wattle-eye, Scarlet-spectacled Wattle-eye",https://www.iucnredlist.org/species/22707924/94142236
0,White-fronted Wattle-eye,Platysteira albifrons,passeriformes,platysteiridae,platysteira,"Sharpe, 1873",6.1 years,375 metres,Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,White-fronted Wattle-eye,https://www.iucnredlist.org/species/22707934/94142944
0,Banded Wattle-eye,Platysteira laticincta,passeriformes,platysteiridae,platysteira,"Bates, 1926",6.1 years,"2,450 metres",Decreasing,"Forest, Wetlands (inland)",Endangered,Banded Wattle-eye,https://www.iucnredlist.org/species/22707929/94142605
0,Black-throated Wattle-eye,Platysteira peltata,passeriformes,platysteiridae,platysteira,"Sundevall, 1850",6.1 years,"3,000 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Black-throated Wattle-eye,https://www.iucnredlist.org/species/22707938/94143186
0,Common Iora,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Common%20Iora&searchType=species
0,Marshall's Iora,Aegithina nigrolutea,passeriformes,aegithinidae,aegithina,"(Marshall, 1876)",4.8 years,,Unknown,"Shrubland, Artificial/Terrestrial",Least Concern,"Marshall's Iora, White-tailed Iora",https://www.iucnredlist.org/species/22707436/94123937
0,Green Iora,Aegithina viridissima,passeriformes,aegithinidae,aegithina,"(Bonaparte, 1850)",4.8 years,,Decreasing,Forest,Near Threatened,Green Iora,https://www.iucnredlist.org/species/22707440/94124098
0,Great Iora,Aegithina lafresnayei,passeriformes,aegithinidae,aegithina,"(Hartlaub, 1844)",4.8 years,,Unknown,Forest,Least Concern,Great Iora,https://www.iucnredlist.org/species/22707443/94124419
