,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Rinjani Scops-owl,Otus jolandae,strigiformes,strigidae,otus,"Sangster, King, Verbelen & Trainor, 2013",3.7 years,"1,350 metres",Stable,"Forest, Artificial/Terrestrial",Near Threatened,Rinjani Scops-owl,https://www.iucnredlist.org/species/61786867/117002556
0,Wetar Scops-owl,Otus tempestatis,strigiformes,strigidae,otus,"(Hartert, 1904)",3.7 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,Wetar Scops-owl,https://www.iucnredlist.org/species/45400982/95147409
0,Biak Scops-owl,Otus beccarii,strigiformes,strigidae,otus,"(Salvadori, 1876)",3.7 years,300 metres,Decreasing,Forest,Vulnerable,"Biak Scops-owl, Biak Scops Owl",https://www.iucnredlist.org/species/22724754/94877921
0,Palau Owl,Pyrroglaux podargina,strigiformes,strigidae,pyrroglaux,"(Hartlaub & Finsch, 1872)",3.7 years,,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Palau Owl, Palau Owl",https://www.iucnredlist.org/species/22688899/93210877
0,Northern White-faced Owl,Ptilopsis leucotis,strigiformes,strigidae,ptilopsis,"(Temminck, 1820)",3.7 years,"1,700 metres",Stable,"Forest, Savanna, Shrubland, Desert, Artificial/Terrestrial",Least Concern,Northern White-faced Owl,https://www.iucnredlist.org/species/61781834/95179876
0,Southern White-faced Owl,Ptilopsis granti,strigiformes,strigidae,ptilopsis,"(Kollibay, 1910)",3.7 years,,Stable,"Forest, Savanna, Shrubland, Desert, Artificial/Terrestrial",Least Concern,Southern White-faced Owl,https://www.iucnredlist.org/species/61781923/95180220
0,Stygian Owl,Asio stygius,strigiformes,strigidae,asio,"(Wagler, 1832)",7.2 years,"3,100 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Stygian Owl,https://www.iucnredlist.org/species/22689504/95214500
0,Northern Long-eared Owl,Asio otus,strigiformes,strigidae,asio,"(Linnaeus, 1758)",5.70 years,"2,750 metres",Decreasing,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Northern Long-eared Owl,https://www.iucnredlist.org/species/22689507/201150685
0,African Long-eared Owl,Asio abyssinicus,strigiformes,strigidae,asio,"(Guérin-Méneville, 1843)",7.2 years,"3,350 metres",Stable,"Forest, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,African Long-eared Owl,https://www.iucnredlist.org/species/22689512/93233846
0,Madagascar Long-eared Owl,Asio madagascariensis,strigiformes,strigidae,asio,"(Smith, 1834)",7.2 years,"1,600 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Madagascar Long-eared Owl, Madagascar Long-eared Owl",https://www.iucnredlist.org/species/22689517/130164463
0,Striped Owl,Asio clamator,strigiformes,strigidae,asio,"(Vieillot, 1807)",5.17 years,"1,400 metres",Decreasing,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Striped Owl,https://www.iucnredlist.org/species/22689522/167863611
0,Short-eared Owl,Asio flammeus,strigiformes,strigidae,asio,"(Pontoppidan, 1763)",4.83 years,"4,300 metres",Decreasing,"Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Short-eared Owl,https://www.iucnredlist.org/species/22689531/202226582
0,Marsh Owl,Asio capensis,strigiformes,strigidae,asio,"(Smith, 1834)",5.92 years,"3,000 metres",Stable,"Savanna, Grassland, Wetlands (inland), Marine Intertidal, Artificial/Terrestrial",Least Concern,Marsh Owl,https://www.iucnredlist.org/species/22689535/202174205
0,Jamaican Owl,Pseudoscops grammicus,strigiformes,strigidae,pseudoscops,"(Gosse, 1847)",5.4 years,600 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Jamaican Owl,https://www.iucnredlist.org/species/22689501/93232472
0,Fearful Owl,Nesasio solomonensis,strigiformes,strigidae,nesasio,"(Hartert, 1901)",5.4 years,700 metres,Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Fearful Owl,https://www.iucnredlist.org/species/22689539/93236256
0,Flammulated Owl,Psiloscops flammeolus,strigiformes,strigidae,psiloscops,"(Kaup, 1853)",3.7 years,"3,000 metres",Decreasing,Forest,Least Concern,Flammulated Owl,https://www.iucnredlist.org/species/22688637/93203659
0,Western Screech-owl,Megascops kennicottii,strigiformes,strigidae,megascops,"(Elliot, 1867)",7 years,"2,200 metres",Decreasing,"Forest, Shrubland, Desert, Artificial/Terrestrial",Least Concern,"Western Screech-owl, Western Screech Owl, Western Screech-Owl",https://www.iucnredlist.org/species/22688747/93207555
0,Balsas Screech-owl,Megascops seductus,strigiformes,strigidae,megascops,"(Moore, 1941)",4.12 years,"1,200 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Balsas Screech-owl, Balsas Screech Owl, Balsas Screech-Owl",https://www.iucnredlist.org/species/22724664/167847049
0,Pacific Screech-owl,Megascops cooperi,strigiformes,strigidae,megascops,"(Ridgway, 1878)",4.1 years,950 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Pacific Screech-owl, Pacific Screech Owl, Pacific Screech-Owl",https://www.iucnredlist.org/species/155658784/167849084
0,Eastern Screech-owl,Megascops asio,strigiformes,strigidae,megascops,"(Linnaeus, 1758)",7 years,"1,500 metres",Decreasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Eastern Screech-owl, Autillo yanqui, Eastern Screech Owl, Eastern Screech-Owl",https://www.iucnredlist.org/species/155660662/152331179
0,Whiskered Screech-owl,Megascops trichopsis,strigiformes,strigidae,megascops,"(Wagler, 1832)",7 years,"2,950 metres",Increasing,"Forest, Artificial/Terrestrial",Least Concern,"Whiskered Screech-owl, Whiskered Screech Owl, Whiskered Screech-Owl",https://www.iucnredlist.org/species/22688766/93208062
0,Tropical Screech-owl,Megascops choliba,strigiformes,strigidae,megascops,"(Vieillot, 1817)",4 years,"2,800 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Tropical Screech-owl, Tropical Screech Owl, Tropical Screech-Owl",https://www.iucnredlist.org/species/22688774/167849732
0,Peruvian Screech-owl,Megascops roboratus,strigiformes,strigidae,megascops,"Bangs & Noble, 1918",7 years,"1,800 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Peruvian Screech-owl, Peruvian Screech-Owl, West Peruvian Screech Owl, West Peruvian Screech-Owl",https://www.iucnredlist.org/species/22688790/93208712
0,Koepcke's Screech-owl,Megascops koepckeae,strigiformes,strigidae,megascops,"Hekstra, 1982",7 years,"4,500 metres",Stable,Forest,Least Concern,"Koepcke's Screech-owl, Koepcke's Screech Owl, Koepcke's Screech-Owl",https://www.iucnredlist.org/species/22688782/93208561
0,Bare-shanked Screech-owl,Megascops clarkii,strigiformes,strigidae,megascops,"Kelso & Kelso, 1935",7 years,"3,300 metres",Decreasing,Forest,Least Concern,"Bare-shanked Screech-owl, Bare-shanked Screech Owl, Bare-shanked Screech-Owl",https://www.iucnredlist.org/species/22688799/93208900
0,Bearded Screech-owl,Megascops barbarus,strigiformes,strigidae,megascops,"(Sclater & Salvin, 1868)",2.5 years,"2,500 metres",Decreasing,Forest,Least Concern,"Bearded Screech-owl, Bearded Screech Owl, Bearded Screech-Owl, Santa Barbara Screech-Owl",https://www.iucnredlist.org/species/22688807/180130085
0,Colombian Screech-owl,Megascops colombianus,strigiformes,strigidae,megascops,"Traylor, 1952",7 years,"2,200 metres",Decreasing,Forest,Near Threatened,"Colombian Screech-owl, Colombian Screech-Owl",https://www.iucnredlist.org/species/22688829/93209510
0,Rufescent Screech-owl,Megascops ingens,strigiformes,strigidae,megascops,"(Salvin, 1897)",7 years,"2,200 metres",Decreasing,Forest,Least Concern,"Rufescent Screech-owl, Rufescent Screech Owl, Rufescent Screech-Owl",https://www.iucnredlist.org/species/22688820/93209320
0,Cinnamon Screech-owl,Megascops petersoni,strigiformes,strigidae,megascops,"Fitzpatrick & O'Neill, 1986",7 years,"2,200 metres",Decreasing,Forest,Least Concern,"Cinnamon Screech-owl, Cinnamon Screech Owl, Cinnamon Screech-Owl",https://www.iucnredlist.org/species/22688840/93209725
0,Cloudforest Screech-owl,Megascops marshalli,strigiformes,strigidae,megascops,"Weske & Terborgh, 1981",7 years,"2,250 metres",Stable,Forest,Near Threatened,"Cloudforest Screech-owl, Cloud-forest Screech Owl, Cloud-forest Screech-Owl",https://www.iucnredlist.org/species/22688847/93209893
0,Tawny-bellied Screech-owl,Megascops watsonii,strigiformes,strigidae,megascops,"(Cassin, 1848)",7 years,800 metres,Decreasing,Forest,Least Concern,"Tawny-bellied Screech-owl, Tawny-bellied Screech Owl, Tawny-bellied Screech-Owl",https://www.iucnredlist.org/species/22688856/130155655
0,Guatemalan Screech-owl,Megascops guatemalae,strigiformes,strigidae,megascops,"(Sharpe, 1875)",7 years,"1,500 metres",Decreasing,Forest,Least Concern,Guatemalan Screech-owl,https://www.iucnredlist.org/species/61767847/95179450
0,Vermiculated Screech-owl,Megascops vermiculatus,strigiformes,strigidae,megascops,"Ridgway, 1887",7 years,"1,800 metres",Decreasing,Forest,Least Concern,Vermiculated Screech-owl,https://www.iucnredlist.org/species/61769583/95179648
0,Yungas Screech-owl,Megascops hoyi,strigiformes,strigidae,megascops,"Koenig & Straneck, 1989",7 years,"2,800 metres",Decreasing,Forest,Least Concern,"Yungas Screech-owl, Montane Forest Screech-Owl, Yungas Screech Owl",https://www.iucnredlist.org/species/22733712/95062962
0,Black-capped Screech-owl,Megascops atricapilla,strigiformes,strigidae,megascops,"(Temminck, 1822)",7 years,"1,150 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Black-capped Screech-owl, Black-capped Screech Owl, Black-capped Screech-Owl",https://www.iucnredlist.org/species/22731897/95038543
0,Long-tufted Screech-owl,Megascops sanctaecatarinae,strigiformes,strigidae,megascops,"(Salvin, 1897)",7 years,"1,000 metres",Decreasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Long-tufted Screech-owl, Long-tufted Screech Owl, Long-tufted Screech-Owl",https://www.iucnredlist.org/species/22688874/93210328
0,Puerto Rican Screech-owl,Megascops nudipes,strigiformes,strigidae,megascops,"(Daudin, 1800)",7 years,900 metres,Stable,"Forest, Artificial/Terrestrial",Least Concern,"Puerto Rican Screech-owl, Puerto Rican Screech Owl, Puerto Rican Screech-Owl",https://www.iucnredlist.org/species/22688891/93210689
0,White-throated Screech-owl,Megascops albogularis,strigiformes,strigidae,megascops,"(Cassin, 1850)",7 years,"3,000 metres",Stable,"Forest, Shrubland",Least Concern,"White-throated Screech-owl, White-throated Screech Owl, White-throated Screech-Owl",https://www.iucnredlist.org/species/22688903/93211055
0,Santa Marta Screech-owl,Megascops gilesi,strigiformes,strigidae,megascops,"Krabbe, 2017",,"2,500 metres",Decreasing,Forest,Vulnerable,Santa Marta Screech-owl,https://www.iucnredlist.org/species/155254743/155254750
0,Bare-legged Screech-owl,Margarobyas lawrencii,strigiformes,strigidae,margarobyas,"(Sclater & Salvin, 1868)",6.7 years,,Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,"Bare-legged Screech-owl, Barelegged Owl",https://www.iucnredlist.org/species/22688883/93210507
0,Spectacled Owl,Pulsatrix perspicillata,strigiformes,strigidae,pulsatrix,"(Latham, 1790)",5.7 years,"1,000 metres",Decreasing,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial",Least Concern,Spectacled Owl,https://www.iucnredlist.org/species/22689180/130161018
0,Tawny-browed Owl,Pulsatrix koeniswaldiana,strigiformes,strigidae,pulsatrix,"(Bertoni & Bertoni, 1901)",5.7 years,"1,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Tawny-browed Owl,https://www.iucnredlist.org/species/22689186/130162020
0,Band-bellied Owl,Pulsatrix melanota,strigiformes,strigidae,pulsatrix,"(Tschudi, 1844)",5.7 years,"1,600 metres",Decreasing,Forest,Least Concern,Band-bellied Owl,https://www.iucnredlist.org/species/22689183/130161594
0,Spotted Wood-owl,Strix seloputo,strigiformes,strigidae,strix,"Horsfield, 1871",9.6 years,"1,000 metres",Stable,"Forest, Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,"Spotted Wood-owl, Spotted Wood Owl, Spotted Wood-Owl",https://www.iucnredlist.org/species/22689061/93216609
0,Mottled Wood-owl,Strix ocellata,strigiformes,strigidae,strix,"(Lesson, 1839)",9.6 years,,Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Mottled Wood-owl, Mottled Wood Owl, Mottled Wood-Owl",https://www.iucnredlist.org/species/22689066/93216851
0,Brown Wood-owl,Strix leptogrammica,strigiformes,strigidae,strix,"Temminck, 1831",9.6 years,"2,500 metres",Decreasing,Forest,Least Concern,"Brown Wood-owl, Brown Wood Owl, Brown Wood-Owl",https://www.iucnredlist.org/species/22689071/93217052
0,Tawny Owl,Strix aluco,strigiformes,strigidae,strix,"Linnaeus, 1758",8 years,"2,350 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Tawny Owl,https://www.iucnredlist.org/species/22725469/86871093
0,Himalayan Owl,Strix nivicolum,strigiformes,strigidae,strix,"(Blyth, 1845)",8 years,"2,350 metres",Stable,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Himalayan Owl,https://www.iucnredlist.org/species/22725477/94893250
0,Desert Tawny Owl,Strix hadorami,strigiformes,strigidae,strix,"Kirwan, Schweizer & Copete, 2015",9.6 years,"3,000 metres",Stable,"Savanna, Desert, Artificial/Terrestrial",Least Concern,"Desert Tawny Owl, Hume's Owl, Hume's Tawny Owl, Hume's Wood Owl",https://www.iucnredlist.org/species/22689083/112418158
0,Omani Owl,Strix butleri,strigiformes,strigidae,strix,"(Hume, 1878)",5.73 years,,Stable,"Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Omani Owl,https://www.iucnredlist.org/species/62290760/189658549
0,Spotted Owl,Athene brama,strigiformes,strigidae,athene,"(Temminck, 1821)",4 years,"1,500 metres",Stable,"Desert, Artificial/Terrestrial",Least Concern,Spotted Owlet,https://www.iucnredlist.org/species/22689332/93227068
0,Barred Owl,Glaucidium cuculoides,strigiformes,strigidae,glaucidium,"(Vigors, 1831)",3.8 years,"2,700 metres",Increasing,"Forest, Shrubland, Artificial/Terrestrial",Least Concern,Asian Barred Owlet,https://www.iucnredlist.org/species/22689277/93224900
0,Fulvous Owl,Strix fulvescens,strigiformes,strigidae,strix,"(Sclater & Salvin, 1875)",9.6 years,"3,100 metres",Decreasing,Forest,Least Concern,Fulvous Owl,https://www.iucnredlist.org/species/22689097/93218072
0,Rusty-barred Owl,Strix hylophila,strigiformes,strigidae,strix,"Temminck, 1825",9.6 years,"1,000 metres",Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Rusty-barred Owl,https://www.iucnredlist.org/species/22689100/93218248
0,Chaco Owl,Strix chacoensis,strigiformes,strigidae,strix,"Cherrie & Reichenberger, 1921",9.6 years,,Decreasing,"Forest, Shrubland, Wetlands (inland)",Near Threatened,Chaco Owl,https://www.iucnredlist.org/species/22733306/177165960
0,Rufous-legged Owl,Strix rufipes,strigiformes,strigidae,strix,"King, 1828",9.6 years,"2,000 metres",Decreasing,Forest,Least Concern,Rufous-legged Owl,https://www.iucnredlist.org/species/22733923/95069487
0,Ural Owl,Strix uralensis,strigiformes,strigidae,strix,"Pallas, 1771",10.1 years,"1,600 metres",Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Ural Owl,https://www.iucnredlist.org/species/22689108/199908915
0,Great Grey Owl,Strix nebulosa,strigiformes,strigidae,strix,"Forster, 1772",7.88 years,"3,200 metres",Increasing,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Great Grey Owl, Great Gray Owl",https://www.iucnredlist.org/species/22689118/199144259
0,African Wood-owl,Strix woodfordii,strigiformes,strigidae,strix,"(Smith, 1834)",9.6 years,"3,700 metres",Stable,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"African Wood-owl, African Wood Owl, African Wood-Owl, Wood Owl",https://www.iucnredlist.org/species/22689166/93220349
0,Maned Owl,Jubula lettii,strigiformes,strigidae,jubula,"(Büttikofer, 1889)",5.4 years,,Stable,Forest,Data Deficient,Maned Owl,https://www.iucnredlist.org/species/22689173/93220733
0,Crested Owl,Lophostrix cristata,strigiformes,strigidae,lophostrix,"(Daudin, 1800)",5.7 years,"1,900 metres",Decreasing,Forest,Least Concern,Crested Owl,https://www.iucnredlist.org/species/22689177/130160501
0,Snowy Owl,Bubo scandiacus,strigiformes,strigidae,bubo,"(Linnaeus, 1758)",7.77 years,300 metres,Decreasing,"Grassland, Wetlands (inland), Marine Intertidal, Marine Coastal/Supratidal, Artificial/Terrestrial",Vulnerable,Snowy Owl,https://www.iucnredlist.org/species/22689055/205475036
0,Great Horned Owl,Bubo virginianus,strigiformes,strigidae,bubo,"(Gmelin, 1788)",10.6 years,"4,000 metres",Stable,"Forest, Savanna, Shrubland, Rocky areas (eg. inland cliffs, mountain peaks), Desert, Artificial/Terrestrial",Least Concern,Great Horned Owl,https://www.iucnredlist.org/species/61752071/132039486
0,Magellanic Horned Owl,Bubo magellanicus,strigiformes,strigidae,bubo,"(Gmelin, 1788)",10.6 years,"4,400 metres",Stable,"Forest, Shrubland, Desert, Artificial/Terrestrial",Least Concern,Magellanic Horned Owl,https://www.iucnredlist.org/species/61752097/95179224
0,Eurasian Eagle-owl,Bubo bubo,strigiformes,strigidae,bubo,"(Linnaeus, 1758)",12.1 years,"4,500 metres",Decreasing,"Forest, Shrubland, Grassland, Caves and Subterranean Habitats (non-aquatic), Artificial/Terrestrial",Least Concern,"Eurasian Eagle-owl, Eurasian Eagle Owl, Eurasian Eagle-Owl",https://www.iucnredlist.org/species/22688927/113569670
0,Pharaoh Eagle-owl,Bubo ascalaphus,strigiformes,strigidae,bubo,"Savigny, 1809",11.6 years,,Stable,"Savanna, Shrubland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Desert, Artificial/Terrestrial",Least Concern,"Pharaoh Eagle-owl, Pharaoh Eagle-Owl",https://www.iucnredlist.org/species/22688938/155475822
0,Rock Eagle-owl,Bubo bengalensis,strigiformes,strigidae,bubo,"(Franklin, 1831)",11.6 years,"2,400 metres",Stable,"Forest, Shrubland, Rocky areas (eg. inland cliffs, mountain peaks), Caves and Subterranean Habitats (non-aquatic), Artificial/Terrestrial",Least Concern,"Rock Eagle-owl, Rock Eagle-Owl",https://www.iucnredlist.org/species/22688934/93211525
0,Cape Eagle-owl,Bubo capensis,strigiformes,strigidae,bubo,"Smith, 1834",11.6 years,"4,200 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Desert, Artificial/Terrestrial",Least Concern,"Cape Eagle-owl, Cape Eagle Owl, Cape Eagle-Owl",https://www.iucnredlist.org/species/22688944/93212047
0,Spotted Eagle-owl,Bubo africanus,strigiformes,strigidae,bubo,"(Temminck, 1821)",11.6 years,"2,100 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Desert",Least Concern,Spotted Eagle-owl,https://www.iucnredlist.org/species/61741628/155475138
0,Greyish Eagle-owl,Bubo cinerascens,strigiformes,strigidae,bubo,"Guérin-Méneville, 1843",11.6 years,,Stable,"Savanna, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Desert",Least Concern,Greyish Eagle-owl,https://www.iucnredlist.org/species/61741660/95178482
0,Fraser's Eagle-owl,,,,,,,,,,,,https://www.iucnredlist.org/search?query=Fraser%27s%20Eagle-owl&searchType=species
0,Verreaux's Eagle-owl,Bubo lacteus,strigiformes,strigidae,bubo,"(Temminck, 1820)",11.6 years,"3,000 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"Verreaux's Eagle-owl, Giant Eagle Owl, Verreaux's Eagle-Owl",https://www.iucnredlist.org/species/22688986/93212982
0,Shelley's Eagle-owl,Bubo shelleyi,strigiformes,strigidae,bubo,"(Sharpe & Ussher, 1872)",11.6 years,,Decreasing,Forest,Vulnerable,"Shelley's Eagle-owl, Shelley's Eagle Owl, Shelley's Eagle-Owl",https://www.iucnredlist.org/species/22688980/131104915
0,Barred Eagle-owl,Bubo sumatranus,strigiformes,strigidae,bubo,"(Raffles, 1822)",11.6 years,"1,600 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Barred Eagle-owl, Barred Eagle-Owl",https://www.iucnredlist.org/species/22688976/93212537
0,Spot-bellied Eagle-owl,Bubo nipalensis,strigiformes,strigidae,bubo,"Hodgson, 1836",11.6 years,"3,000 metres",Decreasing,Forest,Least Concern,"Spot-bellied Eagle-owl, Forest Eagle-owl, Spot-bellied Eagle-Owl",https://www.iucnredlist.org/species/22688970/130156069
0,Dusky Eagle-owl,Bubo coromandus,strigiformes,strigidae,bubo,"(Latham, 1790)",11.6 years,250 metres,Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Dusky Eagle-owl, Dusky Eagle-Owl",https://www.iucnredlist.org/species/22688992/93213395
0,Akun Eagle-owl,Bubo leucostictus,strigiformes,strigidae,bubo,"Hartlaub, 1855",11.6 years,,Decreasing,"Forest, Wetlands (inland)",Least Concern,"Akun Eagle-owl, Akun Eagle Owl, Akun Eagle-Owl",https://www.iucnredlist.org/species/22688996/130156693
0,Philippine Eagle-owl,Bubo philippensis,strigiformes,strigidae,bubo,"(Kaup, 1851)",11.6 years,650 metres,Decreasing,Forest,Vulnerable,"Philippine Eagle-owl, Philippine Eagle-Owl",https://www.iucnredlist.org/species/22689002/93213848
0,Blakiston's Eagle-owl,Bubo blakistoni,strigiformes,strigidae,bubo,"Seebohm, 1884",5.7 years,,Decreasing,"Forest, Wetlands (inland)",Endangered,"Blakiston's Eagle-owl, Blakiston's Fish-Owl",https://www.iucnredlist.org/species/22689007/93214159
0,Brown Fish-owl,Ketupa zeylonensis,strigiformes,strigidae,ketupa,"(Gmelin, 1788)",5.7 years,"1,900 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,"Brown Fish-owl, Brown Fish Owl",https://www.iucnredlist.org/species/22689012/90010491
0,Tawny Fish-owl,Ketupa flavipes,strigiformes,strigidae,ketupa,"(Hodgson, 1836)",5.7 years,"1,500 metres",Decreasing,"Forest, Wetlands (inland)",Least Concern,"Tawny Fish-owl, Tawny Fish Owl, Tawny Fish-Owl",https://www.iucnredlist.org/species/22689017/130157883
0,Buffy Fish-owl,Ketupa ketupu,strigiformes,strigidae,ketupa,"(Horsfield, 1821)",5.7 years,"1,600 metres",Stable,"Forest, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,"Buffy Fish-owl, Buffy Fish Owl, Buffy Fish-Owl",https://www.iucnredlist.org/species/22689024/93214791
0,Pel's Fishing-owl,Scotopelia peli,strigiformes,strigidae,scotopelia,"(Bonaparte, 1850)",6.1 years,"1,700 metres",Decreasing,"Forest, Wetlands (inland), Marine Neritic",Least Concern,"Pel's Fishing-owl, Pel's Fishing Owl, Pel's Fishing-Owl",https://www.iucnredlist.org/species/22689032/130158217
0,Rufous Fishing-owl,Scotopelia ussheri,strigiformes,strigidae,scotopelia,"Sharpe, 1871",7.3 years,,Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Vulnerable,"Rufous Fishing-owl, Rufous Fishing Owl, Rufous Fishing-Owl, Ussher's Fishing Owl",https://www.iucnredlist.org/species/22689038/180213988
0,Vermiculated Fishing-owl,Scotopelia bouvieri,strigiformes,strigidae,scotopelia,"Sharpe, 1875",6.1 years,,Decreasing,"Forest, Wetlands (inland)",Least Concern,"Vermiculated Fishing-owl, Bouvier's Fishing Owl, Vermiculated Fishing Owl, Vermiculated Fishing-Owl",https://www.iucnredlist.org/species/22689048/130158713
0,Mottled Owl,Ciccaba virgata,strigiformes,strigidae,ciccaba,"(Cassin, 1850)",9.6 years,"2,500 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Mottled Owl,https://www.iucnredlist.org/species/22689122/93219321
0,Black-and-white Owl,Ciccaba nigrolineata,strigiformes,strigidae,ciccaba,"(Sclater, 1859)",9.6 years,"1,500 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Black-and-white Owl,https://www.iucnredlist.org/species/22689133/130159025
0,Black-banded Owl,Ciccaba huhula,strigiformes,strigidae,ciccaba,"(Daudin, 1800)",9.6 years,900 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Black-banded Owl,https://www.iucnredlist.org/species/22689144/93219904
0,Rufous-banded Owl,Ciccaba albitarsis,strigiformes,strigidae,ciccaba,"(Bonaparte, 1850)",9.6 years,"3,700 metres",Decreasing,"Forest, Shrubland",Least Concern,Rufous-banded Owl,https://www.iucnredlist.org/species/22689154/130160167
0,Turkey Vulture,Cathartes aura,cathartiformes,cathartidae,cathartes,"(Linnaeus, 1758)",9.9 years,"4,300 metres",Stable,"Forest, Shrubland, Grassland, Desert, Artificial/Terrestrial",Least Concern,Turkey Vulture,https://www.iucnredlist.org/species/22697627/131941613
0,Lesser Yellow-headed Vulture,Cathartes burrovianus,cathartiformes,cathartidae,cathartes,"Cassin, 1845",6.6 years,"1,000 metres",Stable,"Forest, Savanna, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Lesser Yellow-headed Vulture,https://www.iucnredlist.org/species/22697630/163511443
0,Greater Yellow-headed Vulture,Cathartes melambrotus,cathartiformes,cathartidae,cathartes,"Wetmore, 1964",9.9 years,900 metres,Decreasing,Forest,Least Concern,Greater Yellow-headed Vulture,https://www.iucnredlist.org/species/22697633/93626176
0,American Black Vulture,Coragyps atratus,cathartiformes,cathartidae,coragyps,"(Bechstein, 1783)",18.6 years,"2,800 metres",Increasing,"Forest, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,American Black Vulture,https://www.iucnredlist.org/species/22697624/93624950
0,King Vulture,Sarcoramphus papa,cathartiformes,cathartidae,sarcoramphus,"(Linnaeus, 1758)",14.4 years,"1,500 metres",Decreasing,"Forest, Savanna, Grassland",Least Concern,King Vulture,https://www.iucnredlist.org/species/22697645/93627003
0,California Condor,Gymnogyps californianus,cathartiformes,cathartidae,gymnogyps,"(Shaw, 1797)",18.57 years,"2,000 metres",Increasing,"Forest, Savanna, Shrubland",Critically Endangered,California Condor,https://www.iucnredlist.org/species/22697636/181151405
0,Andean Condor,Vultur gryphus,cathartiformes,cathartidae,vultur,"Linnaeus, 1758",28.9 years,"5,000 metres",Decreasing,"Shrubland, Grassland, Desert, Marine Intertidal",Vulnerable,Andean Condor,https://www.iucnredlist.org/species/22697641/181325230
0,Secretarybird,Sagittarius serpentarius,accipitriformes,sagittariidae,sagittarius,"(Miller, 1779)",9.3 years,,Decreasing,"Savanna, Shrubland, Grassland, Artificial/Terrestrial",Endangered,"Secretarybird, Secretary Bird",https://www.iucnredlist.org/species/22696221/173647556
0,Osprey,Pandion haliaetus,accipitriformes,pandionidae,pandion,"(Linnaeus, 1758)",9.67 years,"1,000 metres",Increasing,"Forest, Wetlands (inland), Marine Neritic, Marine Coastal/Supratidal, Artificial/Aquatic & Marine",Least Concern,Osprey,https://www.iucnredlist.org/species/22694938/206628879
