,Name,sci_name,order,family,genus,sci_n_year,year,altitude,populate,habitat,conservation,other_names,IUCN_link
0,Von der Decken's Hornbill,Tockus deckeni,bucerotiformes,bucerotidae,tockus,"(Cabanis, 1869)",9.8 years,,Decreasing,"Forest, Savanna, Shrubland",Least Concern,Von der Decken's Hornbill,https://www.iucnredlist.org/species/22682392/92943252
0,Monteiro's Hornbill,Tockus monteiri,bucerotiformes,bucerotidae,tockus,"Hartlaub, 1865",9.7 years,,Stable,"Savanna, Shrubland, Rocky areas (eg. inland cliffs, mountain peaks)",Least Concern,Monteiro's Hornbill,https://www.iucnredlist.org/species/22682367/92942465
0,Damara Hornbill,Tockus damarensis,bucerotiformes,bucerotidae,tockus,"(Shelley, 1888)",9.7 years,,Stable,"Forest, Savanna, Shrubland",Least Concern,Damara Hornbill,https://www.iucnredlist.org/species/22725940/94906853
0,Red-billed Hornbill,Tockus erythrorhynchus,bucerotiformes,bucerotidae,tockus,"(Temminck, 1823)",9.7 years,"2,100 metres",Stable,"Forest, Savanna, Shrubland",Least Concern,Red-billed Hornbill,https://www.iucnredlist.org/species/22725930/94906468
0,White-crowned Hornbill,Berenicornis comatus,bucerotiformes,bucerotidae,berenicornis,"(Raffles, 1822)",19 years,600 metres,Decreasing,"Forest, Artificial/Terrestrial",Endangered,White-crowned Hornbill,https://www.iucnredlist.org/species/22682507/132272549
0,Western Long-tailed Hornbill,Horizocerus albocristatus,bucerotiformes,bucerotidae,horizocerus,"(Cassin, 1848)",8 years,"1,500 metres",Decreasing,Forest,Least Concern,"Western Long-tailed Hornbill, White-crested Hornbill",https://www.iucnredlist.org/species/22725946/94907044
0,Eastern Long-tailed Hornbill,Horizocerus cassini,bucerotiformes,bucerotidae,horizocerus,"(Finsch, 1903)",8 years,"1,500 metres",Decreasing,Forest,Least Concern,Eastern Long-tailed Hornbill,https://www.iucnredlist.org/species/22725956/94907270
0,Eastern Little Hornbill,Horizocerus granti,bucerotiformes,bucerotidae,horizocerus,"(Hartert, 1895)",9.8 years,,Decreasing,Forest,Least Concern,Eastern Little Hornbill,https://www.iucnredlist.org/species/22727013/94938277
0,Western Little Hornbill,Horizocerus hartlaubi,bucerotiformes,bucerotidae,horizocerus,"Gould, 1861",9.8 years,,Decreasing,Forest,Least Concern,"Western Little Hornbill, Black Dwarf Hornbill",https://www.iucnredlist.org/species/22727003/94938049
0,Yellow-casqued Hornbill,Ceratogymna elata,bucerotiformes,bucerotidae,ceratogymna,"(Temminck, 1831)",15.8 years,"1,000 metres",Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,"Yellow-casqued Hornbill, Yellow-casqued Wattled Hornbill",https://www.iucnredlist.org/species/22682627/92954374
0,Black-casqued Hornbill,Ceratogymna atrata,bucerotiformes,bucerotidae,ceratogymna,"(Temminck, 1835)",15.8 years,"1,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Black-casqued Hornbill, Black-casqued Wattled Hornbill, Black-wattled Hornbill",https://www.iucnredlist.org/species/22682621/92954110
0,Silvery-cheeked Hornbill,Bycanistes brevis,bucerotiformes,bucerotidae,bycanistes,"(Friedmann, 1929)",19 years,"2,600 metres",Decreasing,"Forest, Savanna",Least Concern,Silvery-cheeked Hornbill,https://www.iucnredlist.org/species/22682570/130081772
0,Grey-cheeked Hornbill,Bycanistes subcylindricus,bucerotiformes,bucerotidae,bycanistes,"(Sclater, 1870)",19 years,"2,600 metres",Unknown,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Grey-cheeked Hornbill, Black-and-white Casqued Hornbill",https://www.iucnredlist.org/species/22682577/111897019
0,Brown-cheeked Hornbill,Bycanistes cylindricus,bucerotiformes,bucerotidae,bycanistes,"(Temminck, 1824)",19 years,"4,054 metres",Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Brown-cheeked Hornbill,https://www.iucnredlist.org/species/22682585/129918692
0,White-thighed Hornbill,Bycanistes albotibialis,bucerotiformes,bucerotidae,bycanistes,"(Cabanis & Reichenow, 1877)",19 years,"4,054 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,White-thighed Hornbill,https://www.iucnredlist.org/species/22682609/92953893
0,Trumpeter Hornbill,Bycanistes bucinator,bucerotiformes,bucerotidae,bycanistes,"(Temminck, 1824)",19 years,"2,200 metres",Decreasing,"Forest, Savanna",Least Concern,Trumpeter Hornbill,https://www.iucnredlist.org/species/22682548/130081383
0,Western Piping Hornbill,Bycanistes fistulator,bucerotiformes,bucerotidae,bycanistes,"(Cassin, 1852)",19 years,600 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,"Western Piping Hornbill, Piping Hornbill, White-tailed Hornbill",https://www.iucnredlist.org/species/22725962/132234122
0,Eastern Piping Hornbill,Bycanistes sharpii,bucerotiformes,bucerotidae,bycanistes,"(Elliot, 1873)",19 years,600 metres,Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Eastern Piping Hornbill,https://www.iucnredlist.org/species/22725974/94907749
0,Helmeted Hornbill,Rhinoplax vigil,bucerotiformes,bucerotidae,rhinoplax,"(Forster, 1781)",10.4 years,"1,500 metres",Decreasing,Forest,Critically Endangered,Helmeted Hornbill,https://www.iucnredlist.org/species/22682464/184587039
0,Northern Rufous Hornbill,Buceros hydrocorax,bucerotiformes,bucerotidae,buceros,"Linnaeus, 1766",16.2 years,760 metres,Decreasing,Forest,Vulnerable,"Northern Rufous Hornbill, Rufous Hornbill",https://www.iucnredlist.org/species/22727019/184595905
0,Southern Rufous Hornbill,Buceros mindanensis,bucerotiformes,bucerotidae,buceros,"Tweeddale, 1877",16.2 years,"2,100 metres",Decreasing,Forest,Vulnerable,Southern Rufous Hornbill,https://www.iucnredlist.org/species/22727029/184597693
0,Great Hornbill,Buceros bicornis,bucerotiformes,bucerotidae,buceros,"Linnaeus, 1758",18.3 years,"2,000 metres",Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Great Hornbill,https://www.iucnredlist.org/species/22682453/184603863
0,Rhinoceros Hornbill,Buceros rhinoceros,bucerotiformes,bucerotidae,buceros,"Linnaeus, 1758",14 years,"1,750 metres",Decreasing,Forest,Vulnerable,Rhinoceros Hornbill,https://www.iucnredlist.org/species/22682450/184960407
0,Bushy-crested Hornbill,Anorrhinus galeritus,bucerotiformes,bucerotidae,anorrhinus,"(Temminck, 1831)",6.9 years,"1,800 metres",Decreasing,Forest,Near Threatened,Bushy-crested Hornbill,https://www.iucnredlist.org/species/22682485/177973137
0,Austen's Brown Hornbill,Anorrhinus austeni,bucerotiformes,bucerotidae,anorrhinus,"Jerdon, 1872",11.1 years,"1,800 metres",Decreasing,Forest,Near Threatened,Austen's Brown Hornbill,https://www.iucnredlist.org/species/22731941/131871758
0,Tickell's Brown Hornbill,Anorrhinus tickelli,bucerotiformes,bucerotidae,anorrhinus,"(Blyth, 1855)",5.8 years,"1,500 metres",Decreasing,Forest,Near Threatened,"Tickell's Brown Hornbill, Brown Hornbill",https://www.iucnredlist.org/species/22731946/183158357
0,Indian Grey Hornbill,Ocyceros birostris,bucerotiformes,bucerotidae,ocyceros,"(Scopoli, 1786)",5.8 years,"1,500 metres",Stable,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Indian Grey Hornbill, Indian Grey-Hornbill",https://www.iucnredlist.org/species/22682429/184951065
0,Malabar Grey Hornbill,Ocyceros griseus,bucerotiformes,bucerotidae,ocyceros,"(Latham, 1790)",5.5 years,"1,500 metres",Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,"Malabar Grey Hornbill, Malabar Grey-Hornbill",https://www.iucnredlist.org/species/22682421/182384253
0,Sri Lanka Grey Hornbill,Ocyceros gingalensis,bucerotiformes,bucerotidae,ocyceros,"(Shaw, 1811)",5.54 years,"1,200 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,"Sri Lanka Grey Hornbill, Ceylon Grey-Hornbill",https://www.iucnredlist.org/species/22682425/184955003
0,Black Hornbill,Anthracoceros malayanus,bucerotiformes,bucerotidae,anthracoceros,"(Raffles, 1822)",9.2 years,200 metres,Decreasing,Forest,Vulnerable,Black Hornbill,https://www.iucnredlist.org/species/22682441/132372259
0,Sulu Hornbill,Anthracoceros montani,bucerotiformes,bucerotidae,anthracoceros,"(Oustalet, 1880)",5.8 years,,Decreasing,Forest,Critically Endangered,Sulu Hornbill,https://www.iucnredlist.org/species/22682447/178062684
0,Malabar Pied Hornbill,Anthracoceros coronatus,bucerotiformes,bucerotidae,anthracoceros,"(Boddaert, 1783)",9.7 years,,Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,"Malabar Pied Hornbill, Malabar Pied-Hornbill",https://www.iucnredlist.org/species/22682433/92945240
0,Oriental Pied Hornbill,Anthracoceros albirostris,bucerotiformes,bucerotidae,anthracoceros,"(Shaw & Nodder, 1807)",6.1 years,700 metres,Stable,"Forest, Savanna, Artificial/Terrestrial",Least Concern,"Oriental Pied Hornbill, Oriental Pied-Hornbill",https://www.iucnredlist.org/species/22682437/184925767
0,Palawan Hornbill,Anthracoceros marchei,bucerotiformes,bucerotidae,anthracoceros,"Oustalet, 1885",7.6 years,900 metres,Decreasing,"Forest, Artificial/Terrestrial",Vulnerable,Palawan Hornbill,https://www.iucnredlist.org/species/22682444/205515479
0,Rufous-necked Hornbill,Aceros nipalensis,bucerotiformes,bucerotidae,aceros,"(Hodgson, 1829)",9.4 years,"2,400 metres",Decreasing,Forest,Vulnerable,"Rufous-necked Hornbill, Rufous-cheeked Hornbill",https://www.iucnredlist.org/species/22682510/176267243
0,Wrinkled Hornbill,Rhabdotorrhinus corrugatus,bucerotiformes,bucerotidae,rhabdotorrhinus,"(Temminck, 1832)",19 years,30 metres,Decreasing,Forest,Endangered,Wrinkled Hornbill,https://www.iucnredlist.org/species/22682514/132244524
0,Sulawesi Hornbill,Rhabdotorrhinus exarhatus,bucerotiformes,bucerotidae,rhabdotorrhinus,"(Temminck, 1823)",19.4 years,650 metres,Decreasing,Forest,Vulnerable,Sulawesi Hornbill,https://www.iucnredlist.org/species/22682504/117181682
0,Writhed Hornbill,Rhabdotorrhinus leucocephalus,bucerotiformes,bucerotidae,rhabdotorrhinus,"(Vieillot, 1816)",7.76 years,"1,000 metres",Decreasing,Forest,Near Threatened,Writhed Hornbill,https://www.iucnredlist.org/species/22682522/184689600
0,Rufous-headed Hornbill,Rhabdotorrhinus waldeni,bucerotiformes,bucerotidae,rhabdotorrhinus,"(Sharpe, 1877)",19 years,"1,200 metres",Decreasing,Forest,Critically Endangered,"Rufous-headed Hornbill, Walden's Hornbill, Writhed-billed Hornbill",https://www.iucnredlist.org/species/22682517/125519634
0,Visayan Hornbill,Penelopides panini,bucerotiformes,bucerotidae,penelopides,"(Boddaert, 1783)",10.4 years,"1,500 metres",Decreasing,"Forest, Grassland",Endangered,"Visayan Hornbill, Tarictic Hornbill",https://www.iucnredlist.org/species/22682494/184683355
0,Mindanao Hornbill,Penelopides affinis,bucerotiformes,bucerotidae,penelopides,"Tweeddale, 1877",7.75 years,900 metres,Decreasing,Forest,Least Concern,Mindanao Hornbill,https://www.iucnredlist.org/species/61623294/184679044
0,Mindoro Hornbill,Penelopides mindorensis,bucerotiformes,bucerotidae,penelopides,"Steere, 1890",7.75 years,"1,000 metres",Decreasing,"Forest, Grassland",Endangered,Mindoro Hornbill,https://www.iucnredlist.org/species/22682491/184680868
0,Luzon Hornbill,Penelopides manillae,bucerotiformes,bucerotidae,penelopides,"(Boddaert, 1783)",6.49 years,900 metres,Decreasing,"Forest, Grassland, Wetlands (inland)",Least Concern,Luzon Hornbill,https://www.iucnredlist.org/species/22682488/184676809
0,Knobbed Hornbill,Rhyticeros cassidix,bucerotiformes,bucerotidae,rhyticeros,"(Temminck, 1823)",19 years,"1,800 metres",Decreasing,Forest,Vulnerable,"Knobbed Hornbill, Sulawesi Red-knobbed Hornbill",https://www.iucnredlist.org/species/22682525/117182222
0,Sumba Hornbill,Rhyticeros everetti,bucerotiformes,bucerotidae,rhyticeros,"(Rothschild, 1897)",8.4 years,950 metres,Decreasing,"Forest, Savanna",Endangered,Sumba Hornbill,https://www.iucnredlist.org/species/22682535/184201170
0,Wreathed Hornbill,Rhyticeros undulatus,bucerotiformes,bucerotidae,rhyticeros,"(Shaw, 1811)",19 years,"2,560 metres",Decreasing,Forest,Vulnerable,Wreathed Hornbill,https://www.iucnredlist.org/species/22682528/132400385
0,Plain-pouched Hornbill,Rhyticeros subruficollis,bucerotiformes,bucerotidae,rhyticeros,"(Blyth, 1843)",19 years,"1,000 metres",Decreasing,Forest,Vulnerable,Plain-pouched Hornbill,https://www.iucnredlist.org/species/22682541/117572163
0,Narcondam Hornbill,Rhyticeros narcondami,bucerotiformes,bucerotidae,rhyticeros,"Hume, 1873",7.2 years,700 metres,Stable,"Forest, Shrubland",Vulnerable,Narcondam Hornbill,https://www.iucnredlist.org/species/22682531/182554475
0,Papuan Hornbill,Rhyticeros plicatus,bucerotiformes,bucerotidae,rhyticeros,"(Forster, 1781)",8.68 years,"1,500 metres",Decreasing,Forest,Least Concern,"Papuan Hornbill, Blyth's Hornbill",https://www.iucnredlist.org/species/22682544/184674368
0,Common Hoopoe,Upupa epops,bucerotiformes,upupidae,upupa,"Linnaeus, 1758",2.8 years,"3,650 metres",Decreasing,"Savanna, Grassland, Artificial/Terrestrial",Least Concern,"Common Hoopoe, Hoopoe",https://www.iucnredlist.org/species/22682655/181836360
0,Madagascar Hoopoe,Upupa marginata,bucerotiformes,upupidae,upupa,"Cabanis & Heine, 1860",6 years,"1,500 metres",Stable,"Forest, Savanna, Grassland, Artificial/Terrestrial",Least Concern,Madagascar Hoopoe,https://www.iucnredlist.org/species/22729402/95014181
0,St Helena Hoopoe,Upupa antaios,bucerotiformes,upupidae,upupa,"Olson, 1975",6 years,,Unspecified,Forest,Extinct,St Helena Hoopoe,https://www.iucnredlist.org/species/22728670/94993541
0,Green Woodhoopoe,Phoeniculus purpureus,bucerotiformes,phoeniculidae,phoeniculus,"(Miller, 1784)",7 years,"2,000 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,"Green Woodhoopoe, Green Wood Hoopoe, Red-billed Wood Hoopoe",https://www.iucnredlist.org/species/22682667/92955567
0,Violet Woodhoopoe,Phoeniculus damarensis,bucerotiformes,phoeniculidae,phoeniculus,"(Ogilvie-Grant, 1901)",7 years,"1,500 metres",Decreasing,"Savanna, Shrubland, Wetlands (inland)",Least Concern,"Violet Woodhoopoe, Violet Wood Hoopoe",https://www.iucnredlist.org/species/22682673/92955974
0,Black-billed Woodhoopoe,Phoeniculus somaliensis,bucerotiformes,phoeniculidae,phoeniculus,"(Ogilvie-Grant, 1901)",7 years,"2,000 metres",Decreasing,"Forest, Shrubland, Wetlands (inland)",Least Concern,"Black-billed Woodhoopoe, Black-billed Wood Hoopoe, Grant's Wood Hoopoe",https://www.iucnredlist.org/species/22682678/92956165
0,White-headed Woodhoopoe,Phoeniculus bollei,bucerotiformes,phoeniculidae,phoeniculus,"(Hartlaub, 1858)",7 years,"3,200 metres",Decreasing,"Forest, Savanna",Least Concern,"White-headed Woodhoopoe, White-headed Wood Hoopoe",https://www.iucnredlist.org/species/22682684/92956360
0,Forest Scimitarbill,Rhinopomastus castaneiceps,bucerotiformes,phoeniculidae,rhinopomastus,"(Sharpe, 1871)",7 years,"1,500 metres",Decreasing,Forest,Least Concern,"Forest Scimitarbill, Forest Wood Hoopoe",https://www.iucnredlist.org/species/22682689/92956630
0,Black Scimitarbill,Rhinopomastus aterrimus,bucerotiformes,phoeniculidae,rhinopomastus,"(Stephens, 1826)",7 years,"2,000 metres",Decreasing,"Savanna, Shrubland",Least Concern,"Black Scimitarbill, Black Scimitar-bill, Black Wood Hoopoe",https://www.iucnredlist.org/species/22682698/92956857
0,Common Scimitarbill,Rhinopomastus cyanomelas,bucerotiformes,phoeniculidae,rhinopomastus,"(Vieillot, 1819)",7 years,"2,000 metres",Decreasing,"Forest, Savanna, Shrubland",Least Concern,"Common Scimitarbill, Common Scimitar-bill, Scimitarbill",https://www.iucnredlist.org/species/22682704/92957169
0,Abyssinian Scimitarbill,Rhinopomastus minor,bucerotiformes,phoeniculidae,rhinopomastus,"(Rüppell, 1845)",7 years,"2,000 metres",Decreasing,"Savanna, Shrubland, Grassland, Wetlands (inland)",Least Concern,"Abyssinian Scimitarbill, Abyssinian Scimitar-bill",https://www.iucnredlist.org/species/22682710/92957434
0,Red-bearded Bee-eater,Nyctyornis amictus,coraciiformes,meropidae,nyctyornis,"(Temminck, 1824)",6.2 years,"1,500 metres",Decreasing,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Red-bearded Bee-eater,https://www.iucnredlist.org/species/22683661/92994496
0,Blue-bearded Bee-eater,Nyctyornis athertoni,coraciiformes,meropidae,nyctyornis,"(Jardine & Selby, 1830)",6.2 years,"2,200 metres",Stable,"Forest, Artificial/Terrestrial",Least Concern,Blue-bearded Bee-eater,https://www.iucnredlist.org/species/22683664/92994720
0,Purple-bearded Bee-eater,Meropogon forsteni,coraciiformes,meropidae,meropogon,"Bonaparte, 1850",6.2 years,"1,850 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Purple-bearded Bee-eater,https://www.iucnredlist.org/species/22683667/130085350
0,White-fronted Bee-eater,Merops bullockoides,coraciiformes,meropidae,merops,"Smith, 1834",6.2 years,,Increasing,"Forest, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,White-fronted Bee-eater,https://www.iucnredlist.org/species/22683684/92995705
0,Red-throated Bee-eater,Merops bulocki,coraciiformes,meropidae,merops,"Vieillot, 1817",6 years,,Stable,"Forest, Savanna, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Red-throated Bee-eater,https://www.iucnredlist.org/species/22683680/92995375
0,Black-headed Bee-eater,Merops breweri,coraciiformes,meropidae,merops,"(Cassin, 1859)",6.2 years,,Decreasing,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial",Least Concern,Black-headed Bee-eater,https://www.iucnredlist.org/species/22683706/92997017
0,White-throated Bee-eater,Merops albicollis,coraciiformes,meropidae,merops,"Vieillot, 1817",6.2 years,"1,600 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Desert, Artificial/Terrestrial",Least Concern,White-throated Bee-eater,https://www.iucnredlist.org/species/22683714/92997462
0,Somali Bee-eater,Merops revoilii,coraciiformes,meropidae,merops,"Oustalet, 1882",6.2 years,,Increasing,"Savanna, Shrubland, Grassland, Desert, Marine Coastal/Supratidal, Artificial/Terrestrial",Least Concern,Somali Bee-eater,https://www.iucnredlist.org/species/22683710/92997263
0,Rosy Bee-eater,Merops malimbicus,coraciiformes,meropidae,merops,"Shaw, 1806",6.2 years,,Unknown,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Rosy Bee-eater,https://www.iucnredlist.org/species/22683764/92999447
0,Northern Carmine Bee-eater,Merops nubicus,coraciiformes,meropidae,merops,"Gmelin, 1788",6.2 years,,Decreasing,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Northern Carmine Bee-eater,https://www.iucnredlist.org/species/22683768/92999759
0,Southern Carmine Bee-eater,Merops nubicoides,coraciiformes,meropidae,merops,"Des Murs & Pucheran, 1846",6.2 years,,Decreasing,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Southern Carmine Bee-eater,https://www.iucnredlist.org/species/22683772/93000205
0,African Green Bee-eater,Merops viridissimus,coraciiformes,meropidae,merops,"Swainson, 1837",6.2 years,"1,250 metres",Increasing,"Forest, Savanna, Shrubland, Wetlands (inland), Desert, Artificial/Terrestrial",Least Concern,African Green Bee-eater,https://www.iucnredlist.org/species/22725888/119973529
0,Arabian Green Bee-eater,Merops cyanophrys,coraciiformes,meropidae,merops,"(Cabanis & Heine, 1860)",6.2 years,,Increasing,"Forest, Savanna, Shrubland, Wetlands (inland), Desert, Artificial/Terrestrial",Least Concern,Arabian Green Bee-eater,https://www.iucnredlist.org/species/22725894/155513969
0,Asian Green Bee-eater,Merops orientalis,coraciiformes,meropidae,merops,"Latham, 1802",6.2 years,"2,500 metres",Increasing,"Forest, Savanna, Shrubland, Wetlands (inland), Desert, Artificial/Terrestrial",Least Concern,"Asian Green Bee-eater, Green Bee-eater, Guêpier d'Orient, Little Green Bee-eater",https://www.iucnredlist.org/species/22725876/119972083
0,Chestnut-headed Bee-eater,Merops leschenaulti,coraciiformes,meropidae,merops,"Vieillot, 1817",6.2 years,,Increasing,"Forest, Shrubland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Chestnut-headed Bee-eater,https://www.iucnredlist.org/species/22683761/92999153
0,Blue-throated Bee-eater,Merops viridis,coraciiformes,meropidae,merops,"Linnaeus, 1758",6.2 years,670 metres,Stable,"Forest, Shrubland, Wetlands (inland), Marine Coastal/Supratidal, Artificial/Terrestrial",Least Concern,Blue-throated Bee-eater,https://www.iucnredlist.org/species/22725900/94905359
0,Rufous-crowned Bee-eater,Merops americanus,coraciiformes,meropidae,merops,"P. L. S. Müller, 1776",6.2 years,670 metres,Stable,"Forest, Shrubland, Wetlands (inland), Marine Coastal/Supratidal, Artificial/Terrestrial",Least Concern,Rufous-crowned Bee-eater,https://www.iucnredlist.org/species/22725908/94905658
0,Blue-tailed Bee-eater,Merops philippinus,coraciiformes,meropidae,merops,"Linnaeus, 1766",6.2 years,,Stable,"Forest, Wetlands (inland), Artificial/Terrestrial",Least Concern,Blue-tailed Bee-eater,https://www.iucnredlist.org/species/22683750/92998513
0,Olive Bee-eater,Merops superciliosus,coraciiformes,meropidae,merops,"Linnaeus, 1766",6.2 years,"1,500 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Marine Intertidal, Marine Coastal/Supratidal, Artificial/Terrestrial",Least Concern,"Olive Bee-eater, Blue-cheeked Bee-eater, Olive Bee-eater",https://www.iucnredlist.org/species/22683744/92998077
0,Blue-cheeked Bee-eater,Merops persicus,coraciiformes,meropidae,merops,"Pallas, 1773",6.2 years,"2,200 metres",Stable,"Forest, Savanna, Grassland, Wetlands (inland), Desert, Marine Coastal/Supratidal, Artificial/Terrestrial, Artificial/Aquatic & Marine",Least Concern,Blue-cheeked Bee-eater,https://www.iucnredlist.org/species/22683740/155514718
0,European Bee-eater,Merops apiaster,coraciiformes,meropidae,merops,"Linnaeus, 1758",6.5 years,"2,400 metres",Stable,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,"European Bee-eater, Bee-eater",https://www.iucnredlist.org/species/22683756/155512816
0,Rainbow Bee-eater,Merops ornatus,coraciiformes,meropidae,merops,"Latham, 1801",6.2 years,,Stable,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial",Least Concern,Rainbow Bee-eater,https://www.iucnredlist.org/species/22683753/92998888
0,Böhm's Bee-eater,Merops boehmi,coraciiformes,meropidae,merops,"Reichenow, 1882",6.2 years,,Stable,"Forest, Savanna, Shrubland",Least Concern,Böhm's Bee-eater,https://www.iucnredlist.org/species/22683728/92997884
0,Swallow-tailed Bee-eater,Merops hirundineus,coraciiformes,meropidae,merops,"Lichtenstein, 1793",6.2 years,,Stable,"Forest, Savanna, Shrubland, Grassland",Least Concern,Swallow-tailed Bee-eater,https://www.iucnredlist.org/species/22683702/92996665
0,Ethiopian Bee-eater,Merops lafresnayii,coraciiformes,meropidae,merops,"Guérin-Méneville, 1843",6.2 years,"3,200 metres",Stable,"Forest, Grassland, Artificial/Terrestrial",Least Concern,Ethiopian Bee-eater,https://www.iucnredlist.org/species/61627085/95172692
0,Cinnamon-chested Bee-eater,Merops oreobates,coraciiformes,meropidae,merops,"(Sharpe, 1892)",6.2 years,"3,000 metres",Unknown,"Forest, Grassland, Artificial/Terrestrial",Least Concern,"Cinnamon-chested Bee-eater, Cinnamon-breasted Bee-eater",https://www.iucnredlist.org/species/22683697/92996442
0,Blue-breasted Bee-eater,Merops variegatus,coraciiformes,meropidae,merops,"Vieillot, 1817",6.2 years,"2,100 metres",Stable,"Forest, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Blue-breasted Bee-eater,https://www.iucnredlist.org/species/61627052/95172403
0,Little Bee-eater,Merops pusillus,coraciiformes,meropidae,merops,"Müller, 1776",6 years,,Decreasing,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,Little Bee-eater,https://www.iucnredlist.org/species/22683688/92995977
0,Black Bee-eater,Merops gularis,coraciiformes,meropidae,merops,"Shaw, 1798",6.2 years,,Stable,"Forest, Savanna, Wetlands (inland), Artificial/Terrestrial",Least Concern,Black Bee-eater,https://www.iucnredlist.org/species/22683670/92995112
0,Blue-headed Bee-eater,Merops muelleri,coraciiformes,meropidae,merops,"(Cassin, 1857)",6.2 years,"1,200 metres",Decreasing,"Forest, Artificial/Terrestrial",Least Concern,Blue-headed Bee-eater,https://www.iucnredlist.org/species/22736507/95136124
0,Blue-moustached Bee-eater,Merops mentalis,coraciiformes,meropidae,merops,"Cabanis, 1889",3.1 years,"1,200 metres",Decreasing,"Forest, Artificial/Terrestrial",Near Threatened,Blue-moustached Bee-eater,https://www.iucnredlist.org/species/22736513/193840219
0,Purple Roller,Coracias naevius,coraciiformes,coraciidae,coracias,"Daudin, 1800",5.6 years,"1,300 metres",Decreasing,"Savanna, Shrubland, Grassland, Rocky areas (eg. inland cliffs, mountain peaks), Artificial/Terrestrial",Least Concern,"Purple Roller, Purple Roller",https://www.iucnredlist.org/species/22682892/92967155
0,Indian Roller,Coracias benghalensis,coraciiformes,coraciidae,coracias,"(Linnaeus, 1758)",5.6 years,,Increasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Indian Roller,https://www.iucnredlist.org/species/22725914/94905872
0,Indochinese Roller,Coracias affinis,coraciiformes,coraciidae,coracias,"McClelland, 1839",5.6 years,,Increasing,"Forest, Savanna, Artificial/Terrestrial",Least Concern,Indochinese Roller,https://www.iucnredlist.org/species/22725924/94906187
0,Purple-winged Roller,Coracias temminckii,coraciiformes,coraciidae,coracias,"(Vieillot, 1819)",5.6 years,"1,150 metres",Decreasing,"Forest, Savanna, Shrubland, Artificial/Terrestrial",Least Concern,Purple-winged Roller,https://www.iucnredlist.org/species/22682905/130084513
0,Racquet-tailed Roller,Coracias spatulatus,coraciiformes,coraciidae,coracias,"Trimen, 1880",5.6 years,"1,300 metres",Decreasing,"Forest, Savanna",Least Concern,Racquet-tailed Roller,https://www.iucnredlist.org/species/22682883/92966925
0,Lilac-breasted Roller,Coracias caudatus,coraciiformes,coraciidae,coracias,"Linnaeus, 1766",5.6 years,,Stable,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,Lilac-breasted Roller,https://www.iucnredlist.org/species/22682874/92966607
0,Abyssinian Roller,Coracias abyssinicus,coraciiformes,coraciidae,coracias,"Hermann, 1783",5.6 years,850 metres,Increasing,"Forest, Savanna, Shrubland, Grassland, Wetlands (inland), Artificial/Terrestrial",Least Concern,Abyssinian Roller,https://www.iucnredlist.org/species/22682865/92966179
0,European Roller,Coracias garrulus,coraciiformes,coraciidae,coracias,"Linnaeus, 1758",5.6 years,"2,400 metres",Decreasing,"Forest, Savanna, Shrubland, Grassland, Artificial/Terrestrial",Least Concern,"European Roller, Roller",https://www.iucnredlist.org/species/22682860/154424974
