,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,straightbilled-earthcreeper,LC - Least concern,Straight billed Earthcreeper,"Upucerthia ruficaudus, Upucerthia ruficauda",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Ochetorhynchus,South America,s Peru to c Chile and w Argentina,https://dibird.com/species/straightbilled-earthcreeper/,-
0,straightbilled-hermit,LC - Least concern,"Straight billed Hermit, Bourcier's Hermit",Trochilus bourcieri,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Phaethornis,South America,n Amazonia,https://dibird.com/species/straightbilled-hermit/,-
0,straightbilled-reedhaunter,NT - Near threatened,"Straight-billed Reed-haunter, Straight billed Reedhaunter",Limnornis rectirostris,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Limnoctites,South America,"ne Argentina, s Uruguay and s Brazil",https://dibird.com/species/straightbilled-reedhaunter/,-
0,straightbilled-woodcreeper,LC - Least concern,,"Dendropex picus, Oriolus picus, Xiphorhynchus picus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Dendroplex,"South America, Middle America",Panama to e Brazil,https://dibird.com/species/straightbilled-woodcreeper/,-
0,stranecks-tyrannulet,LC - Least concern,Gray-crowned Tyrannulet,,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Serpophaga,South America,"cw, nw Argentina",https://dibird.com/species/stranecks-tyrannulet/,"Bolivia, n Argentina, w Uruguay and Paraguay; Brazil?"
0,strange-weaver,LC - Least concern,Alien Weaver,"Sitagra aliena, Ploceus schubotzi",Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Africa,"sw Uganda, e DR Congo, Rwanda and Burundi",https://dibird.com/species/strange-weaver/,-
0,strangetailed-tyrant,VU - Vulnerable,Strange tailed Tyrant,"Alectrurus risorius, Muscicapa risora, Yetapa risora, Alectrurus risoria, Yetapa risoria",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Alectrurus,South America,"s Paraguay, ne Argentina and Uruguay",https://dibird.com/species/strangetailed-tyrant/,-
0,strawbacked-tanager,VU - Vulnerable,"Green-throated Tanager, Straw backed Tanager, Geen-throated Tanager","Tangara argyrofenges, Calliste argyrofenges",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Stilpnia,South America,"Ecuador, Peru and Bolivia",https://dibird.com/species/strawbacked-tanager/,-
0,strawheaded-bulbul,EN - Endangered,"Straw-crowned Bulbul, Yellow-crowned Bulbul, Star-crowned Bulbul, Straw headed Bulbul",Sturnus [] zeylanicus,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,Malay Pen. to Borneo,https://dibird.com/species/strawheaded-bulbul/,-
0,strawnecked-ibis,LC - Least concern,"Strawnecked Ibis, Letter-bird, Farmer's Friend, Dry-weather Bird, Straw necked Ibis","Ibis spinicollis, Carphibis spinicollis",Pelicans and relatives / Pelecaniformes,"Ibises, Spoonbills / Threskiornithidae",Threskiornis,Australasia,sc New Guinea and Australia,https://dibird.com/species/strawnecked-ibis/,-
0,strawtailed-whydah,LC - Least concern,"Straw-tailed Widow, Straw tailed Whydah, Fischer's Whydah, Fischer's Pin-tailed Whydah",Linura fischeri,Perching Birds / Passeriformes,"Indigobirds, Whydahs / Viduidae",Vidua,Africa,"South Sudan, Ethiopia and Somalia to Tanzania",https://dibird.com/species/strawtailed-whydah/,-
0,streakbacked-antshrike,LC - Least concern,"Streak backed Antshrike, Tepui Antshrike",,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Thamnophilus,South America,nc Amazonia,https://dibird.com/species/streakbacked-antshrike/,-
0,streakbacked-canastero,LC - Least concern,Streak backed Canastero,"Thripophaga wyatti, Synallaxis wyatti",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Asthenes,South America,Venezuela to Peru,https://dibird.com/species/streakbacked-canastero/,-
0,streakbacked-oriole,LC - Least concern,"Scarlet-headed Oriole, Streaked-back Oriole, Flame-headed Oriole",Psarocolius pustulatus,Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Icterus,Middle America,widespread,https://dibird.com/species/streakbacked-oriole/,-
0,streakbacked-titspinetail,LC - Least concern,"Streaked tit-spintail, Streaked Tit-Spinetail, Streaked Tit Spinetail, Streaked-backed Tit Spinetail",Synallaxis striata,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Leptasthenura,South America,w Peru to nw Chile,https://dibird.com/species/streakbacked-titspinetail/,-
0,streakbreasted-bulbul,EN - Endangered,"Siquijor Bulbul, Streak breasted Bulbul, Slaty-crowned Bulbul, Mottled-breasted Bulbul, Mottle-breasted Bulbul","Iole siquijorensis, Ixos siquijorensis",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Hypsipetes,Oriental Region,Philippines,https://dibird.com/species/streakbreasted-bulbul/,-
0,streakbreasted-fantail,LC - Least concern,"Van Ooort's Fantail, Buru Rufous Fantail, Seram Rufous Fantail, Tanimbar Fantail, Ceram Rufous Fantail, Ceram Fantail, Streaky-breasted Fantail, Streaky breasted Fantail, Seram Fantail",,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,Seram I.,https://dibird.com/species/streakbreasted-fantail/,-
0,streakbreasted-honeyeater,LC - Least concern,"Streaky-breasted Honeyeater, Temminck's Honeyeater, Reticulated Honeyeater, Streaky breasted Honeyeater","Microptilotis reticulatus, Meliphaga reticulata, Lichenostomus reticulatus",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Territornis,Australasia,Lesser Sundas,https://dibird.com/species/streakbreasted-honeyeater/,-
0,streakbreasted-jungle-flycatcher,NT - Near threatened,"Streaky-breasted Jungle-Flycatcher, Moluccan Jungle-Flycatcher, Buru Jungle Flycatcher, Streaky-breasted Flycatcher, Buru Jungle-Flycatcher, Streaky breasted Jungle Flycatcher, Streaky-breasted Jungle Flycatcher, Streak-breasted Jungle Flycatcher","Microeca addita, Rhinomyias addita, Rhinomyias additus",Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Eumyias,Australasia,Buru (c Moluccas),https://dibird.com/species/streakbreasted-jungle-flycatcher/,-
0,streakbreasted-scimitar-babbler,LC - Least concern,"Streak-breasted Scimitar-babbler, Rufous-necked scimitar babbler",Pomatorhinus] ruficollis,Perching Birds / Passeriformes,"Babblers, Scimitar Babblers / Timaliidae",Pomatorhinus,Oriental Region,Himalayas to s China,https://dibird.com/species/streakbreasted-scimitar-babbler/,-
0,streakbreasted-treehunter,LC - Least concern,"Streaked Automolus, Streak-breasted Leafgleaner, Streak breasted Treehunter",Philydor rufobrunneus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Thripadectes,Middle America,Costa Rica and w Panama,https://dibird.com/species/streakbreasted-treehunter/,-
0,streakbreasted-woodpecker,LC - Least concern,"Burmese Scaly-bellied Woodpecker, Burmese scaly-breasted woodpecker, Streak breasted Woodpecker",,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picus,Oriental Region,Myanmar to Malay Pen.,https://dibird.com/species/streakbreasted-woodpecker/,-
0,streakcapped-antwren,LC - Least concern,"Streak-capped antbird, Streak capped Antwren",Myiothera maculata,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Terenura,South America,"e Paraguay, ne Argentina and se Brazil",https://dibird.com/species/streakcapped-antwren/,-
0,streakcapped-spinetail,LC - Least concern,Streak capped Spinetail,"Siptornis hellmayri, Certhiaxis hellmayri",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Cranioleuca,South America,n Colombia,https://dibird.com/species/streakcapped-spinetail/,-
0,streakcapped-treehunter,LC - Least concern,Streak capped Treehunter,,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Thripadectes,South America,n Venezuela to n Ecuador,https://dibird.com/species/streakcapped-treehunter/,-
0,streakchested-antpitta,LC - Least concern,Spectacled Antpitta,Grallaria perspicillata,Perching Birds / Passeriformes,Antpittas / Grallariidae,Hylopezus,"South America, Middle America",e Honduras to nw Ecuador,https://dibird.com/species/streakchested-antpitta/,-
0,streakcrowned-antvireo,LC - Least concern,"Streaked Antvireo, Streak crowned Antvireo, Streaked-crowned Antvireo",,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Dysithamnus,Middle America,se Honduras to Costa Rica,https://dibird.com/species/streakcrowned-antvireo/,-
0,streakeared-bulbul,NE - Not evaluated,Streak-eared Bulbul (conradi),Criniger conradi,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Pycnonotus,Oriental Region,"Thailand and n, c Malay Pen. to s Indochina",https://dibird.com/species/streakeared-bulbul/,-
0,streaked-barwing,LC - Least concern,"Streaked Barwing (souliei), Streaked Barwing (nominate)",,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Actinodura,Oriental Region,sc China to nw Vietnam,https://dibird.com/species/streaked-barwing/,-
0,streaked-berrypecker,LC - Least concern,"Green Berrypecker, Striated Berrypecker",,Perching Birds / Passeriformes,"Berrypeckers, Longbills / Melanocharitidae",Melanocharis,Australasia,"c, e New Guinea",https://dibird.com/species/streaked-berrypecker/,-
0,streaked-bowerbird,LC - Least concern,"Orange-crested Gardener, Striped Gardener Bowerbird, Eastern Bowerbird, Striped Bowerbird, Orange-crested Bowerbird",Amblyornis subularis,Perching Birds / Passeriformes,Bowerbirds / Ptilonorhynchidae,Amblyornis,Australasia,se New Guinea,https://dibird.com/species/streaked-bowerbird/,-
0,streaked-bulbul,NT - Near threatened,,H [ypsipetes]. malaccensis,Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Ixos,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/streaked-bulbul/,-
0,streaked-fantail,LC - Least concern,"Speckled Fantail, Spotted Fantail",Rhipidura spilodera,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Pacific ocean,Fiji Is. to New Caledonia,https://dibird.com/species/streaked-fantail/,-
0,streaked-flycatcher,LC - Least concern,Solitary Flycatcher,Muscicapa maculata,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiodynastes,"South America, Middle America",e Mexico to Uruguay,https://dibird.com/species/streaked-flycatcher/,-
0,streaked-laughingthrush,LC - Least concern,,"Cinclosoma lineatum, Garrulax lineatus, Strophocincla lineata",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Trochalopteron,Eurasia,e Uzbekistan to n Pakistan,https://dibird.com/species/streaked-laughingthrush/,-
0,streaked-rosefinch,LC - Least concern,"Eastern Great Rosefinch, Crimson-eared Great Rosefinch, Streaked Great Rosefinch, Crimson-eared Rosefinch",Rubicilla rubicilloides,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Carpodacus,Oriental Region,Himalayas and China,https://dibird.com/species/streaked-rosefinch/,-
0,streaked-saltator,LC - Least concern,,,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Saltator,"South America, Middle America",Costa Rica to Peru,https://dibird.com/species/streaked-saltator/,-
0,streaked-scrub-warbler,LC - Least concern,"Streaked Scrub-Warbler, Scrub-Warbler, Scrub Warbler, Levant Scrub Warbler",Malurus inquietus,Perching Birds / Passeriformes,Streaked Scrub Warbler / Scotocercidae,Scotocerca,Eurasia,"sc, also n Africa",https://dibird.com/species/streaked-scrub-warbler/,-
0,streaked-shearwater,NT - Near threatened,"Streak-headed Shearwater, White-fronted Shearwater, White-faced Shearwater, Streak-headed Shearwatwer, Streaker shearwater","Procellaria leucomelas, Puffinus leucomelas, Calonectes leucomelas",Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Calonectris,Pacific ocean,w,https://dibird.com/species/streaked-shearwater/,-
0,streaked-spiderhunter,LC - Least concern,Streaked spider hunter,Cinnyris magna,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Arachnothera,Oriental Region,Himalayas to s Vietnam,https://dibird.com/species/streaked-spiderhunter/,-
0,streaked-tuftedcheek,LC - Least concern,Tuftedcheek,"Anabates boissonneautii, Pseudocolaptes boissonneauii",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Pseudocolaptes,South America,nw Venezuela to c Bolivia,https://dibird.com/species/streaked-tuftedcheek/,-
0,streaked-weaver,LC - Least concern,"Striated Weaver, Streaked Weaver Bird, Streaked Weaverbird, Manyar Weaver","Fringilla manyar, Oloceus manyar",Perching Birds / Passeriformes,"Weavers, Widowbirds / Ploceidae",Ploceus,Oriental Region,widespread,https://dibird.com/species/streaked-weaver/,-
0,streaked-wrenbabbler,LC - Least concern,Streak-throated Wren-Babbler,"Turdinus brevicaudatus, T [urdinus]. brevicaudatus, Napothera brevicaudata",Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Gypsophila,Oriental Region,Southeast Asia,https://dibird.com/species/streaked-wrenbabbler/,-
0,streaked-xenops,LC - Least concern,,Xenops rutilus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Xenops,"South America, Middle America",Costa Rica to Venezuela and Bolivia,https://dibird.com/species/streaked-xenops/,-
0,streakfronted-thornbird,LC - Least concern,Streak fronted Thornbird,Anumbius striaticeps,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Phacellodomus,South America,s Peru to n Argentina,https://dibird.com/species/streakfronted-thornbird/,-
0,streakheaded-antbird,LC - Least concern,,Drymophila caudata striaticeps,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Drymophila,South America,"w, c Colombia, Ecuador, Peru and Bolivia along the main Andean cordillera",https://dibird.com/species/streakheaded-antbird/,-
0,streakheaded-honeyeater,LC - Least concern,"Streak headed Honeyeater, Streak-capped Honeyeater","Pyncopygius stictocephalus, Pycnonotus (?) stictocephalus",Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Pycnopygius,Australasia,New Guinea,https://dibird.com/species/streakheaded-honeyeater/,-
0,streakheaded-mannikin,NE - Not evaluated,"Streak-headed Munia, Streak headed Munia, Streak-headed Munia (Streak-headed), Streaked Munia","Munia tristissima, Lonchura tristissima",Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Mayrimunia,Australasia,New Guinea,https://dibird.com/species/streakheaded-mannikin/,-
0,streakheaded-whiteeye,LC - Least concern,"Streak-headed Ibon, Scaly-headed White-eye, Celebes Mountain White-eye, Celebes Gray-throated White-eye, Streaky-headed White-eye, Scaly-crowned White-eye, Celebes Grey-throated White-eye, Streaky headed White eye","Chlorocharis squamiceps, Lophozosterops squamiceps",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Heleia,Australasia,Sulawesi,https://dibird.com/species/streakheaded-whiteeye/,-
0,streakheaded-woodcreeper,LC - Least concern,"Souleyet's Woodcreeper, Souleyet's Woodhewer, Thinbilled Woodhewer, Thin-billed Woodhewer, Streak headed Woodcreeper","Dendrocolaptes souleyetii, Lepidocoalptes souleyetii",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Lepidocolaptes,"South America, Middle America",w Mexico to Guyana and nw Peru,https://dibird.com/species/streakheaded-woodcreeper/,-
0,streaknecked-flycatcher,LC - Least concern,Streak necked Flycatcher,M [uscicapa] striaticollis,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Mionectes,South America,Colombia to n Bolivia,https://dibird.com/species/streaknecked-flycatcher/,-
0,streakthroated-barwing,LC - Least concern,"Streak-throated Barwing (nominate), Streak-throated Barwing (waldeni)",,Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Actinodura,Oriental Region,"ne India, Myanmar",https://dibird.com/species/streakthroated-barwing/,-
0,streakthroated-bush-tyrant,LC - Least concern,"Streak-throated Bush-tyrant, Streak-throated Bush-Tyrant, Streak throated Bush Tyrant",Taenioptera striaticollis,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiotheretes,South America,w Venezuela to nw Argentina,https://dibird.com/species/streakthroated-bush-tyrant/,-
0,streakthroated-canastero,LC - Least concern,Streak throated Canastero,"Synallaxis humilis, Thripophaga humilis",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Asthenes,South America,Peru and n Bolivia,https://dibird.com/species/streakthroated-canastero/,-
0,streakthroated-hermit,LC - Least concern,,Phaetornis [sic] rupurumii,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Phaethornis,South America,"n, e Amazonia",https://dibird.com/species/streakthroated-hermit/,-
0,streakthroated-swallow,LC - Least concern,"Streak-throated Cliff-Swallow, Indian Swallow, Indian Cliff Swallow, Idian cliff swallow, Indian Cliff-Swallow",Hirundo fluvicola,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Petrochelidon,Oriental Region,"ne Afghanistan, Pakistan and India",https://dibird.com/species/streakthroated-swallow/,-
0,streakthroated-woodpecker,LC - Least concern,"Little scaly-bellied green woodpecker, Scaly-bellied Woodpecker, Little Scaly-bellied Green Woodpeck, Little Scaly-bellied Woodpecker, Scaly-throated woodpecker, Streak-throated Green Woodpecker, Small Scaly-bellied Woodpecker, Streak throated Woodpecker","Picus myrmecophoneus, Brachylophus xanthopygaeus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Picus,Oriental Region,India and Nepal to s Thailand and Cambodia,https://dibird.com/species/streakthroated-woodpecker/,-
0,streaky-seedeater,LC - Least concern,"Streaky Serin, Yellow-browed Seedeater, Streaky Seed-eater","Pyrrhula striolata, Serinus striolatus",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Crithagra,Africa,e,https://dibird.com/species/streaky-seedeater/,-
0,streakybreasted-flufftail,LC - Least concern,"Streaky-breasted Pygmy-Crake, Boehm's Crake, Bohm's Flufftail, Streaky-breasted Crake, Streakybreasted Flufftail, Böhm's Flufftail, Streak-breasted Flufftail, Streaky-breasted Pygmy Crake, Streaky breasted Flufftail, Kenya Streaky-breasted Flufftail, Guinea Streaky-breasted Flufftail, Boehm's Flufftail","Sarothrura bã¶hmi, Sarothrura böhmi, Coturnicops boehmi, Sarothrura bohmi","Cranes, Rails and relatives / Gruiformes",Flufftails / Sarothruridae,Sarothrura,Africa,Cameroon to Kenya and south to Zimbabwe,https://dibird.com/species/streakybreasted-flufftail/,-
0,streakybreasted-spiderhunter,LC - Least concern,Grey-breasted Spiderhunter,Cinnyris affinis,Perching Birds / Passeriformes,Sunbirds / Nectariniidae,Arachnothera,Oriental Region,Java and Bali,https://dibird.com/species/streakybreasted-spiderhunter/,-
0,streakyheaded-seedeater,LC - Least concern,"Streaky-headed Seedeater (Streaky-headed), Streaky-headed Serin, Streak-headed Seedeater, Straky-headed Seedeater, Streakyheaded Canary, Streaky-headed Canary, Streaky headed Seedeater","Linaria gularis, Serinus gularis",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Crithagra,Africa,"sc, s",https://dibird.com/species/streakyheaded-seedeater/,-
0,streamertailed-tyrant,LC - Least concern,"Streameer-tailed tyrant, Streamer tailed Tyrant",Muscicapa yetapa,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Gubernetes,South America,"n Bolivia, e Bolivia and c Brazil to ne Argentina",https://dibird.com/species/streamertailed-tyrant/,-
0,stresemanns-bristlefront,CR - Critically endangered,,,Perching Birds / Passeriformes,Tapaculos / Rhinocryptidae,Merulaxis,South America,e Brazil,https://dibird.com/species/stresemanns-bristlefront/,-
0,stresemanns-bushcrow,EN - Endangered,"Ethiopian Bush Crow, Stresemann's Bush-Crow, Abyssinian Bush Crow, Ethiopian Bushcrow, Bush-Crow, Stresemann's Bush Crow, Bush Crow, Zavattariornis, Abyssinian Bush-Crow, Abyssinian Pie, Ethiopian Bush-Crow",,Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Zavattariornis,Africa,Ethiopia,https://dibird.com/species/stresemanns-bushcrow/,-
0,striated-antbird,LC - Least concern,,Formicivora devillei,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Drymophila,South America,"s, sw Amazonia",https://dibird.com/species/striated-antbird/,-
0,striated-antthrush,LC - Least concern,"Noble Antthrush, Striated Ant-thrush",,Perching Birds / Passeriformes,Antthrushes / Formicariidae,Chamaeza,South America,"w, c Amazonia",https://dibird.com/species/striated-antthrush/,-
0,striated-babbler,LC - Least concern,Earle's Babbler,"Turdoides earlei, Turdoides earli, M [alacocercus]. earlei",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Argya,Oriental Region,Pakistan to Myanmar,https://dibird.com/species/striated-babbler/,-
0,striated-bulbul,LC - Least concern,"Striped Bulbul, Striated Green Bulbul","Tricophorus striatus, Pycnonotus striatus",Perching Birds / Passeriformes,Bulbuls / Pycnonotidae,Alcurus,Oriental Region,e Himalayas to n Vietnam,https://dibird.com/species/striated-bulbul/,-
0,striated-caracara,NT - Near threatened,"Forster's Caracara, Forest's caracara, Johnny-Rook",Falco australis,Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Phalcoboenus,South America,s islands,https://dibird.com/species/striated-caracara/,-
0,striated-earthcreeper,LC - Least concern,,Upucerthia serrana,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Geocerthia,South America,Peru,https://dibird.com/species/striated-earthcreeper/,-
0,striated-fieldwren,LC - Least concern,"Fieldwren, Field Wren, Striated Field-Wren, Striated Calamanthus, Striated Field Wren","Anthus fuliginosus, Sericornis fuliginosus",Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Calamanthus,Australasia,se Australia,https://dibird.com/species/striated-fieldwren/,-
0,striated-grassbird,LC - Least concern,"Striated Marsh-Warbler, Striated Canegrass Warbler, Striated Marsh Warbler, Striated Canegrass-Warbler, Striated Warbler",,Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Megalurus,Oriental Region,widespread,https://dibird.com/species/striated-grassbird/,-
0,striated-grasswren,LC - Least concern,Striated Grasswren (nominate),Dasyornis striatus,Perching Birds / Passeriformes,Australasian Wrens / Maluridae,Amytornis,Australasia,c Australia,https://dibird.com/species/striated-grasswren/,-
0,striated-heron,LC - Least concern,"Little Mangrove Heron, Green-backed Heron, Anthony's green Heron, Frazar's green Heron, Little Heron, Greenbacked Heron, Fly-up-the-creek, Little Green Heron, Mangrove-Bittern, Green Heron, Mangrove Heron, shitpoke, Eastern green Heron, Shite-poke","Butorides striatus, Ardeola striata, Ardeola striatus, Ardea striata",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Butorides,"Africa, South America, Australasia, Eurasia",widespread,https://dibird.com/species/striated-heron/,-
0,striated-laughingthrush,LC - Least concern,"Striated Laughing-thrush, Striated Laughing Thrush","Garrulus [sic] striatus, Garrulax striatus",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Grammatoptila,Oriental Region,Himalayas to Myanmar,https://dibird.com/species/striated-laughingthrush/,-
0,striated-lorikeet,NE - Not evaluated,"Yellow Streaked Lory, Yellow-streaked Lorikeet, Streaked Lorikeet","Charmosynopsis multistriata, Glossopsitta multistriata, Charmosyna multistriata",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Synorhacma,Australasia,New Guinea,https://dibird.com/species/striated-lorikeet/,-
0,striated-pardalote,LC - Least concern,"Yellow-tipped Pardalote, Striated Pardalote (Yellow-tipped)",Pipra striata,Perching Birds / Passeriformes,Pardalotes / Pardalotidae,Pardalotus,Australasia,Australia,https://dibird.com/species/striated-pardalote/,-
0,striated-softtail,VU - Vulnerable,Striated Soft-tail,Anabates macrourus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Thripophaga,South America,se Brazil,https://dibird.com/species/striated-softtail/,-
0,striated-starling,LC - Least concern,"New Caledonian Starling, Loyalty Starling, Glossy Starling","Coracias striata, Aplonis striatus",Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Aplonis,Australasia,New Caledonia including Loyalty Is.,https://dibird.com/species/striated-starling/,-
0,striated-swallow,NE - Not evaluated,Greater striated swallow,Hirundo striolata,Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Cecropis,Oriental Region,widespread,https://dibird.com/species/striated-swallow/,-
0,striated-thornbill,LC - Least concern,,,Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Acanthiza,Australasia,Australia,https://dibird.com/species/striated-thornbill/,-
0,striated-wrenbabbler,LC - Least concern,"Streaked Wren-Babbler, Streaked Ground Babbler, Streaked Wren Babbler, Streaked Ground-Babbler, Striated Wren Babbler",Ptilopyga mindanensis,Perching Birds / Passeriformes,Ground Babblers / Pellorneidae,Ptilocichla,Oriental Region,Philippines,https://dibird.com/species/striated-wrenbabbler/,-
0,striated-yuhina,LC - Least concern,"Chestnut-eared yuhina, Chestnut-headed yuhina","Ixulus castaniceps, Yuhina castaniceps, Staphida castinaceps",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Staphida,Oriental Region,Himalayas to nw Thailand,https://dibird.com/species/striated-yuhina/,-
0,stricklands-woodpecker,LC - Least concern,Arizona Woodpecker,"Picus arizonae, Leuconotopicus arizonae","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Leuconotopicus,Middle America,c Mexico,https://dibird.com/species/stricklands-woodpecker/,-
0,striolated-bunting,LC - Least concern,"Striated Bunting, House Bunting, Striped bunting, House Bunting (Striolated)","Fringillaria striolata, Fringilla striolata",Perching Birds / Passeriformes,Buntings / Emberizidae,Emberiza,"Africa, Eurasia",ne Africa to sw Asia and nw India,https://dibird.com/species/striolated-bunting/,-
0,striolated-manakin,LC - Least concern,"Striped Manakin (Western), Western Striped Manakin",Pipra striolata,Perching Birds / Passeriformes,Manakins / Pipridae,Machaeropterus,South America,"w, nw Amazonia",https://dibird.com/species/striolated-manakin/,-
0,striolated-titspinetail,LC - Least concern,"Striolated tit-spintail, Striolated Tit Spinetail",Synallaxis striolata,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Leptasthenura,South America,se Brazil,https://dibird.com/species/striolated-titspinetail/,-
0,stripebacked-antbird,LC - Least concern,Stripe backed Antbird,"Myiothera strigilata, Myrmochilus strigilatus",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Myrmorchilus,South America,sc SA and e Brazil,https://dibird.com/species/stripebacked-antbird/,-
0,stripebacked-bittern,LC - Least concern,"Azara's Bittern, Pygmy Bittern, Streaked Bittern, Variegated Heron, Little Red Heron, Stripe backed Bittern, Variegated Bittern",Ardea involucris,Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Ixobrychus,South America,"Colombia to Suriname, s Bolivia and s Brazil to c Chile and c Argentina",https://dibird.com/species/stripebacked-bittern/,-
0,stripebacked-wren,LC - Least concern,"Stripe-backed Cactus-Wren, Stripe backed Wren",,Perching Birds / Passeriformes,Wrens / Troglodytidae,Campylorhynchus,South America,Colombia and Venezuela,https://dibird.com/species/stripebacked-wren/,-
0,stripebilled-aracari,LC - Least concern,"Stripe-billed Araçari, Stripe billed Aracari, Collared Aracari (Stripe-billed)",,"Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Pteroglossus,South America,w Colombia and nw Ecuador,https://dibird.com/species/stripebilled-aracari/,-
0,stripebreasted-rhabdornis,LC - Least concern,,,Perching Birds / Passeriformes,"Starlings, Rhabdornis / Sturnidae",Rhabdornis,Oriental Region,"ec, s Philippines",https://dibird.com/species/stripebreasted-rhabdornis/,-
0,stripebreasted-spinetail,LC - Least concern,"Stripe breasted Spinetail, Cinnamom Spinetail",Synnalaxis [sic] cinnamomeus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Synallaxis,South America,n Venezuela and Colombia,https://dibird.com/species/stripebreasted-spinetail/,-
