,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,rubytopaz-hummingbird,LC - Least concern,"Ruby Topaz, Ruby-and-Topaz Humming Bird, Ruby topaz Hummingbird",Trochilus mosquitus,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Chrysolampis,"South America, Middle America","e Panama through e, c SA to ne Argentina",https://dibird.com/species/rubytopaz-hummingbird/,-
0,rudds-apalis,LC - Least concern,Rudd's Bush-Warbler,,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Apalis,Africa,se,https://dibird.com/species/rudds-apalis/,-
0,rudds-lark,EN - Endangered,"Rudd's Long-clawed Lark, South African Long-clawed Lark, Long-clawed Lark","Heteronyx ruddi, Mirafra ruddi",Perching Birds / Passeriformes,Larks / Alaudidae,Heteromirafra,Africa,e South Africa,https://dibird.com/species/rudds-lark/,-
0,ruddy-crake,LC - Least concern,"Red Rail, Ruddy Rail, Red Crake",Corethrura rubra,"Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Laterallus,Middle America,e Mexico to Costa Rica,https://dibird.com/species/ruddy-crake/,-
0,ruddy-cuckoodove,LC - Least concern,,,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Macropygia,Oriental Region,"Java to Lesser Sundas (Krakatau, Java, Bali, Lombok, Sumbawa and Flores)",https://dibird.com/species/ruddy-cuckoodove/,-
0,ruddy-duck,LC - Least concern,"Ruddy Duck (Ruddy), Sleepy Duck, North American Ruddy Duck",Anas jamaicensis,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Oxyura,"Middle America, North America","s Canada, USA and West Indies",https://dibird.com/species/ruddy-duck/,-
0,ruddy-foliagegleaner,LC - Least concern,"Ruddy Automolus, Ruddy Leafgleaner, Ruddy Foliage gleaner, Ruddy or Santa Marta Foliage-gleaner","Anabates rubiginosus, Automolus rubiginosus",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Clibanornis,"South America, Middle America",s Mexico to n Bolivia and ne Amazonia,https://dibird.com/species/ruddy-foliagegleaner/,-
0,ruddy-ground-dove,LC - Least concern,"Rubby Ground Dove, Rufous-winged Ground Dove, Stone Dove, Cinnamon Dove, Ruddy Ground-Dove, Talpacoti Dove, Talpacoti Ground Dove","Columba talpacoti, Columbigallina talpacoti",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Columbina,"South America, Middle America",widespread,https://dibird.com/species/ruddy-ground-dove/,-
0,ruddy-kingfisher,LC - Least concern,,"Alcedo coromanda, Halcyon cormanda",Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Halcyon,Oriental Region,"widespread, also e Asia",https://dibird.com/species/ruddy-kingfisher/,-
0,ruddy-pigeon,VU - Vulnerable,"Purple-tinted Pigeon, Bare-eyed Pigeon","Columba subvinacea, Chloroenas subvinacea",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Patagioenas,"South America, Middle America",Costa Rica through Amazonia,https://dibird.com/species/ruddy-pigeon/,-
0,ruddy-quaildove,LC - Least concern,"Red Ground Dove, Ruddy Quail Dove, Partridge Dove","Oreopeleia montana, Columba montana, Geotrygon martinica",Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Geotrygon,"South America, Middle America",widespread,https://dibird.com/species/ruddy-quaildove/,-
0,ruddy-shelduck,LC - Least concern,"Ruddy Sheldrake, Brahminy Duck, Brahiminy Duck, Ruddy Sheld-Duck","Anas ferruginea, Casarca ferruginea, Casarca casarca",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Tadorna,Eurasia,"s Europe to c Asia, nw Africa and Ethiopia",https://dibird.com/species/ruddy-shelduck/,"n AF, OR"
0,ruddy-spinetail,LC - Least concern,,,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Synallaxis,South America,Amazonia,https://dibird.com/species/ruddy-spinetail/,-
0,ruddy-todyflycatcher,LC - Least concern,"Russet Tody-Flycatcher, Ruddy Tody Flycatcher","Todirostrum russatum, Poecilotriccus russatum, Euscarthmus russatus",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Poecilotriccus,South America,tepuis,https://dibird.com/species/ruddy-todyflycatcher/,-
0,ruddy-treerunner,LC - Least concern,Ruddy Margarornis,Margarornis rubiginosa,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Margarornis,Middle America,Costa Rica and Panama,https://dibird.com/species/ruddy-treerunner/,-
0,ruddy-turnstone,LC - Least concern,"Calico-back, Turnstone",Tringa interpres,Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Arenaria,"North America, Eurasia",n,https://dibird.com/species/ruddy-turnstone/,Worldwide
0,ruddy-woodcreeper,LC - Least concern,Ruddy Woodhewer,Dendromanes homochrous,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Dendrocincla,"South America, Middle America",s Mexico to nw Venezuela,https://dibird.com/species/ruddy-woodcreeper/,-
0,ruddybreasted-crake,LC - Least concern,Ruddy Crake,"Rallus fuscus, Porzana fusca","Cranes, Rails and relatives / Gruiformes","Rails, Crakes & Coots / Rallidae",Zapornia,Oriental Region,"widespread, also e Asia",https://dibird.com/species/ruddybreasted-crake/,-
0,ruddybreasted-seedeater,LC - Least concern,"Ruddy breasted Seedeater, Minute Seedeater, Pygmy Seedeater",Loxia minuta,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sporophila,"South America, Middle America",sw Mexico through n SA,https://dibird.com/species/ruddybreasted-seedeater/,-
0,ruddycapped-nightingalethrush,LC - Least concern,"Frantzius's Nightingale Thrush, Highland Nightingale-Thrush, Highland Thrush, Frantzius' Nightingale Thrush, Ruddy-capped Nightingale Thrush, Highland Nightingale Thrush, Ruddy capped Nightingale Thrush, Frantzius's Nightingale-Thrush",,Perching Birds / Passeriformes,Thrushes / Turdidae,Catharus,Middle America,s Mexico to Panama,https://dibird.com/species/ruddycapped-nightingalethrush/,-
0,ruddyheaded-goose,LC - Least concern,"Ruddy-headed Sheldgoose, Ruddy headed Goose","Chloëphaga rubidiceps, Chloã«phaga rubidiceps",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Chloephaga,South America,"s Chile, s Argentina and Falkland Is.",https://dibird.com/species/ruddyheaded-goose/,-
0,ruddytailed-flycatcher,LC - Least concern,Ruddy tailed Flycatcher,"M [yiobius] erythrurus, Myiobius erythrurus",Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Terenotriccus,"South America, Middle America",se Mexico through Amazonia,https://dibird.com/species/ruddytailed-flycatcher/,-
0,rufescent-antshrike,NE - Not evaluated,Russet Antshrike (Peruvian),,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Thamnistes,South America,e Peru to w Bolivia,https://dibird.com/species/rufescent-antshrike/,-
0,rufescent-darkeye,LC - Least concern,"Ceram White-eye, Rufescent Ibon, Bicolored White eye, Karopi White-eye, Stalker's White-eye, Rufescent White-eye, Bicolored White-eye, Kakopi White-eye, Bicoloured White-eye, Bicoloured White eye","Tephozosterops stalkeri, Tephras stalkeri",Perching Birds / Passeriformes,White-eyes / Zosteropidae,Tephrozosterops,Australasia,Moluccas,https://dibird.com/species/rufescent-darkeye/,-
0,rufescent-imperial-pigeon,LC - Least concern,"Shining Imperial-Pigeon, Mountain Fruit Pigeon, Grey-hooded Imperial-Pigeon, Mountain Rufous-bellied Pigeon, Shining Imperial Pigeon, Mountain Imperial-Pigeon, Red-breasted Imperial Pigeon, Mountain Rufous-bellied Fruit Pigeon, Gray-hooded Imperial-Pigeon, Mountain Rufous Pigeon, Red-bellied Imperial-Pigeon, Red-breasted Imperial-Pigeon",Carpophaga chalconota,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Australasia,New Guinea,https://dibird.com/species/rufescent-imperial-pigeon/,-
0,rufescent-prinia,LC - Least concern,"Dark-crowned hill prinia, Dark-crowned wren warbler, Beavan's Wren Warbler, Beavan's Wren-Warbler, Dark-crowned Prinia, Rufous Prinia, Lesser Brown Prinia, Brown Wren Warbler",Pr [inia]. rufescens,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Prinia,Oriental Region,widespread,https://dibird.com/species/rufescent-prinia/,-
0,rufescent-screech-owl,LC - Least concern,"Rufescent Screech-Owl, Least Screech-Owl, Chapman's Screech-Owl, Rufescent Screech-Owl (Rufescent), Bolivian Screech-Owl","Otus ingens, Otus aequatorialis, Scops ingens, Otus minimus",Owls / Strigiformes,Owls / Strigidae,Megascops,South America,"Venezuela, w Colombia to Bolivia",https://dibird.com/species/rufescent-screech-owl/,-
0,rufescent-tiger-heron,LC - Least concern,"Lined Tiger-Heron, Banded Tiger Heron, Lineated Tiger-Heron, Lineated Heron, Lineated Tiger Heron, Rufescent Tiger-Heron, Tiger Bittern",Ardea lineata,Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Tigrisoma,"South America, Middle America",widespread,https://dibird.com/species/rufescent-tiger-heron/,-
0,ruff,LC - Least concern,"Reeve, Ruffo reeve","Tringa pugnax, Pavoncella pugnax, Philomachus pugnax, Machetes pugnax",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Calidris,Eurasia,Europe to e Siberia,https://dibird.com/species/ruff/,"AF, sw EU, India"
0,ruffed-grouse,LC - Least concern,"Oregon Grouse, Eastern ruffed grouse, Common partridge","Tetrao umbellus, Tetrastes umbellus",Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Bonasa,North America,"Alaska, Canada and n USA",https://dibird.com/species/ruffed-grouse/,-
0,rufous-antpitta,LC - Least concern,"Urubamba, Sierra Nevada, Rufous, Junin, Cajamarca, Bolivian or Perija Antpitta, Rufous Antpitta",,Perching Birds / Passeriformes,Antpittas / Grallariidae,Grallaria,South America,"ec Colombia (Norte de Santander to Cundinamarca and w Meta), sw Venezuela (Táchira)",https://dibird.com/species/rufous-antpitta/,-
0,rufous-babbler,LC - Least concern,Rufous-backed Babbler,"T [himalia]. subrufa, Turdoides subrufus, Turdoides subrufa",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Argya,Oriental Region,India,https://dibird.com/species/rufous-babbler/,-
0,rufous-bristlebird,LC - Least concern,,"Dasyornis droadbenti, Sphenura broadbenti",Perching Birds / Passeriformes,Bristlebirds / Dasyornithidae,Dasyornis,Australasia,"sw, se Australia",https://dibird.com/species/rufous-bristlebird/,-
0,rufous-casiornis,LC - Least concern,,"Casiornis rufa, Thamnophilus rufus",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Casiornis,South America,Bolivia to c Brazil and s to n Argentina and se Brazil,https://dibird.com/species/rufous-casiornis/,-
0,rufous-chatterer,LC - Least concern,"Rusty Babbler, Rufous Chattere","Turdoides saturata, Turdoides rubiginosa, Turdoides rubiginosus, Crateropus rubiginosus",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Argya,Africa,"ne, e",https://dibird.com/species/rufous-chatterer/,-
0,rufous-cisticola,LC - Least concern,Rufous Grass-Warbler,"Drymoica rufa, Cisticola rufa",Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Cisticola,Africa,Senegal and Gambia to Cameroon and w Central African Republic,https://dibird.com/species/rufous-cisticola/,-
0,rufous-coucal,NT - Near threatened,,Pyrrhocentor unirufus,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Centropus,Oriental Region,Philippines,https://dibird.com/species/rufous-coucal/,-
0,rufous-crab-hawk,NT - Near threatened,"Rufous Crab-Hawk, Aequinoctial Hawk, Aequinoctial Crab-Hawk","Buteogallus aequinocitalis, Falco aequinoctialis",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Buteogallus,South America,coastal Venezuela to coastal ne Brazil,https://dibird.com/species/rufous-crab-hawk/,-
0,rufous-fantail,LC - Least concern,"rufous-fronted fantail, Black-breasted Rufous-Fantail",Muscicapa rufifrons,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,widespread,https://dibird.com/species/rufous-fantail/,-
0,rufous-fieldwren,LC - Least concern,"Rufous Fieldwren (Rufous), Rufous Calamanthus, Rufous Field Wren",Praticola campestris,Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Calamanthus,Australasia,"w, sc, se Australia",https://dibird.com/species/rufous-fieldwren/,-
0,rufous-fishing-owl,VU - Vulnerable,"Rufous Fishing-Owl, Rufous-backed Fishing-Owl, Ussher's Fishing Owl, Ussher's Fishing-Owl",Bubo ussheri,Owls / Strigiformes,Owls / Strigidae,Scotopelia,Africa,Sierra Leone to Ghana,https://dibird.com/species/rufous-fishing-owl/,-
0,rufous-flycatcher,EN - Endangered,"Seaboard Flycatcher, Rofous Flycatcher",,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiarchus,South America,nw Peru,https://dibird.com/species/rufous-flycatcher/,-
0,rufous-gnateater,LC - Least concern,"Rufous Gnateater (Rufous), Silvery-tufted Gnateater",Myiagrus lineatus,Perching Birds / Passeriformes,Gnateaters / Conopophagidae,Conopophaga,South America,se,https://dibird.com/species/rufous-gnateater/,-
0,rufous-grasswren,NE - Not evaluated,"Rufous Grasswren (Pilbara), Striated Grasswren (Pilbara), Pilbara Grasswren",,Perching Birds / Passeriformes,Australasian Wrens / Maluridae,Amytornis,Australasia,"w, wc, sc Australia",https://dibird.com/species/rufous-grasswren/,-
0,rufous-hawkcuckoo,LC - Least concern,"Northern Hawk-Cuckoo, Northern Hawk Cuckoo, Northern Haw-cuckoo",Cuculus hyperythrus,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Hierococcyx,Eurasia,"se Siberia, Japan, Korean Pen. and ne China",https://dibird.com/species/rufous-hawkcuckoo/,se Asia
0,rufous-hornbill,VU - Vulnerable,"Philippine Brown Hornbill, Philippine Hornbill, Philippine Rufous Hornbill, Great Philippine Hornbill",,Hornbills and relatives / Bucerotiformes,Hornbills / Bucerotidae,Buceros,Oriental Region,Philippines,https://dibird.com/species/rufous-hornbill/,-
0,rufous-hornero,LC - Least concern,"Rufous Ovenbird, Ovenbird",Merops rufus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Furnarius,South America,"e, sc, se",https://dibird.com/species/rufous-hornero/,-
0,rufous-hummingbird,LC - Least concern,Red-backed Hummingbird,Trochilus rufus,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Selasphorus,North America,"se Alaska, w Canada and nw USA",https://dibird.com/species/rufous-hummingbird/,"s USA and n, c Mexico"
0,rufous-monarch,LC - Least concern,Rufous Monarch Flycatcher,"Tchitrea rubiensis, Symposiachrus rubiensis",Perching Birds / Passeriformes,Monarchs / Monarchidae,Monarcha,Australasia,New Guinea,https://dibird.com/species/rufous-monarch/,-
0,rufous-motmot,LC - Least concern,Martin's Rufous Motmot,"Barypthengus martii, Prionites martii",Kingfishers and relatives / Coraciiformes,Motmots / Momotidae,Baryphthengus,"South America, Middle America",e Honduras to sw Ecuador and w Amazonia,https://dibird.com/species/rufous-motmot/,-
0,rufous-mourner,LC - Least concern,,Lipaugus holerythrus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Rhytipterna,"South America, Middle America",s Mexico to nw Ecuador,https://dibird.com/species/rufous-mourner/,-
0,rufous-nightjar,LC - Least concern,Rufus Nightjar,Caprimulgus rufus,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Antrostomus,"South America, Middle America",widespread s from Costa Rica,https://dibird.com/species/rufous-nightjar/,-
0,rufous-owl,LC - Least concern,"Rufous Boobook, Rufous Hawk Owl, Brown Papuan Owl, Rufous Hawk-Owl, Barred Papuan Owl",Athene rufa,Owls / Strigiformes,Owls / Strigidae,Ninox,Australasia,New Guinea and n Australia,https://dibird.com/species/rufous-owl/,-
0,rufous-paradise-flycatcher,LC - Least concern,"Rufous Paradise-Flycatcher, Talaut Paradise-Flycatcher, Cinnamon Paradise Flycatcher, Talaud Paradise-Flycatcher, Cinnamon Paradise-Flycatcher, Luzon Paradise-Flycatcher",Zeocephus cinnamomeus,Perching Birds / Passeriformes,Monarchs / Monarchidae,Terpsiphone,Oriental Region,Philippines,https://dibird.com/species/rufous-paradise-flycatcher/,-
0,rufous-piculet,LC - Least concern,,Picumnus abnormis,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Sasia,Oriental Region,Malay Pen. and Greater Sundas,https://dibird.com/species/rufous-piculet/,-
0,rufous-piha,LC - Least concern,,,Perching Birds / Passeriformes,Cotingas / Cotingidae,Lipaugus,"South America, Middle America",s Mexico to nw Ecuador,https://dibird.com/species/rufous-piha/,-
0,rufous-potoo,LC - Least concern,,Phyllaemulor bracteatus,Nyctibiiformes,Potoos / Nyctibiidae,Nyctibius,South America,Amazonia,https://dibird.com/species/rufous-potoo/,-
0,rufous-sabrewing,LC - Least concern,,Campylopterus rufus,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Pampa,Middle America,sw Mexico to El Salvador,https://dibird.com/species/rufous-sabrewing/,-
0,rufous-scrubbird,EN - Endangered,"Rufous Scrub bird, Rufous Scrub-bird",Atrichia rufescens,Perching Birds / Passeriformes,Scrubbirds / Atrichornithidae,Atrichornis,Australasia,e Australia,https://dibird.com/species/rufous-scrubbird/,-
0,rufous-shrikethrush,NE - Not evaluated,,,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Colluricincla,Australasia,"n, e Australia and coastal sc New Guinea",https://dibird.com/species/rufous-shrikethrush/,-
0,rufous-sibia,LC - Least concern,"Black-headed Sibia, Black-capped Sibia","Malacias capistratus, Cinclosoma capistratum",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Heterophasia,Oriental Region,Himalayas,https://dibird.com/species/rufous-sibia/,-
0,rufous-songlark,LC - Least concern,,"Megalurus mathewsi, Cincloramphus rufescens mathewsi, Cinclorhamphus mathewsi",Perching Birds / Passeriformes,Grassbirds & Allies / Locustellidae,Cincloramphus,Australasia,Australia,https://dibird.com/species/rufous-songlark/,-
0,rufous-spinetail,LC - Least concern,,Synnalaxis [sic] unirufus,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Synallaxis,South America,nw Venezuela to c Peru,https://dibird.com/species/rufous-spinetail/,-
0,rufous-treecreeper,LC - Least concern,Rufous Creeper,Climacteris rufa,Perching Birds / Passeriformes,Australasian Treecreepers / Climacteridae,Climacteris,Australasia,sw Australia,https://dibird.com/species/rufous-treecreeper/,-
0,rufous-treepie,LC - Least concern,"Indian Tree Pie, Wandering Treepie, Indian Treepie, Rufous Tree Pie","Coracias vagabunda, Crypsirina vagabunda",Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Dendrocitta,Oriental Region,widespread,https://dibird.com/species/rufous-treepie/,-
0,rufous-twistwing,VU - Vulnerable,,,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Cnipodectes,South America,se Peru and nw Bolivia,https://dibird.com/species/rufous-twistwing/,-
0,rufous-vanga,LC - Least concern,,Lanius rufus,Perching Birds / Passeriformes,Vangas & Allies / Vangidae,Schetba,Africa,Madagascar,https://dibird.com/species/rufous-vanga/,-
0,rufous-whistler,LC - Least concern,Rufous-bellied Whistler,Sylvia rufiventris,Perching Birds / Passeriformes,Whistlers & Allies / Pachycephalidae,Pachycephala,Australasia,Australia and New Caledonia,https://dibird.com/species/rufous-whistler/,-
0,rufous-woodpecker,LC - Least concern,,"Micropterus brachyurus, Celeus brachyurus, Picus brachyurus","Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Micropternus,Oriental Region,widespread,https://dibird.com/species/rufous-woodpecker/,-
0,rufous-wren,LC - Least concern,Brown Wren,"Limnornis unirufus, Cinnycerthia uinrufa",Perching Birds / Passeriformes,Wrens / Troglodytidae,Cinnycerthia,South America,Venezuela and Colombia to Peru,https://dibird.com/species/rufous-wren/,-
0,rufousandwhite-wren,LC - Least concern,"Rufous & White Wren, Rufous-white Wren, Rufous and White Wren",Thryothorus rufalbus,Perching Birds / Passeriformes,Wrens / Troglodytidae,Thryophilus,"South America, Middle America",Mexico to Colombia and Venezuela,https://dibird.com/species/rufousandwhite-wren/,-
0,rufousbacked-antvireo,LC - Least concern,Rufous backed Antvireo,Dasythamnus xanthopterus,Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Dysithamnus,South America,se Brazil,https://dibird.com/species/rufousbacked-antvireo/,-
0,rufousbacked-fantail,LC - Least concern,"Rufous backed Fantail, Gray-breasted Rufous Fantail, Gray-breasted Rufous-Fantail, Grey-breasted Rufous Fantail, Grey-breasted Rufous-Fantail",,Perching Birds / Passeriformes,Fantails / Rhipiduridae,Rhipidura,Australasia,New Guinea,https://dibird.com/species/rufousbacked-fantail/,-
0,rufousbacked-honeyeater,LC - Least concern,"Rufous-backed Streaked-Honeyeater, Guise's Honeyeater, Rufous-backed Streaked Honeyeater, Red-backed Honeyeater, Brown-backed Honeyeater, Rufous backed Honeyeater, Green-eyed Honeyeater, Red-backed Streaked Honeyeater, Striated Honeyeater",Ptilotis (?) guisei,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Ptiloprora,Australasia,e New Guinea,https://dibird.com/species/rufousbacked-honeyeater/,-
0,rufousbacked-inca-finch,LC - Least concern,"Rufous-backed Inca-Finch, Rufous backed Inca Finch, Rufous-backed Inca Sparrow, Rufous-backed Incafinch",Haemophila personata,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Incaspiza,South America,Peru,https://dibird.com/species/rufousbacked-inca-finch/,-
0,rufousbacked-sibia,LC - Least concern,"Rufous backed Sibia, Chestnut-backed Sibia, Chestnut-backed Minla, Chestnut-rumped Sibia, Indian Chestnut-backed Sibia","Leioptila annectans, Minla annectans, L [eioptila]. annectans [sic], Minla annectens, Heterophasia annectans, Heterophasia annectens",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Leioptila,Oriental Region,Himalayas to sc Vietnam,https://dibird.com/species/rufousbacked-sibia/,-
0,rufousbacked-stipplethroat,LC - Least concern,"Rufous-backed Antwren, Stipple-throated Antwren (Napo), Rufous-backed Stipplethroat, Napo Stipple-throated Antwren, Stipple-throated Antwren, Stipple-throated Antwren (nominate), Rufous-backed Stipplethroat (Rufous-backed)","Myrmotherula haematonota, Formicivora haematonota",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Epinecrophylla,South America,"se Colombia and s Venezuela to e Ecuador, n, e Peru and w Brazil",https://dibird.com/species/rufousbacked-stipplethroat/,-
0,rufousbacked-thrush,LC - Least concern,"Rufous-backed Robin (Rufous-backed), Rufous-backed Robin",Turdus rufo-palliatus,Perching Birds / Passeriformes,Thrushes / Turdidae,Turdus,Middle America,Mexico,https://dibird.com/species/rufousbacked-thrush/,-
0,rufousbacked-wren,LC - Least concern,Rufous-naped Wren (Guatemalan),Picolaptes capistrata,Perching Birds / Passeriformes,Wrens / Troglodytidae,Campylorhynchus,Middle America,sw Mexico to nw Costa Rica,https://dibird.com/species/rufousbacked-wren/,-
0,rufousbanded-honeyeater,LC - Least concern,"Red-breasted Honeyeater, Rufous-breasted Honeyeater, Rufous banded Honeyeater",Entomophila ? albogularis,Perching Birds / Passeriformes,Honeyeaters / Meliphagidae,Conopophila,Australasia,New Guinea and n Australia,https://dibird.com/species/rufousbanded-honeyeater/,-
0,rufousbanded-miner,LC - Least concern,Rufous banded Miner,Geobamon rufipennis,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Geositta,South America,"Bolivia, w Argentina and Chile",https://dibird.com/species/rufousbanded-miner/,-
0,rufousbanded-owl,LC - Least concern,Rufous banded Owl,"Ciccaba albitarsis, Strix albitarsus, Syrnium albitarse, Ciccaba albitarsus",Owls / Strigiformes,Owls / Strigidae,Strix,South America,Venezuela to Bolivia,https://dibird.com/species/rufousbanded-owl/,-
0,rufousbellied-antwren,LC - Least concern,Rufous bellied Antwren,"Myrmothera guttata, Myrmotherula guttata",Perching Birds / Passeriformes,Antbirds / Thamnophilidae,Isleria,South America,ne Amazonia,https://dibird.com/species/rufousbellied-antwren/,-
0,rufousbellied-bush-tyrant,LC - Least concern,"Rufous bellied Bush Tyrant, Rufous-bellied Bush-Tyrant",Ochthodiaeta fuscorufus,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Myiotheretes,South America,Peru and Bolivia,https://dibird.com/species/rufousbellied-bush-tyrant/,-
0,rufousbellied-chachalaca,LC - Least concern,"Rufous bellied Chachalaca, Wagler's Chachalaca, West Mexican Chachalaca",Ortalida wagleri,Сhickens and relatives / Galliformes,"Chachalacas, Curassows, Guans / Cracidae",Ortalis,Middle America,nw and w Mexico,https://dibird.com/species/rufousbellied-chachalaca/,-
0,rufousbellied-eagle,LC - Least concern,"Chestnut-bellied Hawk-Eagle, Rufous-bellied Hawk Eagle, Rufous-bellied Hawk-Eagle, Chestnut-bellied Eagle, Rufous bellied Eagle, Chestnut-bellied Hawk Eagle","Hieraaetus kienerii, Astur kienerii, Aquila kienerii, Hieraaëtus kienerii, Lophotriochis kienerii",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Lophotriorchis,Oriental Region,"s, se, also Sulawesi",https://dibird.com/species/rufousbellied-eagle/,-
0,rufousbellied-euphonia,LC - Least concern,Rufous bellied Euphonia,Tanagra rufiventris,Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Euphonia,South America,"w, n Amazonia",https://dibird.com/species/rufousbellied-euphonia/,-
0,rufousbellied-helmetshrike,LC - Least concern,"Rufous-bellied Helmet-Shrike, Gabon Helmetshrike, Gabon Helmet-Shrike, Chestnut-breasted Helmetshrike, Gaboon Helmetshrike",Sigmodus rufiventris,Perching Birds / Passeriformes,Vangas & Allies / Vangidae,Prionops,Africa,c,https://dibird.com/species/rufousbellied-helmetshrike/,-
0,rufousbellied-heron,LC - Least concern,"Rufous bellied Heron, Rufousbellied Heron","Ardea rufiventris, Butorides rufiventris, Erythrocnus rufiventris, Erythocnus rufiventris",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Ardeola,Africa,"Uganda and s Kenya to s Angola, n Botswana and e South Africa",https://dibird.com/species/rufousbellied-heron/,-
0,rufousbellied-kookaburra,LC - Least concern,"Gaudichaud's Kookaburra, Rufous-bellied Giant Kingfisher, Rufous bellied Kookaburra",,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Dacelo,Australasia,New Guinea,https://dibird.com/species/rufousbellied-kookaburra/,-
0,rufousbellied-mountain-tanager,NT - Near threatened,"Rufous-bellied Saltator, Rufous bellied Saltator, Rufous-bellied Mountain-Tanager","Saltator rufiventris, Dubusia rufiventris",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Pseudosaltator,South America,Bolivia and nw Argentina,https://dibird.com/species/rufousbellied-mountain-tanager/,-
0,rufousbellied-nighthawk,LC - Least concern,"Taczanowski's Nighthawk, Rufous bellied Nighthawk",,Nightjars and relatives / Caprimulgiformes,Nightjars / Caprimulgidae,Lurocalis,South America,Venezuela to Bolivia,https://dibird.com/species/rufousbellied-nighthawk/,-
0,rufousbellied-niltava,LC - Least concern,"Beautiful Niltava, Sundara Niltava, Black-and-orange Niltava",Muscicapella sundara,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Niltava,Oriental Region,Himalayas to Thailand,https://dibird.com/species/rufousbellied-niltava/,-
