,Common Name,Conservation status,Synonyms,Old latin name for bird,Order,Family,Genus,Breeding region,Breeding subregion,Link,Non breeding region
0,greater-flameback,LC - Least concern,,Picus guttacristatus,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Chrysocolaptes,"Eurasia, Oriental Region","India, Himalayas e to Malay Pen. and Greater Sundas",https://dibird.com/species/greater-flameback/,-
0,greater-flamingo,LC - Least concern,"Eurasian Flamingo, Rosy Flamingo, Afro-asian Greater Flamingo, Flamingo, European flamingo","Phoenicopterus ruber, Phoenicopterus antiquorum",Flamingos / Phoenicopteriformes,Flamingos / Phoenicopteridae,Phoenicopterus,"Africa, Eurasia","widespread in Africa and sw, sc Eurasia",https://dibird.com/species/greater-flamingo/,-
0,greater-flowerpiercer,LC - Least concern,"Greater Flower piercer, Great Flower-piercer, Greater Flower-piercer",,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Diglossa,South America,tepuis,https://dibird.com/species/greater-flowerpiercer/,-
0,greater-green-leafbird,VU - Vulnerable,"Great Green Leafbird, Greater Leafbird",,Perching Birds / Passeriformes,Leafbirds / Chloropseidae,Chloropsis,Oriental Region,Thailand to Sumatra and Borneo,https://dibird.com/species/greater-green-leafbird/,-
0,greater-ground-robin,LC - Least concern,"Greater Ground-Robin, Cloud-forest Ground-Robin, Greater Velvet-Thrush, Greater Groundrobin, Sclater's Ground-Robin, Greater New Guinea Thrush",Amalocichla sclaterina,Perching Birds / Passeriformes,Australasian Robins / Petroicidae,Amalocichla,Australasia,"c, se New Guinea",https://dibird.com/species/greater-ground-robin/,-
0,greater-honeyguide,LC - Least concern,Black-throated Honeyguide,"Indicator barianus, Indicator sparrmani, Indicator major, Cuculus indicator, Indicator boehmi","Woodpeckers, Toucans and relatives / Piciformes",Honeyguides / Indicatoridae,Indicator,Africa,widespread,https://dibird.com/species/greater-honeyguide/,-
0,greater-hoopoelark,LC - Least concern,"Hoope lark, Bifasciated Lark, Greater Hoopoe Lark, Large Desert Lark, Hoopoe-Lark, Hoopoe Lark",Upupa alaudipes,Perching Birds / Passeriformes,Larks / Alaudidae,Alaemon,"Africa, Eurasia",Morocco to Pakistan,https://dibird.com/species/greater-hoopoelark/,-
0,greater-kestrel,LC - Least concern,"White-eyed Kestrel, Larger Kestrel",,Falcons / Falconiformes,"Caracaras, Falcons / Falconidae",Falco,Africa,"e, s",https://dibird.com/species/greater-kestrel/,-
0,greater-koa-finch,EX - Extinct,"Greater Koa-Finch, Orange Koa-finch, Orange Koafinch, Greater Koafinch","Loxioides palmeri, Psittirostra palmeri, Rhodocanthus palmeri, Rhodocanthis palmeri",Perching Birds / Passeriformes,"Finches, Euphonias / Fringillidae",Rhodacanthis,Pacific ocean,Hawaii (Hawaiian Is.),https://dibird.com/species/greater-koa-finch/,-
0,greater-lophorina,LC - Least concern,"Greater, Vogelkop or Lesser Superb Bird-of-paradise, Superb Bird-of-paradise, Superb Bird of Paradise",Paradisea superba,Perching Birds / Passeriformes,Birds-of-paradise / Paradisaeidae,Lophorina,Australasia,"wc, ec, ne, New Guinea",https://dibird.com/species/greater-lophorina/,-
0,greater-melampitta,LC - Least concern,,"Melampitta gigantea, Mellopitta gigantea",Perching Birds / Passeriformes,Melampittas / Melampittidae,Megalampitta,Australasia,New Guinea,https://dibird.com/species/greater-melampitta/,-
0,greater-necklaced-laughingthrush,LC - Least concern,"Necklaced Laughingthrush, Greater Necklaced Laughing-thrush, Greater Necklaced Laughing Thrush, Gorgeted Laughingthrush, Laughing-thrush, Black-gorgeted Laughingthrush","Garrulax pectoralis, Ianthocincla pectoralis",Perching Birds / Passeriformes,Laughingthrushes & Allies / Leiothrichidae,Pterorhinus,Oriental Region,Nepal to c Vietnam,https://dibird.com/species/greater-necklaced-laughingthrush/,-
0,greater-paintedsnipe,LC - Least concern,"Painted Snipe, Common Greater Painted-snipe, Greater Painted Snipe",Rallus benghalensis,Shorebirds / Charadriiformes,Painted-snipes / Rostratulidae,Rostratula,"Africa, Oriental Region",widespread,https://dibird.com/species/greater-paintedsnipe/,-
0,greater-pewee,LC - Least concern,"Coues's Pewee, Coues' Flycatcher, Coues's Flycatcher, Coues' Pewee, Coue's Flycatcher","Contopus pertinas, C [ontopus] pertinax, Myiochanes pertinax",Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Contopus,"Middle America, North America",sw USA to Nicaragua,https://dibird.com/species/greater-pewee/,-
0,greater-prairie-chicken,VU - Vulnerable,"Attwater's Prairie-chicken, Greater Prairie-Chicken, Pinnated grouse, Prairie Chicken, Greater prairie chicken, Prairie Hen, Heath Hen",Tetrao cupido,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Tympanuchus,North America,sc Canada to Texas (sc USA),https://dibird.com/species/greater-prairie-chicken/,-
0,greater-rackettailed-drongo,LC - Least concern,"Flag-tailed Drongo, Greater Racquet-tailed Drongo",Cuculus paradiseus,Perching Birds / Passeriformes,Drongos / Dicruridae,Dicrurus,Oriental Region,widespread,https://dibird.com/species/greater-rackettailed-drongo/,-
0,greater-rhea,NT - Near threatened,"American rhea, Common Rhea, Greather rhea",Struthio americanus,Rheas / Rheiformes,Rheas / Rheidae,Rhea,South America,se,https://dibird.com/species/greater-rhea/,-
0,greater-roadrunner,LC - Least concern,"California Roadrunner, Greater Road-runner, Road runner, Road-runner, Ground Cuckoo, Roadrunner, Paisano, Chapparal cock","Geococcyx californiana, Geococcyx california, Saurothera californiana, Geococcyx californicus",Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Geococcyx,"Middle America, North America",sw USA and Mexico,https://dibird.com/species/greater-roadrunner/,-
0,greater-sand-plover,LC - Least concern,"Large-billed Dotterel, Large Dotterel, Large Sand Plover, Large Sand-Dotterel, Large-billed Sand-Dotterel, Geoffroy's Plover, Great Dotterel, Greater Sandplover, Large Sand Dotterel, Sand Plover, Geoffrey's Dotterel, Greater Sand-Dotterel, Sand-Plover, Great Sand-Dotterel, Gretaer Dotterel, Great Sand Plover, Greater Sand-Plover, Geoffrey's plover, Great Sand-Plover, Large Sand-Plover, Sandplover, Geoffrey's Sand Dotterel, Thick-bill Plover, Large-billed Sand-Plover, Geoffrey's Sand-Plover","Charadrius leschenaulti, Anarhynchus leschenaultii",Shorebirds / Charadriiformes,Plovers / Charadriidae,Charadrius,Eurasia,c,https://dibird.com/species/greater-sand-plover/,"AF, OR, AU"
0,greater-scaup,LC - Least concern,"greater scaup sapsucker, American Scaup Duck, Scaup, Greater Black-head, greater black-head duck, Greater Scaup Duck, Broadbill, Scaup Duck, American Scaup, Bluebill","Marila marila, Nyroca marila, Anas marila",Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Aythya,"North America, Eurasia",widespread,https://dibird.com/species/greater-scaup/,-
0,greater-scythebill,NT - Near threatened,,"Xiphorhynchus pucherani, Campylorhamphus pucherani, Campylorhamphus pucheranii, Drymotoxeres pucherani, Campylorhamphus pucheran",Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Drymotoxeres,South America,c Colombia to se Peru,https://dibird.com/species/greater-scythebill/,-
0,greater-shorttoed-lark,LC - Least concern,,"Calandrella cinerea, Alauda brachydactila",Perching Birds / Passeriformes,Larks / Alaudidae,Calandrella,Eurasia,"c, s",https://dibird.com/species/greater-shorttoed-lark/,"AF, India"
0,greater-sooty-owl,LC - Least concern,"Greater Sooty-Owl, Greater Sooty-Owl (nominate)",Strix tenebricosus,Owls / Strigiformes,Barn Owls / Tytonidae,Tyto,Australasia,New Guinea and e Australia,https://dibird.com/species/greater-sooty-owl/,-
0,greater-spotted-eagle,VU - Vulnerable,Spotted Eagle,"Aquila clanga, Aquila maculata, Ictinaetus clangus",Hawks and relatives / Accipitriformes,"Kites, Hawks, Eagles / Accipitridae",Clanga,Eurasia,c Europe to e Siberia and n China,https://dibird.com/species/greater-spotted-eagle/,"sw Asia, ne AF, OR"
0,greater-striped-swallow,LC - Least concern,"Greater Striped-Swallow, Larger Striped Swallow, Streaked Swallow, Larger Stripe-breasted Swallow, Lesser Striped-Swallow","Hirundo cucullata, Cercropis cucullata",Perching Birds / Passeriformes,"Swallows, Martins / Hirundinidae",Cecropis,Africa,Angola and Namibia to Zimbabwe and s to s South Africa,https://dibird.com/species/greater-striped-swallow/,to c DR Congo and Tanzania
0,greater-swamp-warbler,LC - Least concern,"Rufous Reed Warbler, Thick-belled wabler, Rufous Swamp Warbler, Rufous Cane Warbler, Rufous Swamp-Warbler, Greater Swamp-Warbler","Acrocephalus ansorgei, Acrocephalus chadensis, Bradypterus rufescens, Acrocephalus foxi, Acrocephalus niloticus",Perching Birds / Passeriformes,Reed Warblers & Allies / Acrocephalidae,Acrocephalus,Africa,"w, c",https://dibird.com/species/greater-swamp-warbler/,-
0,greater-thornbird,LC - Least concern,Yellow-eyed Thornbird,Furnarius ruber,Perching Birds / Passeriformes,Ovenbirds / Furnariidae,Phacellodomus,South America,"w Bolivia to c Brazil, Paraguay and n Argentina",https://dibird.com/species/greater-thornbird/,-
0,greater-vasa-parrot,LC - Least concern,"Vasa Parrot, Greater Vasa-Parrot","Mascarinus vasa, Psittacus vasa",Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Coracopsis,Africa,Madagascar and Comoros,https://dibird.com/species/greater-vasa-parrot/,-
0,greater-wagtailtyrant,LC - Least concern,Greater Wagtail-Tyrant (Greater),C [ulicivora] budytoides,Perching Birds / Passeriformes,"Tyrant Flycatchers, Calyptura / Tyrannidae",Stigmatura,South America,sc,https://dibird.com/species/greater-wagtailtyrant/,-
0,greater-whitefronted-goose,LC - Least concern,"White-fronted Goose, Tule Goose, Specklebelly goose, Whitefront, Tule White-fronted Goose, European White-fronted Goose, Gambel White-fronted Goose, Pacific White-fronted Goose, White-front, Specklebelly, Greenland White-fronted Goose",Branta albifrons,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Anser,"Middle America, North America, Eurasia",widespread,https://dibird.com/species/greater-whitefronted-goose/,-
0,greater-yellow-finch,LC - Least concern,"Yellow-bellied Yellow-Finch, Greater Yellowfinch, Greater Yellow-Finch","Sicalis aureiventris, Sycalis auriventris",Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Sicalis,South America,Chile and Argentina,https://dibird.com/species/greater-yellow-finch/,-
0,greater-yellowheaded-vulture,LC - Least concern,"Forest Vulture, Greater Yellow headed Vulture, Forest Yellow-headed Vulture",Cathartes melambrotos,Hawks and relatives / Accipitriformes,New World Vultures / Cathartidae,Cathartes,South America,Amazonia,https://dibird.com/species/greater-yellowheaded-vulture/,-
0,greater-yellowlegs,LC - Least concern,"Greater Yellow-legs, Gray Yellowlegs, Greater yellowleg, Greater Tattler, Stone Snipe, Tell-tale, Varied tatler, Grey Yellowlegs, Greter yellowlegs","Tringa melanoleucus, Scolopax melanoleuca, Totanus melanoleuca, Totanus melanoleucus",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Tringa,North America,s Alaska and w Canada to e Canada,https://dibird.com/species/greater-yellowlegs/,s USA and LA
0,greater-yellownape,LC - Least concern,"Large Yellow-naped Woodpecker, Greater Yellow-naped Woodpecker",Picus flavinucha,"Woodpeckers, Toucans and relatives / Piciformes",Woodpeckers / Picidae,Chrysophlegma,Oriental Region,widespread,https://dibird.com/species/greater-yellownape/,-
0,greattailed-grackle,LC - Least concern,"Boat-tailed Grackle, Great-tailed Grakle, Great-tailed Crow blackbird","Cassidix mexicanus, Megaquiscalus major, Corvus mexicanus, Quiscalus major",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Quiscalus,"South America, Middle America, North America","s USA through w, n SA",https://dibird.com/species/greattailed-grackle/,-
0,greatwinged-petrel,LC - Least concern,"Great-winged Petrel (Great-winged), Great-winged Petrel (macroptera)",Procellaria macroptera,Albatrosses and Petrels / Procellariiformes,"Petrels, Shearwaters, Diving Petrels / Procellariidae",Pterodroma,Southern ocean,widespread; s islands from Tristan da Cunha to Kerguelen Is. and sw Australia,https://dibird.com/species/greatwinged-petrel/,-
0,green-aracari,LC - Least concern,"Sclater's Araçari, Green Araçari, Green Ara‡ari, Green Aracari (nominate)","Pteroglossus didymus, Ramphastos viridis","Woodpeckers, Toucans and relatives / Piciformes",Toucans / Ramphastidae,Pteroglossus,South America,ne Amazonia,https://dibird.com/species/green-aracari/,-
0,green-avadavat,VU - Vulnerable,Green Munia,"Fringilla formosa, Estrilda formosa, Sporaeginthus formosus, Sporaeginthus formosa",Perching Birds / Passeriformes,"Waxbills, Munias & Allies / Estrildidae",Amandava,Oriental Region,c India,https://dibird.com/species/green-avadavat/,-
0,green-barbet,LC - Least concern,"Green or Woodward's Barbet, African Green Barbet, Olive Barbet","Buccanodon olivaceum, Cryptolibia olivacea, Cryptolybia olivacea, Pogoniulus olivaceus, Barbatula olivacea","Woodpeckers, Toucans and relatives / Piciformes",African Barbets / Lybiidae,Stactolaema,Africa,"e, se",https://dibird.com/species/green-barbet/,-
0,green-beeeater,LC - Least concern,"Small Green Bee-eater, Least Green Bee-eater, Little Green Bee-eater, Little Green Bee Eater, Asian Green Bee-eater, Green Bee-eater",Merops viridis,Kingfishers and relatives / Coraciiformes,Bee-eaters / Meropidae,Merops,"Africa, Eurasia, Oriental Region",s Iran and s Asia to sc China and se Asia,https://dibird.com/species/green-beeeater/,-
0,green-broadbill,NT - Near threatened,"Lesser Green Broadbill, Asian Green Broadbill",,Perching Birds / Passeriformes,African & Green Broadbills / Calyptomenidae,Calyptomena,Oriental Region,"Malay Pen., Sumatra and Borneo",https://dibird.com/species/green-broadbill/,-
0,green-catbird,LC - Least concern,Green Catbird [crassirostris or joanae],Lanius crassirostris,Perching Birds / Passeriformes,Bowerbirds / Ptilonorhynchidae,Ailuroedus,Australasia,e Queensland and e New South Wales (e Australia),https://dibird.com/species/green-catbird/,-
0,green-cochoa,LC - Least concern,,Co. (choa) viridis,Perching Birds / Passeriformes,Thrushes / Turdidae,Cochoa,Oriental Region,Himalayas to Vietnam,https://dibird.com/species/green-cochoa/,-
0,green-crombec,LC - Least concern,,,Perching Birds / Passeriformes,"Crombecs, African Warblers / Macrosphenidae",Sylvietta,Africa,"w, c",https://dibird.com/species/green-crombec/,-
0,green-figbird,LC - Least concern,"Timor Figbird, Figbird",Sphecotera [sic] viridis,Perching Birds / Passeriformes,"Figbirds, Orioles, Turnagra / Oriolidae",Sphecotheres,Australasia,Lesser Sundas,https://dibird.com/species/green-figbird/,-
0,green-hermit,LC - Least concern,Guy's Hermit,Trochilus guy,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Phaethornis,"South America, Middle America",Costa Rica to se Peru,https://dibird.com/species/green-hermit/,-
0,green-heron,NE - Not evaluated,"Poke, Little green Heron, Chucklehead","Ardeola virescens, Ardea virescens",Pelicans and relatives / Pelecaniformes,"Herons, Bitterns / Ardeidae",Butorides,"Middle America, North America","e, c USA to Panama",https://dibird.com/species/green-heron/,-
0,green-honeycreeper,LC - Least concern,Black-crowned Honeycreeper,Motacilla spiza,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Chlorophanes,"South America, Middle America",s Mexico to e Brazil,https://dibird.com/species/green-honeycreeper/,-
0,green-hylia,LC - Least concern,,"Sylvia prasina, Hylia parsina",Perching Birds / Passeriformes,Hylias / Hyliidae,Hylia,Africa,"w,c",https://dibird.com/species/green-hylia/,-
0,green-ibis,LC - Least concern,Cayenne Ibis,"Tantalus cayennensis, Mesembrinis cayennensis",Pelicans and relatives / Pelecaniformes,"Ibises, Spoonbills / Threskiornithidae",Mesembrinibis,"South America, Middle America",Honduras to se Brazil and ne Argentina,https://dibird.com/species/green-ibis/,-
0,green-imperial-pigeon,LC - Least concern,"Green Imperial-Pigeon, Green Imperial-Pigeon (Green)",Columba aenea,Pigeons and Doves / Columbiformes,"Pigeons, Doves / Columbidae",Ducula,Oriental Region,widespread,https://dibird.com/species/green-imperial-pigeon/,-
0,green-iora,NT - Near threatened,,Iora viridissima,Perching Birds / Passeriformes,Ioras / Aegithinidae,Aegithina,Oriental Region,"se Asia, Sumatra and Borneo",https://dibird.com/species/green-iora/,-
0,green-jay,NE - Not evaluated,"Green Jay (Green), Rio Grande Jay, Inca Jay","Garrulus luxuosus, Cyanocorax luxuosa, Cyanocorax yncas, Xanthoura luxuosa",Perching Birds / Passeriformes,"Crows, Jays / Corvidae",Cyanocorax,Middle America,s Texas to Honduras,https://dibird.com/species/green-jay/,-
0,green-jery,LC - Least concern,"Green Tery, Southern Green Jery",Eroessa viridis,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Neomixis,Africa,Madagascar,https://dibird.com/species/green-jery/,-
0,green-junglefowl,LC - Least concern,"Javan Junglefowl, Green Jungle-fowl",Phasianus varius,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Gallus,Oriental Region,Java and Lesser Sundas,https://dibird.com/species/green-junglefowl/,-
0,green-kingfisher,LC - Least concern,"Little Green Kingfisher, Texan Kingfisher, Texas Kingfisher","Ceryle americana, Alcedo americana, Ceryle cabanasi, Ceryle cabanisi",Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Chloroceryle,"South America, Middle America, North America",sw USA to n Argentina,https://dibird.com/species/green-kingfisher/,-
0,green-longtail,LC - Least concern,,"Burnesia epichlora, Urolais epichlora",Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Urolais,Africa,wc,https://dibird.com/species/green-longtail/,-
0,green-malkoha,LC - Least concern,"Whistling Yellowbill, South African Yellowbill, South African Green Coucal, Yellowbill (Green)",,Cuckoos and relatives / Cuculiformes,Cuckoos / Cuculidae,Ceuthmochares,Africa,Ethiopia and Somalia to Mozambique and South Africa,https://dibird.com/species/green-malkoha/,-
0,green-manakin,LC - Least concern,,"Xenopipo holochlora, Chloropipo holochlora",Perching Birds / Passeriformes,Manakins / Pipridae,Cryptopipo,"South America, Middle America",e Panama to se Peru,https://dibird.com/species/green-manakin/,-
0,green-mango,LC - Least concern,Porto Rican Mango,Trochilus viridis,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Anthracothorax,North America,Puerto Rico,https://dibird.com/species/green-mango/,-
0,green-oriole,LC - Least concern,"Yellow Oriole, Yellow-bellied Oriole, Australian Yellow Oriole",Mimetes [sic] flavocinctus,Perching Birds / Passeriformes,"Figbirds, Orioles, Turnagra / Oriolidae",Oriolus,Australasia,widespread,https://dibird.com/species/green-oriole/,-
0,green-oropendola,LC - Least concern,,"Xanthornus viridis, Oriolus viridis",Perching Birds / Passeriformes,"Oropendolas, Orioles, Blackbirds / Icteridae",Psarocolius,South America,Amazonia,https://dibird.com/species/green-oropendola/,-
0,green-parakeet,LC - Least concern,"Cut-throat Parakeet, Green Conure, Red-collared Parakeet, Green Parakeet (Green), Red-throated Conure","Aratinga holochlora, Conurus holochlorus",Parrots / Psittaciformes,African & New World Parrots / Psittacidae,Psittacara,Middle America,"nw, e, s Mexico",https://dibird.com/species/green-parakeet/,-
0,green-peafowl,EN - Endangered,"Burmese Peafowl, Green-necked Peafowl",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Pavo,Oriental Region,se Asia,https://dibird.com/species/green-peafowl/,-
0,green-pheasant,LC - Least concern,"Japanese Green Pheasant, Ring-necked Pheasant (Green)",,Сhickens and relatives / Galliformes,Pheasants & Allies / Phasianidae,Phasianus,Oriental Region,Japan,https://dibird.com/species/green-pheasant/,-
0,green-pygmy-goose,LC - Least concern,"Green Pygmy-goose, Green Dwarf-Goose, Green cotton teal, Green Goose",Cheniscus pulchellus,Ducks and relatives / Anseriformes,"Ducks, Geese, Swans / Anatidae",Nettapus,Australasia,New Guinea and n Australia,https://dibird.com/species/green-pygmy-goose/,-
0,green-rackettail,EN - Endangered,"Green Racquet tail, Green Racquet-tail, Green recket-tailed parrot, Green-headed Racquet-tailed Parrot, Green Racket-tailed Parrot, Green Racquet-tail Parrot, Green-headed Racket-tailed Parrot, Green-crowned Racket-tailed Parrot, Green Racquet-tailed Parrot",Prioniturus luconiensis,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Prioniturus,Oriental Region,Philippines,https://dibird.com/species/green-rackettail/,-
0,green-rosella,LC - Least concern,"Green Parrot, Caledonia Parrot, Tasmanian Rosella, Yellow-breasted Parrot, Yellow-bellied Parakeet, Yellow-breasted Parakeet",Psittacus caledonicus,Parrots / Psittaciformes,Old World Parrots / Psittaculidae,Platycercus,Australasia,Tasmania,https://dibird.com/species/green-rosella/,-
0,green-sandpiper,LC - Least concern,,"Tringa ocrophus [sic], Tringa ochrophus, Totanus ocropus, Helodromas ocrophus, Tringa ocrophus, Helodromas ocropus, Totanus ochropus",Shorebirds / Charadriiformes,"Sandpipers, Snipes / Scolopacidae",Tringa,Eurasia,"n, c Europe to e Siberia and ne China",https://dibird.com/species/green-sandpiper/,"sw EU, AF, OR"
0,green-shrikebabbler,LC - Least concern,"Green Shrike-Babbler, Green Shrike Babbler",,Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Pteruthius,Oriental Region,Himalayas to ne Myanmar,https://dibird.com/species/green-shrikebabbler/,-
0,green-shrikevireo,LC - Least concern,"Emerald Shrike-Vireo, Green Shrike Vireo","Smaragdolanius pulchellus, Smaradolanius pulchellus",Perching Birds / Passeriformes,"Vireos, Greenlets, Shrike-babblers / Vireonidae",Vireolanius,Middle America,se Mexico to Panama,https://dibird.com/species/green-shrikevireo/,-
0,green-thorntail,LC - Least concern,Green throntail,"Trochilus conversii, Popelairia conversii",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Discosura,"South America, Middle America",Costa Rica to w Ecuador,https://dibird.com/species/green-thorntail/,-
0,green-tinkerbird,LC - Least concern,"Eastern Green Tinkerbird, Green Tinker Barbet, Little Green Barbet, African Green Tinkerbird, Little Green Tinker Barbet, Eastern Green Tinker Barbet, African Green-Tinkerbird",Barbatula simplex,"Woodpeckers, Toucans and relatives / Piciformes",African Barbets / Lybiidae,Pogoniulus,Africa,s Kenya to c Mozambique,https://dibird.com/species/green-tinkerbird/,-
0,green-warbler,LC - Least concern,"Bright-green Warbler, Green Willow Warbler, Green Leaf Warbler, Green Leaf-Warbler, Bright Green Leaf Warbler","Acanthopneuste nitida, Ph[ylloscopus]. nitidus, Seicercus nitidus",Perching Birds / Passeriformes,Leaf Warblers & Allies / Phylloscopidae,Phylloscopus,Eurasia,"n Turkey and n Caucasus s to n Georgia, n Iran and nw Afghanistan",https://dibird.com/species/green-warbler/,"s Pakistan, India and Sri Lanka"
0,green-warblerfinch,VU - Vulnerable,"Green Warbler Finch, Warbler Finch",,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Certhidea,South America,Galápagos Is.,https://dibird.com/species/green-warblerfinch/,-
0,green-whiteeye,NE - Not evaluated,"reichenowi or toroensis], African Yellow White-eye (Green), African Yellow White-eye [stuhlmanni",,Perching Birds / Passeriformes,White-eyes / Zosteropidae,Zosterops,Africa,central highlands,https://dibird.com/species/green-whiteeye/,-
0,green-wood-hoopoe,LC - Least concern,"Senegal Woodhoopoe, Redbilled Woodhoopoe, Kakelaar, Green Wood-hoopoe, Kakalaar, Red-billed Wood-hoopoe, Red-billed Wood Hoopoe, Red-billed Hoopoe, Green Woodhoopoe, Red-billed Woodhoopoe","Phoeniculus erythrorhynchus, Promerops purpureus",Hornbills and relatives / Bucerotiformes,Wood Hoopoes / Phoeniculidae,Phoeniculus,Africa,widespread,https://dibird.com/species/green-wood-hoopoe/,-
0,greenandblack-fruiteater,LC - Least concern,"Green & Black Fruiteater, Green-black Fruiteater, Black-throated Cotinga, Green and black Fruiteater, Tallmans' Fruiteater",Ampelis riefferii,Perching Birds / Passeriformes,Cotingas / Cotingidae,Pipreola,South America,n Venezuela to n Peru,https://dibird.com/species/greenandblack-fruiteater/,-
0,greenandgold-tanager,LC - Least concern,"Green & Gold Tanager, Green-gold Tanager, Green-and-gold Tanager [incl. anchicayae], Green and gold Tanager",Tanagra schrankii,Perching Birds / Passeriformes,Tanagers & Allies / Thraupidae,Tangara,South America,w Amazonia,https://dibird.com/species/greenandgold-tanager/,-
0,greenandrufous-kingfisher,LC - Least concern,"Green and rufous Kingfisher, Green-rufous Kingfisher, Green & Rufous Kingfisher",Alcedo inda,Kingfishers and relatives / Coraciiformes,Kingfishers / Alcedinidae,Chloroceryle,"South America, Middle America",Nicaragua to n Bolivia and se Brazil; also w Colombia and nw Ecuador,https://dibird.com/species/greenandrufous-kingfisher/,-
0,greenandwhite-hummingbird,LC - Least concern,"Green & White Hummingbird, Green-white Hummingbird, Green and white Hummingbird","Leucippus viridicauda, Amazilia viridicauda",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Elliotomyia,South America,c Peru,https://dibird.com/species/greenandwhite-hummingbird/,-
0,greenbacked-becard,LC - Least concern,Green-backed Becard (Green-backed),Tityra viridis,Perching Birds / Passeriformes,"Tityras, Becards, Sharpbill / Tityridae",Pachyramphus,South America,"n, e, c",https://dibird.com/species/greenbacked-becard/,-
0,greenbacked-camaroptera,LC - Least concern,"Grey-backed Camaroptera, Bleating Bush-Warbler, Greenbacked Bleating Warbler, Green-backed Eremomela, Gray-backed Camaroptera, Hartert's Camaroptera, Bleating Bush Warbler, Glass-eye, Yellow-browed Camaroptera, Bleating Warbler, Green backed Camaroptera, Green-backed Camaroptera (Green-backed), Bleating Camaroptera","Camaroptera brevicaudata, Sylvia brachyura, Camaroptera griseoviridis",Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Camaroptera,Africa,"e, s",https://dibird.com/species/greenbacked-camaroptera/,-
0,greenbacked-eremomela,LC - Least concern,Green backed Eremomela,Eremomela? canescens,Perching Birds / Passeriformes,Cisticolas & Allies / Cisticolidae,Eremomela,Africa,"e, c, w",https://dibird.com/species/greenbacked-eremomela/,-
0,greenbacked-firecrown,LC - Least concern,"Chilean Firecrown, Juan Fernández Hummingbird, Green backed Firecrown","Sephanoides sephanoides, Orthorhynchus [sic] sephaniodes, Sephanoides galeritus",Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Sephanoides,South America,"c, s Chile and c, w Argentina",https://dibird.com/species/greenbacked-firecrown/,-
0,greenbacked-flycatcher,LC - Least concern,"Chinese Flycatcher (incl. beijingnica), Chinese Flycatcher, Chinese Flycatcher (incl. ssp. beijingnica), Narcissus Flycatcher (Green-backed)",Muscicapa elisae,Perching Birds / Passeriformes,"Chats, Old World Flycatchers / Muscicapidae",Ficedula,Eurasia,ne China,https://dibird.com/species/greenbacked-flycatcher/,Thailand and Malay Pen.; possibly South Korea
0,greenbacked-gerygone,LC - Least concern,"Green-backed Warbler, Gray-headed Gerygone, Green-backed Flyeater, Grey-headed Gerygone Warbler, Gray-headed Gerygone Warbler, Green-backed Fairy-Warblers, Green backed Gerygone, Grey-headed Gerygone, Green-backed Gerygone Warbler","Gerygone chloronotus, Gerygone chloronotum",Perching Birds / Passeriformes,Australasian Warblers / Acanthizidae,Gerygone,Australasia,New Guinea and nw Australia,https://dibird.com/species/greenbacked-gerygone/,-
0,greenbacked-hillstar,NE - Not evaluated,"White-tailed Hillstar, White-tailed Hillstar (leucura), White-tailed Hillstar (White-tailed)",,Swifts and Hummingbirds / Apodiformes,Hummingbirds / Trochilidae,Urochroa,South America,"s Colombia, e Ecuador and ne Peru",https://dibird.com/species/greenbacked-hillstar/,-
