Sapphire-throated hummingbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '4.2 g', 'conservation status': 'cites appendix ii', 'ecoregion': 'Magdalena-Urabá Moist Forests', 'geographic distribution includes': 'Costa Rica', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sapphire-vented puffleg,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '6.4 g', 'conservation status': 'cites appendix ii', 'genome size': '1.221 pg', 'geographic distribution includes': 'United States', 'habitat': 'subtropical,terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sardinian warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '20 g', 'eats': 'North Atlantic', 'geographic distribution includes': 'arid', 'habitat': '8.3 years', 'life span': 'flight', 'locomotion': '365 days', 'onset of fertility': 'Increasing', 'population trend': 'corneal eyes', 'visual system': '11.7 g'}"
Sarus crane,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Australia', 'habitat': 'arid', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sassi's olive greenbul,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '19 g', 'ecoregion': 'Albertine Rift Montane Forests', 'geographic distribution includes': 'Democratic Republic Of The Congo', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Satanic nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'conservation status': 'vulnerable', 'ecoregion': 'Sulawesi Lowland Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Satin bowerbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '290 g', 'eats': 'Queensland Tropical Rain Forests', 'ecoregion': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Satin flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '23 g', 'ecoregion': 'Tirari-Sturt Stony Desert', 'geographic distribution includes': 'Australia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Satin swiftlet,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'South Pacific', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'trophic guild': 'insectivore', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Saturnine antshrike,"{'auditory system': 'otoliths', 'biogeographic realm': 'The Neotropics', 'body mass': '22.5 g', 'ecoregion': 'Purus-Madeira Moist Forests', 'geographic distribution includes': 'Bolivia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
