,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Lesser Antillean Flycatcher,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Myiarchus oberi,https://ebird.org/species/leafly1,"An inconspicuous, relatively tame, medium-sized flycatcher of woodlands and tall scrub. Typically perches motionless below the canopy of the tree before sallying forth in pursuit of prey. Distinguished from similar species within its range by combination of gray chest, yellow belly, and rust-brown undertail. Often first detected by its plaintive, drawn out “pheee” or “pheeuuu” song. Also makes a variety of “pip” and rolling trill calls."
0,Lesser Antillean Pewee,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus latirostris,https://ebird.org/species/leapew1,"A small drab flycatcher of woodlands including, at times, mangrove swamps. This species is dull brown above and yellow-buff to orange-buff below. Adults lack wingbars and eyering, but immatures have dull buff wingbars. The tertial edges are typically quite bright, forming narrow stripes on the posterior folded wing. The Caribbean Elaenia is passingly similar but has bold wingbars and a gray eyebrow. Vocalizations include a whistled “peee-oo” followed by a low whistled trill and “pee-ooooo,” with the first syllable a clear whistle and the second a low-whistled trill. Also, commonly utters a sharp “pee.”"
0,Lesser Antillean Saltator,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Saltator albicollis,https://ebird.org/species/leasal1,"A small to medium-sized, olive-colored inhabitant of thickets, scrub, and other low dense habitats. A distinctive species with a stout black-and-yellow bill, a pale throat, and a pale eyebrow. No similar species occur within its range. Its song is a series of loud musical notes that rise and fall. Call notes include faint “tsi” and sharp “chink.”"
0,Lesser Antillean Swift,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura martinica,https://ebird.org/species/leaswi1,"An aerial feeder that is typically found over highland forests in flocks of up to forty birds; sometimes feeds at lower altitudes, particularly during inclement weather. Its stubby dark-gray body and rapid, shallow wingbeats eliminates all swallows. Short-tailed Swift is similar, but has a gray vent and gray rump, which contrasts more markedly against its dark body than Lesser Antillean Swift. Very rarely found when not flying. Call is a high, sharp twitter."
0,Lesser Antillean Tanager,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Stilpnia cucullata,https://ebird.org/species/leatan1,"A brightly colored small woodland species often found in pairs or small flocks at fruiting trees. Note the dark partial hood and striking turquoise wings. No other species in its range shares these characters. Song consists of a series of high, thin notes followed by a high-pitched jumbled twitter."
0,Lesser Adjutant,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos javanicus,https://ebird.org/species/lesadj1,"A large stork with a completely bare head and neck ideal for its scavenging habits. The adult’s face is red and the neck is yellow while the juvenile has a brownish head and a white, thinly-feathered neck. The upperparts are all dark while the underparts are mostly white. In flight, note the broad wings with distinctive white “armpits” and tucked in neck. Similar to the larger Greater Adjutant; Lesser has a more slender bill, has all-dark upperwings, and often adopts a more upright, less “hunched” posture. Often found in shallow marshes, fields, and swamps."
0,Lesser Akialoa,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Akialoa obscura,https://ebird.org/species/lesaki,"Extinct, last reported in 1940."
0,Lesser Coucal,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Centropus bengalensis,https://ebird.org/species/lescou1,"A dark, rather sturdy cuckoo of scrubby habitats, reedbeds, forest edge, and agricultural areas. Adults black with bright chestnut wings and fine silvery streaking on neck and shoulders. Immatures a grayish brown above, paler below, with dull chestnut wings and a brown-and-black barred tail. Similar to Greater Coucal but significantly smaller, with a dark (instead of red) eye and duller chestnut back and wings with silver streaks. Song is a distinctive series of sharp notes, with the crescendo cadence of a bouncing ball."
0,Lesser Crested Tern,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus bengalensis,https://ebird.org/species/lecter2,"Elegant medium-sized tern with a slender yellow-orange bill and black crown. Can be confused with Great Crested Tern; note proportionally longer, more orangey bill on Lesser Crested. Also note gray upperwing, which separates it from Sandwich Tern. Gray rump and tail are diagnostic if seen well. On juveniles, note dull legs, secondaries with dark centers, and a weakly patterned upperwing. Strictly coastal, usually found on beaches and estuaries. Call a noisy “kerrrick.”"
0,Lesser Ground-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Morococcyx erythropygus,https://ebird.org/species/legcuc1,"Furtive and rarely seen, but loud song carries well and sounds like a referee’s whistle being blown faster and then slower. Inhabits brushy dry woodland in tropical lowlands, where most of the time it walks stealthily on the ground. When alarmed it usually freezes offering good views—if you are lucky. Note the boldly colored turquoise and yellow skin around the eye and the warm buffy or cinnamon-colored underparts."
0,Lesser Cuckooshrike,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage fimbriata,https://ebird.org/species/lescus1,"Medium-sized gray bird (small for a cuckooshrike) with considerable geographic variation. Male averages darkest on the wings, throat, and breast, contrasting more heavily with the rest of the plumage than in the fairly uniform-looking male Indochinese Cuckooshrike. Female is pale gray with fine barring on the underparts. Undertail is black with white-tipped feathers concentrated at the end of the tail; does not appear as evenly graduated as in the larger Black-winged Cuckooshrike, and is less extensively white-tailed than Indochinese Cuckooshrike. Forages in the upper levels of forests and forest edge in lowland and hilly areas, often as part of mixed-species flocks. Song begins with a few clear tinkling notes, then transitions into a loud, insistent “jeh, jeh, jeh, jeh”."
0,Lesser Elaenia,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia chiriquensis,https://ebird.org/species/lesela1,"Confusing flycatcher, fairly small and nondescript. Like many other elaenias and flycatchers, brownish-olive above, pale gray on the throat, and pale yellow on the belly, with whitish wingbars. Only shows a slight crest and very little facial pattern. Usually seen in more open habitats like forest edge or second growth, singly or in pairs, sometimes following a mixed-species flock. Best identified by voice, which varies across range. Call is typically a single high-pitched “pseew”, sometimes buzzy and sometimes clear. Also gives a harsh stuttered song, varying from a short “chi-bur” to a longer series of notes."
0,Lesser Fish-Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus humilis,https://ebird.org/species/lefeag1,"Gray-brown eagle with piercing yellow eyes and an immaculate white belly. Juvenile paler and browner than adult, with weakly streaked underparts. Most easily separated from larger Gray-headed Fish-Eagle in flight: note Lesser’s “dirtier” tail with a less contrasting black band and more mottled underwings in adult; note overall paler underside patterning in juvenile. White belly also tends to have a more poorly-defined and jagged shape than the sharp “V” of Gray-headed. Favors faster-flowing foothill streams and rivers, but can also be found in lowland lakes and wetlands."
0,Lesser Flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoeniconaias minor,https://ebird.org/species/lesfla1,The smallest flamingo in the world with a long and very dark tricolored bill and red legs. Juvenile are gray brown and darker than Greater Flamingos. Found in inland alkaline lakes where gathers in huge flocks to breed and eat microscopic blue-green algae at a few widely-spaced colonies. Makes extensive movements in response to changing environmental conditions.
0,Lesser Florican,Animalia,Chordata,Aves,Otidiformes,Otididae,Sypheotides indicus,https://ebird.org/species/lesflo2,"Small and gracile bustard of grasslands, scrubby fields, and select agricultural matrices. Male is striking: black with pale wings and a filamentous crest. Light brown female is less eye-catching, but her size and shape set her apart from other similar species. Difficult to detect in tall vegetation; male’s crazy courtship dance puts him in view during the breeding season."
0,Lesser Frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata ariel,https://ebird.org/species/lesfri,"The smallest of the frigatebirds, but note that the female is larger than the male. Adults are easier to identify than younger birds. Adult males are almost entirely black with a red throat and white spurs emanating outwards from the body onto the wing. Adult females have a black belly and throat, a white breast and hind collar, with similar white spurs on their sides. Juvenile and immature plumages are variable and are best separated from other frigatebirds by size when comparison is possible. Mostly silent except while breeding in oceanic islands. Strongly pelagic during non-breeding season but wind-blown or fatigued birds can be found from continental coasts."
0,Lesser Goldfinch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus psaltria,https://ebird.org/species/lesgol,"Tiny yellowish finch. Blackish conical bill is stout, but sharply pointed. Long wings are black with one white wingbar and large white patch at the base of the primaries. Small head. Short notched tail. Adult males have either green or black (Texas to South America) back. Regularly visits feeders. Females similar to American Goldfinch; note bill shape and color, usually more yellowish undertail coverts, less distinct wingbars, and more obvious white patch at base of primaries."
0,Lesser Grass-Finch,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Emberizoides ypiranganus,https://ebird.org/species/lesgrf1,Large finch with a long spiky tail and strong yellow bill. It is yellow-brown above with dark lines running down the back and pale buff below with a gray face and a white throat. Differs from Wedge-tailed Grass-finch in having a white rather than buff throat. Usually found in marshes and humid grasslands. The song is a harsh “ch-ch-ch-ch.”
0,Lesser Green Leafbird,Animalia,Chordata,Aves,Passeriformes,Chloropseidae,Chloropsis cyanopogon,https://ebird.org/species/leglea1,"Male and females are bright green overall, but the male has a black-and-blue throat while the female sometimes shows a slight yellow tinge to the throat. The Lesser Green Leafbird is very similar in appearance to the Greater Green Leafbird, but note that the male Lesser Green Leafbird has a smaller black mask and traces of yellow on the forehead. Lack of blue traces in the wings distinguishes this species from the otherwise similar Blue-winged and Bornean Leafbirds. Inhabits lowland primary and secondary broadleaf evergreen forests, as well as adjacent plantations and large parks. Joins mixed-species foraging flocks, usually in the canopy."
0,Lesser Greenlet,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Pachysylvia decurtata,https://ebird.org/species/lesgre1,"Small plain vireo of tropical forest and woodland in lowlands. Usually stays fairly high in trees and likely to be overlooked unless its rather tuneless, monotonously repeated song is learned. Identified by a combination its gray head (in Mexico and Central America) with a diffuse whitish eyering; whitish underparts with a yellowish wash on the sides; and plain olive upperparts. Head of birds from eastern Panama to South America is olive, with a whitish eyering."
0,Lesser Ground-Cuckoo,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Morococcyx erythropygus,https://ebird.org/species/legcuc1,"Furtive and rarely seen, but loud song carries well and sounds like a referee’s whistle being blown faster and then slower. Inhabits brushy dry woodland in tropical lowlands, where most of the time it walks stealthily on the ground. When alarmed it usually freezes offering good views—if you are lucky. Note the boldly colored turquoise and yellow skin around the eye and the warm buffy or cinnamon-colored underparts."
0,Lesser Ground-Robin,Animalia,Chordata,Aves,Passeriformes,Petroicidae,Amalocichla incerta,https://ebird.org/species/legrob1,"A fairly small, long-legged bird of montane forest floor. Brown above with rufous edges to the flight feathers, buffy chest, white throat, and white spot behind the bill. Same general shape and habits as the Greater Ground-Robin, but Lesser occurs at lower elevations and is much smaller. Heard more often than seen. Song, a series of whistled notes, either rising, falling or the same pitch."
0,Lesser Honeyguide,Animalia,Chordata,Aves,Piciformes,Indicatoridae,Indicator minor,https://ebird.org/species/leshon1,"A small, inconspicuous, gray-green bird with striking white outer tail feathers that are evident in undulating flight. It is easily confused with other honeyguides, but a pale spot on the top of the bill and subtle, darker (moustachial) streaks on either side of the throat are characteristic. Often it is the commonest honeyguide in mixed woodland, cultivation, and pasture; it can be tracked down by following its continuous, strident “swiiit, swiiit, swiiit” calls. Thick-billed Honeyguide (not recognized by some taxonomies) is almost identical, but it is darker in coloration and prefers closed-canopy forest. The smaller Least Honeyguide is often more heavily streaked underneath, and Pallid Honeyguide has a plainer face and indistinct moustachial streaks; both have differing vocaliations."
0,Lesser Hornero,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Furnarius minor,https://ebird.org/species/leshor1,"The smallest hornero. Plumage rusty overall with a white eyebrow, a gray crown, and a white throat. Note the gray legs. Found in scrub on river islands and occasionally in human-modified habitats near major rivers. Forages walking on the ground, especially at the water’s edge. The song is a series of fast staccato “kee” notes, usually given in duet. Other horneros with overlapping distributions have longer and louder songs."
0,Lesser Jacana,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Microparra capensis,https://ebird.org/species/lesjac1,"Very small and generally uncommon jacana. Adults show rufous on the crown, breast sides, rump, and tail. Juveniles are duller. Most distinctive in flight, when the white trailing edge to the wing is revealed. Found in thickly vegetated wetlands, especially those with waterlilies. Seems to move around in response to changing water levels. Call is a quick, hooting series. Often confused with immature African Jacana, but smaller and with a shorter bill that never shows any blue. Easily separated in flight by the white stripe at the back of the wing and the pale patches on top of the wing."
0,Lesser Kestrel,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco naumanni,https://ebird.org/species/leskes1,Shape very similar to Eurasian Kestrel but tail slightly shorter and central tail feathers project slightly. Wings more rounded and shorter than Eurasian Kestrel; claws are white rather than black. Males are unspotted above with blue-gray patches on the upperwings and largely pale underwings. Females have an indistinct mustache but otherwise are rather similar to Eurasian Kestrel. Hovers frequently and catches insects on the wing. Breeds colonially.
0,Lesser Kiskadee,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pitangus lictor,https://ebird.org/species/leskis1,"This flycatcher is brown above and bright yellow below with a black-and-white head pattern; very similar in plumage to a host of other species including Great Kiskadee and Rusty-margined Flycatcher. However, note Lesser Kiskadee’s smaller size, slender shape, and longer, narrower bill. Sexes alike. Found singly or in pairs, almost exclusively around slow-moving bodies of water in the lowlands of northern South America. Easy to find; tends to perch conspicuously often at eye level close to the water’s surface. Also listen for its slurred buzzy calls to help distinguish from similar species."
0,Lesser Koa-Finch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Rhodacanthis flaviceps,https://ebird.org/species/lekfin,"Extinct, last reported in 1891."
0,Lesser Lophorina,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Lophorina minor,https://ebird.org/species/lesbop1,"A fairly large bird of mid-montane forest. Male, mainly black plumage with 2 remarkable erectile fans which are lifted up over the head during its display. Metallic, blue-green, trapezium-shaped breast shield and patches above the eyes. Female has a dark brown back, barred underparts and a black head. Male is unmistakable. Female distinguished from Lawes’s Parotia female by slightly smaller size and black eye, and from female Magnificent Bird-of-Paradise by its black bill. The male’s yellow-green interior of the mouth is visible whilst it gives its piercing nasal screech."
0,Lesser Masked-Weaver,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus intermedius,https://ebird.org/species/lesmaw1,"A small, slender weaver with a whitish eye and distinctive slate-colored (not pinkish) legs. The male has a black mask that extends to the peak of the crown in breeding plumage. The female is nondescript but has a distinctive pale eye and white belly. Pairs prefer riverine thicket and wooded savanna, where they breed colonially. In the non-breeding season, they form large flocks that may wander. Most other pale-eyed weavers have pinkish legs and a yellow crown in breeding plumage."
0,Lesser Melampitta,Animalia,Chordata,Aves,Passeriformes,Melampittidae,Melampitta lugubris,https://ebird.org/species/lesmel1,"A shy, medium-sized ground bird of montane forest. Velvety black plumage with long legs, a fairly short tail and a bulbous head. Eye color is red in male and brown in female. Hops around looking for food. Somewhat similar to Blue-gray and Smoky Robins, but Lesser Melampitta is larger and black rather than gray. More often heard than seen. Call, a rather unbirdlike “klik!” or “puk-klik!”."
0,Lesser Moorhen,Animalia,Chordata,Aves,Gruiformes,Rallidae,Paragallinula angulata,https://ebird.org/species/lesmoo1,"Small, reclusive moorhen. Often confused with the much more common and extroverted Common Moorhen. Lesser Moorhen is smaller and has a narrower white streak along the side, a mostly yellow bill, and all-yellow legs. Immature is brownish--warmer brown than immature Common Moorhen--with a yellow bill. Found in wetlands, especially grassy, seasonally flooded ones. Shy and retiring. Calls a series of clucks or drier “chak” notes."
0,Lesser Necklaced Laughingthrush,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Garrulax monileger,https://ebird.org/species/lenlau1,"A mid-sized laughingthrush, usually seen foraging on the ground and in shrubbery of hilly forest. Brown overall, with rusty highlights on the neck and flanks, and with prominent black markings on the white breast and face. Looks similar to the slightly larger Greater Necklaced Laughingthrush, with which it often associates in mixed flocks; Lesser differs in being duller rusty overall, having a complete (rather than partial) breast band, and having minimal streaking on the cheeks. Classic laughingthrush repertoire, with a beautiful fluty, meldic song and hooting calls."
0,Lesser Nighthawk,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles acutipennis,https://ebird.org/species/lesnig,"Long-winged nocturnal bird which catches insects in flight often around dawn and dusk. Found in shrubby open areas. Intricate brown, buffy, and gray patterning with white patches near wingtips. Very similar to Common Nighthawk, best distinguished by the position of white wing patch: closer to wingtip on Lesser, closer to base of wing on Common, but this difference can be very difficult to judge. Also typically paler than Common with more golden buffy tones. During the day, roosts on the ground or on a tree branch."
0,Lesser Noddy,Animalia,Chordata,Aves,Charadriiformes,Laridae,Anous tenuirostris,https://ebird.org/species/lesnod1,"A small dark tern which appears grayish-black and extremely slender. Very similar to Black and Brown Noddies, but the Lesser Noddy has a very thin bill, is somewhat paler gray overall, and has gray between the bill and the eyes. The flight is fast and graceful, and it often mixes with other terns. Often found offshore, not far from islands in the tropical waters of the Indian Ocean."
0,Lesser Nothura,Animalia,Chordata,Aves,Tinamiformes,Tinamidae,Nothura minor,https://ebird.org/species/lesnot1,Sandy-colored tinamou that usually holds an upright posture. Has a brown crown and a heavily streaked back and throat. Occurs in grassland areas with scrub. The song is a series of metallic whistles: “peee peeeeee-peeep peeep peeep peeeeee.” The similar Spotted Nothura is larger and more rufescent and prefers areas with shorter grasses.
0,Lesser Prairie-Chicken,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus pallidicinctus,https://ebird.org/species/lepchi,"Plump chickenlike bird found in grasslands. Body and wings entirely barred brown with paler buffy throat. In spring, males gather at display site and perform dance to attract females: look for them hunched over with ear-like feathers protruding from atop head and darker reddish-orange skin exposed on the neck. Inconspicuous and difficult to find away from display sites. Very similar to Greater Prairie-Chicken but no range overlap. Averages slightly paler and smaller than Greater."
0,Lesser Redpoll,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis cabaret,https://ebird.org/species/lesred1,"Fairly common in mixed and coniferous woodland and forest, especially with birch trees; also found in parks and gardens, and visits seed feeders. Often in flocks, mainly in autumn–winter; feeds especially on birch catkins, also on seeds on the ground. Rather warm brown and streaky overall with a small yellowish bill and deep red forehead patch (or ""poll"") and small black chin; male has bright pinkish-red blush to throat and breast. Compare with very similar Common Redpoll (identifying redpolls outside their breeding range is not always possible)."
0,Lesser Roadrunner,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx velox,https://ebird.org/species/lesroa1,"Slightly smaller version of the familiar cartoon Greater Roadrunner, but usually the two species do not occur in the same places. Favors dry brushy woodland and overgrown weedy fields in tropical lowlands and foothills. Can be very elusive, but at other times runs out in the road or sits quietly sunning itself on a fence post or bush top in the early morning. Note that the center of the throat and breast are plain rich buffy, without the dense dark streaking of Greater Roadrunner."
0,Lesser Sand-Plover,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius mongolus,https://ebird.org/species/lesplo,"Medium-sized plover with a pale throat, brown back, and white belly. Breeding adults have a black mask and a bright orange chest and neck; males average brighter than females. Non-breeding and immature birds are brownish above and white below, with white “eyebrows.” Subspecies vary slightly. Compare with slightly larger Greater Sand-Plover; Lesser is proportionally smaller-headed and darker-legged, and its shorter bill has a slight bulge at the tip. Smaller Kentish Plover can be similar in non-breeding plumage; Lesser is taller and longer-legged, without Kentish’s strong white neck band. Breeds on margins of high-elevation lakes and rivers, winters on coastal mudflats."
0,Lesser Scaup,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya affinis,https://ebird.org/species/lessca,"Peak-headed diving duck. Males have black breast, finely-barred gray back, whitish sides (often slightly dusty-looking), and yellow eye. Head appears black with a purplish or greenish sheen in good light. Females are brown overall with white patch at base of bill and yellow eye. Very similar to Greater Scaup; note Lesser’s peaked head shape with angle near the rear of crown, slimmer cheeks, less extensive white stripe on wing in flight, and smaller, narrower bill. Also similar to Ring-necked Duck, but Lesser Scaup has grayer back and whiter sides. Usually in flocks or pairs on a variety of wetland habitats, from small ponds to large lakes and bays. Slightly more likely to be seen on smaller bodies of water, especially fresh water, than Greater Scaup, but much overlap. Frequently in mixed flocks with other Aythya ducks. Widespread across North America, with more southerly range extent than Greater Scaup, regularly reaching northern South America."
0,Lesser Seedcracker,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Pyrenestes minor,https://ebird.org/species/lessee1,"A colorful, chunky waxbill with a large conical bill. Both sexes have a red hood and tail, but females have slightly less extensive red. Found in moist habitats with dense understory, including forest edge, areas along streams, and occasionally reedbeds. Scarce, shy, and inconspicuous. Somewhat similar to Red-headed Bluebill, but separated by many details, including the red tail. The calls include rough “drek” notes that may be given in a long, fast series."
0,Lesser Shortwing,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Brachypteryx leucophris,https://ebird.org/species/lessho1,"A small ground-hugging bird found in areas with dense cover, usually near moving water. Unlike most shortwings, male and female are not significantly different; both sexes are brown or gray overall, with a white eyebrow and throat. Furtive and quite difficult to see; its tinkling melodic song, which starts with 1-2 slow notes and quickly accelerates into a rushed-sounding loud musical jumble, may give away its position in the undergrowth."
0,Lesser Spotted Eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Clanga pomarina,https://ebird.org/species/leseag1,"Medium-sized, compact eagle. Adults are conspicuously two toned when perched: dark flight feathers contrast with paler body. Head and bill small for an eagle. Juveniles quite different, with bold white bars on the back, wings, and pale uppertail. Smaller and paler than the similar Greater Spotted Eagle. Look for the diagnostic double (not single) white ""commas"" on the wrist of the underwing. Normally found in open woodland or forest edges but can be found around low intensity farmland areas, sometimes perching prominently."
0,Lesser Spotted Woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates minor,https://ebird.org/species/leswoo1,"Uncommon to locally fairly common in deciduous woodland, parkland, larger gardens. Very small (sparrow-sized) and easily overlooked, often foraging quietly on smaller branches and twigs high in canopy. Note bold white barring on back and wings, whitish underparts with no red blush under tail; male has red crown patch."
0,Lesser Striped Swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Cecropis abyssinica,https://ebird.org/species/lessts1,"A rather small, neat swallow with a distinctive burnt-orange skullcap extending onto the cheeks like a helmet, a rufous rump, and boldly streaked underparts. It is mostly resident in equatorial Africa, and a wet season breeding visitor to the northwest and southeast parts of its range. Pairs and small groups forage over grassland, woodland, and cultivation, generally at lower elevations than Greater Striped Swallow. The flight is fairly strong, much like that of a Barn Swallow. The larger Greater Striped Swallow is similar to Lesser Striped Swallow but with fewer and finer streaks, especially on the throat and ears, giving it a more open-faced appearance."
0,Lesser Swamp Warbler,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus gracilirostris,https://ebird.org/species/leswar1,"Nondescript, long-tailed, long-billed warbler of wetlands. Varies geographically, with the back being olive-brown to rusty-brown, and the underparts pure white to pale brown. Found in reedbed wetland habitat, including papyrus. Far less secretive than many marsh-dwelling warblers; often hops about in the open. Frequently sings a variable, complex mix of raspy and musical notes that usually ends in a trill. Smaller than Greater Swamp Warbler, larger than African Reed Warbler, and shorter-winged than Great Reed Warbler."
0,Lesser Vasa Parrot,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Coracopsis nigra,https://ebird.org/species/blapar1,"Fairly large, black parrot that is found in and around all types of forest. Often seen in flight, sometimes in small, loose flocks. Incredibly loud calls consist mainly of musical whistles. Can be very hard to separate from Greater Vasa Parrot, but smaller and smaller-billed, with a curving edge to the skin at the back of the bill. Vocalizations are higher-pitched and more musical than those of Greater Vasa Parrot. Can easily be mistaken for a raptor in flight, but has all-black plumage unlike any raptor in range."
0,Lesser Violetear,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Colibri cyanotus,https://ebird.org/species/lesvio1,"Medium-sized hummingbird, all sparkly green with obvious blue or purple cheek patch. Bill is slightly decurved. Sexes similar. Extremely similar to Mexican Violetear, but no range overlap. Sparkling Violetear of South America is larger and has violet belly. Found singly in forests, where it can be quite common. Also visits feeders and gardens. Listen for the constant chipping song."
0,Lesser Whistling-Duck,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna javanica,https://ebird.org/species/lewduc1,"A small, well-proportioned, tree-nesting duck. Pale brown overall with a darker brown crown and nape, warmer chestnut underparts, and chestnut-fringed feathers on the back. Note the faint orange-yellow eyering and the dark gray bill and legs. Sexes similar; juveniles duller. A gregarious duck found in shallow water bodies with abundant vegetation. Flies with rapid wingbeats on broad dark wings; note flashing chestnut shoulders and chestnut rump. Call is a wheezy whistling “seasick-seasick."""
0,Lesser Whitethroat,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Curruca curruca,https://ebird.org/species/leswhi4,"Fairly common summer migrant from winter grounds in Africa. Found in scrubby habitats, especially dense hedges with thorny bushes and trees. Skulking and difficult to see well; often located by scratchy chortling song that ends with distinctive loud rattle. Plumage brownish gray overall with grayer head and broad dark mask that sets off white throat. Lacks bright rusty wing patch of Greater Whitethroat."
0,Lesser Woodcreeper,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Xiphorhynchus fuscus,https://ebird.org/species/leswoo2,"Small, slim woodcreeper with a thin slightly decurved bill. Found in a variety of forest habitats, where it regularly follows mixed-species flocks. The rufous-brown body is heavily marked with drop-shaped spots on the breast, head, and back. The strong pale eyering, eyestripe, and throat add to the overall pale appearance of the head."
0,Lesser Yellowlegs,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa flavipes,https://ebird.org/species/lesyel,"Medium-sized shorebird with bright yellow legs. Plumage is essentially identical to Greater Yellowlegs: gray upperparts with white speckling, streaky neck, and white belly. Proportions are most important for identification. Lesser is smaller overall with shorter, narrower, straighter bill, shorter neck, more rounded head, and smaller chest. Forages actively on mudflats and in shallow pools and marshes, often in loose mixed flocks with Greater Yellowlegs. Somewhat more likely to be found in smaller, marshier habitats than Greater, but much overlap. Listen for soft, whistled “tew” calls, typically only one or two notes, unlike the stronger series of notes from Greater."
0,Lesser Yellownape,Animalia,Chordata,Aves,Piciformes,Picidae,Picus chlorolophus,https://ebird.org/species/lesyel1,"Medium-sized woodpecker with a colorful crest. Coloration varies considerably based on range, but always look for a bright yellow hindcrest, overall greenish coloration, and white-barred chest. Greater Yellownape is significantly larger with an all-gray belly. Forages along trunks, branches, and on the ground in forested lowlands and foothills; sometimes accompanies mixed-species foraging flocks. Listen for its oddly raptor-like “pyeeeah.”"
0,Lesson's Motmot,Animalia,Chordata,Aves,Coraciiformes,Momotidae,Momotus lessonii,https://ebird.org/species/bucmot2,"Large motmot of tropical lowland forest and edge, mainly in humid areas. Perches low to high, usually in shady areas. Blue crown with a big black central patch, unlike solid blue of Blue-capped Motmot, which occurs to the north. Plumage overall less contrasting in pattern than Turquoise-browed Motmot, with much smaller tail rackets. The name ‘motmot’ comes from double-hooting call of this species, which can sound like an owl, and is mainly uttered around dawn."
0,Lesson's Seedeater,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Sporophila bouvronides,https://ebird.org/species/lessee2,"Small, sparrow-like bird. Male has mostly black head with large white whisker mark; female is olive-brown on back and pale yellowish below with a dull yellow bill. Found in open marshlands and disturbed habitats with long grass, especially near water; often seen in flocks, feeding on grass seeds. Song is a staccato series of about 10 notes on one pitch. Most similar to Lined Seedeater, but male Lesson’s lacks a white stripe on crown; females of the two species are identical and not safely identified unless accompanied by males. Females are best told from other seedeaters (except Lined) by strong yellowish wash on underparts and relatively small, dull yellow bill."
0,Lettered Aracari,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus inscriptus,https://ebird.org/species/letara1,"Small toucan found across southern Amazonia. Unlikely to be confused in range. Essentially dark above with entirely yellow underparts; note the bare blue skin above the eye. Named for the squiggly dark markings on the bill. Typically found in pairs or small groups in the canopy of lowland forest and edges, up into the foothills of the Andes. Often seen perched conspicuously on a snag, or foraging in a fruiting tree."
0,Levaillant's Cisticola,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Cisticola tinniens,https://ebird.org/species/tincis1,"Relatively colorful, mid-sized, long-tailed cisticola of wetlands. Note the heavily streaked back and rump, and rufous in the cap, wing, and tail. Found in and adjacent to dense wetland habitats. Distinctive song is an introductory “chip” note or two followed by a quick, warbled jumble. Similar to Winding Cisticola, but Levaillant’s has a rufous tail and a streaked rump. Relatively bold colors separate the two from other cisticolas."
